2169812;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chenonavirus;Chenonavirus sba; ; ; ; 
205872;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chenonavirus;Chenonavirus Che; ; ; ; 
2734258;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Montyvirus;Montyvirus stevefren; ; ; ; 
2744481;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Montyvirus; ; ; ; ; 
2169611;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chebruvirinae;Brujitavir; ; ; ; 
1982570;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Tinduovirus;Tinduovirus TI; ; ; ; 
1982151;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gilesvirus;Gilesvirus gil; ; ; ; 
2560485;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Betterkatzvirus;Betterkatzvirus betterka; ; ; ; 
1982080;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Korravirus;Korravirus hunterdal; ; ; ; 
2171586;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Korravirus; ; ; ; ; 
2560588;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dismasvirus;Dismasvirus dism; ; ; ; 
2560498;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Getseptimavirus;Getseptimavirus GT; ; ; ; 
2560505;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gustavvirus;Gustavvirus mahd; ; ; ; 
2560501;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gustavvirus;Gustavvirus gust; ; ; ; 
2560594;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kojivirus;Kojivirus ko; ; ; ; 
2560590;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kojivirus;Kojivirus gold; ; ; ; 
2560792;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Scapunavirus;Scapunavirus sca; ; ; ; 
2734219;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Austintatiousvirus;Austintatiousvirus austintatio; ; ; ; 
2734213;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Abbeymikolonvirus;Abbeymikolonvirus abbeymikol; ; ; ; 
2560303;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Galaxyvirus;Galaxyvirus gala; ; ; ; 
2733156;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Langleyhallvirinae;Getalongvir; ; ; ; 
2734279;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Sonalivirus;Sonalivirus sona; ; ; ; 
2560395;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Zierdtviridae;Toshachvirinae;Chunghsingvirus;Corynebacterium virus P12; ; 
2734284;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Trinevirus;Trinevirus tri; ; ; ; 
2734280;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Squashvirus;Squashvirus hyperi; ; ; ; 
2734281;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Squashvirus;Squashvirus squa; ; ; ; 
2734216;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Apricotvirus;Apricotvirus apric; ; ; ; 
2734218;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Attoomivirus;Attoomivirus attoo; ; ; ; 
2560506;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Nyceiraevirus;Nyceiraevirus nyceir; ; ; ; 
2169613;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dclasvirinae;Plotvir; ; ; ; 
2560407;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Nanhaivirus;Nanhaivirus D; ; ; ; 
2734250;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Manhattanvirus;Manhattanvirus drmanhatt; ; ; ; 
2169652;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Attisvir; ; ; ; ; 
2169870;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Doucettevirus;Doucettevirus B; ; ; ; 
2169872;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Doucettevirus;Doucettevirus ; ; ; ; 
2169655;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pulverervir; ; ; ; ; 
2734247;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Luckytenvirus;Luckytenvirus lucky; ; ; ; 
