680114;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ceeclamvirinae;Bixzunavir; ; ; ; 
2734150;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Toutatisvirus;Toutatisvirus toutat; ; ; ; 
2732982;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Peduoviridae;Kisquattuordecimvir; ; ; ; 
1980926;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Chiangmaivirus;Chiangmaivirus RS; ; ; ; 
2733102;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Derbicusvir; ; ; ; ; 
2560261;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Busanvirus;Busanvirus ACP; ; ; ; 
2734153;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Wellingtonvirus;Wellingtonvirus wellingt; ; ; ; 
2560671;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Noxifervirus;Noxifervirus noxif; ; ; ; 
1914850;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vequintavirinae;Certrevir; ; ; ; 
2562339;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Straboviridae;Biquartavirus; ; ; ; 
2734141;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Salmondvirus;Salmondvirus JA; ; ; ; 
2708562;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Beephvirinae;Manuelvirus;Manuelvirus JXY1;Streptomyces phage JX; ; 
2725606;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Eekayvirinae;Akonivirus;Akonivirus phedro;Microbacterium phage Phed; ; 
2713257;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Burrovirus;Burrovirus arete;Microbacterium phage Are; ; ; 
2182408;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Beephvirinae;Flowerpowervirus;Flowerpowervirus flowerpower;Streptomyces phage FlowerPow; ; 
2604899;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Zurivirus;Zurivirus zuri;Pseudomonas phage Zu; ; 
2734259;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Murrayvirus;Murrayvirus E; ; ; ; 
279280;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ryyoungvirus;Ryyoungvirus bcepC; ; ; ; 
2034348;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Schitoviridae;Migulavirinae;Litunavirus; ; ; 
2572874;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae;Bastillevirinae; ; ; ; 
2560332;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Herelleviridae;Bastillevirinae;Matervirus;Matervirus mat; ; 
2733939;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Paadamvirus;Paadamvirus RHEph; ; ; 
2560297;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Aqualcavirus;Aqualcavirus P; ; ; 
2732683;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae;Studiervirinae;Ghunavir; ; ; 
2555548;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Menderavirus;Menderavirus IMESM1;Stenotrophomonas phage YB; ; ; 
2733995;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Demerecviridae;Novosibvirus;Novosibvirus stu; ; ; 
10319;Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Varicellovir; ; 
10294;Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Alphaherpesvirinae;Simplexvir; ; 
10397;Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Quwivirus;Quwivirus tupaiidbeta1;Tupaiid betaherpesvirus
548689;Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Proboscivir; ; 
1349410;Viruses;Pandoravirus;Pandoravirus salin; ; ; ; ; ; ; ; 
