"","pse1M2MAIPOOA100685.extra.kraken2.report","AJwcM2MAIPOOA100700.extra.kraken2.report","qU3SM2MAIPOOM070605.extra.kraken2.report","B7zTM2MAIPOOA070610.extra.kraken2.report","c5isM2MAIPOOA070615.extra.kraken2.report","TgLUM2MAIPOOM070620.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1154756",1.19049744935921e-05,1.2727944340146e-05,7.90692138605835e-06,1.95972119699771e-05,1.33437948685102e-05,1.40895643720174e-05,"v_3270",53,3.48310693138279e-05,15608.1275406842
"53336",1.98416241559869e-06,5.53388884354174e-06,4.99384508593159e-06,1.30648079799847e-05,1.37250461504677e-05,5.97739094570437e-06,"v_3343",53,3.17369640420197e-05,14280.5317491149
"1175631",3.96832483119738e-06,3.59702774830213e-06,5.82615260025352e-06,1.30648079799847e-05,5.71876922936153e-06,5.12347795346089e-06,"v_3364",53,3.0480370641307e-05,2259.38732833389
"628",3.96832483119738e-06,5.53388884354174e-06,3.32923005728773e-06,0,6.10002051131897e-06,3.84260846509567e-06,"v_3385",53,3.2499187520312e-05,27102.9673711291
"2814295",1.19049744935921e-05,8.30083326531262e-06,5.82615260025352e-06,6.53240398999236e-06,6.10002051131897e-06,1.3235651379774e-05,"v_3574",53,3.51493848857645e-05,33852.7681545064
"1028752",3.96832483119738e-06,2.49024997959378e-06,1.66461502864386e-06,0,3.43126153761692e-06,4.69652145733915e-06,"v_3602",53,3.09185913489781e-05,6008.35437935902
"2587843",3.96832483119738e-06,1.66016665306252e-06,1.2484612714829e-06,6.53240398999236e-06,1.90625640978718e-06,2.98869547285218e-06,"v_3620",53,2.7362775679965e-05,5127.26062011957
"553239",7.93664966239476e-06,3.32033330612505e-06,4.16153757160966e-06,6.53240398999236e-06,5.3375179474041e-06,5.97739094570437e-06,"v_3757",53,3.03342838075593e-05,1024.74280794076
"674",7.93664966239476e-06,9.68430547619805e-06,7.90692138605835e-06,0,1.10562871767656e-05,1.02469559069218e-05,"v_3761",53,3.45327716002486e-05,22439.1942987629
"2755562",7.93664966239476e-06,6.91736105442718e-06,1.2484612714829e-06,0,7.62502563914871e-06,4.26956496121741e-06,"v_3798",53,3.24380433372259e-05,8423.35131237108
"66969",5.95248724679607e-06,8.5775277074897e-06,3.32923005728773e-06,6.53240398999236e-06,1.41062974324251e-05,8.11217342631307e-06,"v_3808",53,3.39155502798033e-05,5160.86988059134
"380749",3.96832483119738e-06,1.66016665306252e-06,8.32307514321932e-07,0,3.81251281957436e-07,1.28086948836522e-06,"v_4378",53,2.62701623496033e-05,2138.38588083893
"464988",3.96832483119738e-06,1.38347221088544e-06,4.16153757160966e-06,0,2.66875897370205e-06,1.28086948836522e-06,"v_4434",53,2.86952279835863e-05,6774.09806176978
"2562660",1.98416241559869e-06,2.49024997959378e-06,9.98769017186318e-06,6.53240398999236e-06,5.71876922936153e-06,6.83130393794785e-06,"v_4680",53,3.1960113778005e-05,4910.1461406928
"1324350",0,2.2135555374167e-06,4.16153757160966e-07,0,2.28750769174461e-06,4.26956496121741e-07,"v_4885",53,2.73807568041181e-05,7597.60273592636
"106649",0,1.66016665306252e-06,8.32307514321932e-07,0,1.52500512782974e-06,1.28086948836522e-06,"v_4888",53,2.75391055298524e-05,6176.69147359803
"1920107",0,5.53388884354174e-07,4.16153757160966e-07,0,3.81251281957436e-07,1.70782598448696e-06,"v_5126",53,2.49569492625222e-05,858.218781225596
"766224",0,1.66016665306252e-06,4.16153757160966e-07,0,1.14375384587231e-06,8.53912992243481e-07,"v_5134",53,2.56581310617335e-05,946.000907228727
"1547445",0,1.38347221088544e-06,0,0,1.14375384587231e-06,8.53912992243481e-07,"v_5170",53,2.53267146185797e-05,4531.37594756295
"1848766",0,2.76694442177087e-07,8.32307514321932e-07,0,3.81251281957436e-07,4.26956496121741e-07,"v_5240",53,2.06185567010309e-05,26349.0905771595
"264636",0,1.10677776870835e-06,8.32307514321932e-07,0,1.14375384587231e-06,0,"v_5538",53,2.42424242424242e-05,58064.4108229203
"224325",0,2.76694442177087e-07,8.32307514321932e-07,0,3.81251281957436e-07,4.26956496121741e-07,"v_5665",53,2.06185567010309e-05,26349.0905771595
"312539",0,1.38347221088544e-06,1.66461502864386e-06,6.53240398999236e-06,1.14375384587231e-06,1.28086948836522e-06,"v_5677",53,2.56976923472272e-05,17412.9557022293
"2734213",0,5.53388884354174e-07,0,0,3.81251281957436e-07,0,"v_5881",53,1.81172548735416e-05,5507.30031048824
"2734081",0,5.53388884354174e-07,0,0,3.81251281957436e-07,0,"v_5985",53,1.81172548735416e-05,5507.30031048824
"2560434",0,5.53388884354174e-07,0,0,3.81251281957436e-07,0,"v_5989",53,1.81172548735416e-05,5507.30031048824
"2733124",0,2.76694442177087e-07,0,0,7.62502563914871e-07,8.53912992243481e-07,"v_6000",53,2.13246897257645e-05,11018.4183246217
"2689056",1.78574617403882e-05,1.68783609728023e-05,1.49815352577948e-05,0,7.62502563914871e-06,6.40434744182611e-06,"v_172",52,3.40773555972057e-05,7126.36426103077
"419476",0.00130557886946394,0.000843641354197939,0.000708293694687964,0.000620578379049274,0.000425476430664498,0.000445315625454976,"v_341",52,2.18517142669842e-05,4688.74704229211
"262776",3.17465986495791e-05,4.48244996326881e-05,3.03792242727505e-05,4.57268279299465e-05,2.40188307633184e-05,1.87860858293566e-05,"v_489",52,3.37986277757123e-05,3787.06896482252
"163877",9.92081207799346e-06,1.24512498979689e-05,8.73922890038028e-06,0,3.81251281957436e-06,6.40434744182611e-06,"v_876",52,3.34313987697245e-05,7512.84377872847
"1641",5.95248724679607e-06,6.64066661225009e-06,4.57769132877062e-06,6.53240398999236e-06,4.95626666544666e-06,8.11217342631307e-06,"v_1039",52,3.26594598125347e-05,5860.97471038568
"1847728",1.98416241559869e-06,1.66016665306252e-06,4.16153757160966e-07,0,3.81251281957436e-06,8.53912992243481e-07,"v_1099",52,2.68853340502756e-05,2913.18988581723
"417368",1.98416241559869e-06,1.38347221088544e-06,1.66461502864386e-06,0,1.52500512782974e-06,2.1347824806087e-06,"v_1143",52,2.6905588290688e-05,8593.46521574132
"1870984",3.96832483119738e-06,2.49024997959378e-06,0,0,1.52500512782974e-06,4.26956496121741e-07,"v_1361",52,2.64347458299188e-05,2711.65378693214
"582899",0.000305561012002198,0.000354722274871026,0.000248027639267936,0.000378879431419557,0.000352657435810628,0.000368890412649184,"v_1741",52,2.50457084178626e-05,21226.1324799824
"1529068",0.000117065582520323,0.000101270165836814,8.61438277323199e-05,7.83888478799083e-05,7.9681517929104e-05,9.77730376118786e-05,"v_2066",52,3.05036146783394e-05,4364.51229450519
"1844971",6.94456845459542e-05,8.79888326123137e-05,7.324306126033e-05,0.00011105086782987,0.000151738010219059,0.000138760861239566,"v_2360",52,2.9440339152707e-05,5867.83192470754
"656178",0.000123018069767119,0.00015384210985046,0.00012068458957668,9.1453655859893e-05,0.000206256943538973,0.000181029554355618,"v_2471",52,2.86508323066785e-05,16543.672964334
"147212",3.96832483119738e-06,2.2135555374167e-06,3.74538381444869e-06,6.53240398999236e-06,3.05001025565948e-06,3.41565196897393e-06,"v_2946",52,2.80977802753582e-05,6401.27600131991
"157782",0.000103176445611132,0.000105143888027293,9.7379979175666e-05,0.000130648079799847,9.37878153615292e-05,0.000129794774821009,"v_3022",52,2.98311556589702e-05,7244.61766844549
"158877",1.58732993247895e-05,2.29656387006982e-05,1.33169202291509e-05,1.95972119699771e-05,2.59250871731056e-05,2.3055650790574e-05,"v_3237",52,3.56455407428531e-05,17463.1586095117
"215689",1.98416241559869e-06,5.25719440136466e-06,4.16153757160966e-06,1.30648079799847e-05,5.71876922936153e-06,8.96608641855655e-06,"v_3323",52,3.36055381926942e-05,8156.98023976983
"1526571",1.58732993247895e-05,1.71550554149794e-05,7.49076762889738e-06,1.30648079799847e-05,1.7537558970042e-05,2.1347824806087e-05,"v_3569",52,3.62607875843063e-05,57710.618250898
"1354302",9.92081207799346e-06,1.18978610136148e-05,9.15538265754125e-06,3.26620199499618e-05,1.33437948685102e-05,1.75052163409914e-05,"v_3660",52,3.41681757610961e-05,16369.8861084337
"29546",5.95248724679607e-06,1.66016665306252e-06,4.99384508593159e-06,6.53240398999236e-06,5.71876922936153e-06,7.68521693019133e-06,"v_3943",52,3.15427562060373e-05,4243.80108487108
"637390",2.38099489871843e-05,1.79851387415107e-05,1.33169202291509e-05,1.95972119699771e-05,1.83000615339569e-05,2.43365202789392e-05,"v_4032",52,3.45793423009094e-05,9842.82377288323
"2812019",6.15090348835594e-05,6.64066661225009e-05,0.000168542271650191,0.000182907311719786,0.00014716299483557,0.000195119118727635,"v_4235",52,2.97902764537655e-05,18248.3224565036
