"","X0n7bM2TOMPOOA100365.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","DYZgM2TOMPOOB100370.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"180230",3.10257683108444e-06,0,2.56352850900055e-06,5.24569226032318e-06,1.26435037677641e-06,1.32867882378264e-06,2.34992405828752e-06,3.14502001805241e-06,1.78587373872667e-06,3.71191616198667e-06,2.09705301140308e-06,3.99723036349481e-06,1.75644285193626e-06,2.4444205977635e-06,3.83593108979953e-07,1.49205273033713e-06,6.72561217362706e-07,1.27432527662416e-06,"v_6121",10,3.5458478122119e-05,120503.92879788
"280472",1.57949365946117e-05,8.81041743757819e-06,1.66629353085036e-05,1.04913845206464e-05,5.47885163269779e-06,8.85785882521762e-06,9.00804222343548e-06,1.30293686462171e-05,1.11617108670417e-05,1.48476646479467e-05,1.18833003979508e-05,1.02151442622645e-05,1.22950999635538e-05,1.36887553474756e-05,1.45765381412382e-05,1.79046327640456e-05,9.07957643439653e-06,1.33804154045537e-05,"v_4926",8,4.63499420625724e-05,114247.026997368
"100715",2.4538562209486e-05,1.54182305157618e-05,2.39262660840051e-05,1.55090032044338e-05,1.64365548980934e-05,2.34733258868267e-05,2.78074346897356e-05,3.23487773285391e-05,3.21457272970801e-05,2.90204354482594e-05,1.92229859378615e-05,1.73213315751442e-05,2.19555356492032e-05,2.34664377385296e-05,1.38093519232783e-05,1.90982749483153e-05,1.41237855646168e-05,1.6247647276958e-05,"v_5053",121,6.11845325501713e-05,113472.861569197
"363408",3.61027122162552e-05,4.4052087187891e-05,3.7171163380508e-05,3.03337856792601e-05,2.19154065307911e-05,2.48020047106093e-05,2.46742026120189e-05,3.90881059386514e-05,3.12527904277168e-05,3.61068208484158e-05,3.21548128415138e-05,2.75364758374087e-05,2.94204177699323e-05,3.00663733524911e-05,4.48803937506545e-05,3.22283389752821e-05,3.02652547813218e-05,4.55571286393137e-05,"v_4940",11,4.4191082239604e-05,112436.057972595
"241421",1.38205695202852e-05,4.4052087187891e-06,1.4099406799503e-05,1.20878995563969e-05,1.13791533909877e-05,7.97207294269585e-06,1.48828523691543e-05,1.88701201083145e-05,1.51799267791767e-05,1.78846869622994e-05,1.22328092331846e-05,1.28799645045944e-05,1.22950999635538e-05,1.12443347497121e-05,7.67186217959906e-06,1.46221167573039e-05,1.27786631298914e-05,1.5610484638646e-05,"v_4611",35,5.41917303419498e-05,99153.2420447726
"104267",3.07437158716549e-05,3.08364610315237e-05,2.73443040960059e-05,2.57723141485443e-05,1.26435037677641e-05,2.12588611805223e-05,1.44911983594397e-05,1.88701201083145e-05,1.91981426913117e-05,1.88970277337503e-05,1.60774064207569e-05,2.0874425231584e-05,1.88817606583148e-05,1.80887124234499e-05,3.49069729171757e-05,2.38728436853941e-05,2.01768365208812e-05,3.15395505964479e-05,"v_4943",4,3.82233774176286e-05,89746.5220605241
"301301",2.03077756216436e-05,2.20260435939455e-05,2.86260683505061e-05,2.25792840770433e-05,3.16087594194103e-05,1.90443964742179e-05,2.58491646411627e-05,2.33630058483894e-05,2.18769532994017e-05,3.27323516102461e-05,2.48151273016031e-05,2.17626986456939e-05,1.53688749544423e-05,1.68665021245682e-05,1.87960623400177e-05,2.0291917132585e-05,1.31149437385728e-05,1.84777165110503e-05,"v_4431",55,5.96302921884317e-05,87452.3909845859
"45663",3.55386073378763e-05,2.20260435939455e-05,3.88801823865083e-05,2.8281123490438e-05,2.99229589170418e-05,2.70164694169137e-05,3.64238229034565e-05,4.76245888447937e-05,3.48245379051701e-05,5.36540608868983e-05,4.54361485804e-05,3.77516200996732e-05,2.98595284829164e-05,3.25107939502546e-05,2.60843314106368e-05,3.52124444359563e-05,2.92564129552777e-05,3.09023879581359e-05,"v_2872",176,6.6006600660066e-05,87036.7181799376
"1465",1.21282548851482e-05,1.32156261563673e-05,1.49539163025032e-05,1.64212975105769e-05,8.85045263743489e-06,9.3007517664785e-06,1.01830042525792e-05,1.21307914982022e-05,9.8223055629967e-06,1.48476646479467e-05,1.18833003979508e-05,1.37682379187043e-05,1.05386571116176e-05,9.77768239105401e-06,1.72616899040979e-05,1.04443691123599e-05,1.95042753035185e-05,1.52919033194899e-05,"v_3991",6,3.04016052047548e-05,86178.1617490772
"32046",4.6820704905456e-05,3.08364610315237e-05,4.82797869195103e-05,3.32987421742254e-05,2.99229589170418e-05,3.58743282421313e-05,3.64238229034565e-05,4.85231659928087e-05,3.70568800785784e-05,4.79174631820098e-05,3.66984276995538e-05,3.86398935137831e-05,2.89813070569483e-05,3.4221888368689e-05,2.80022969555366e-05,3.58092655280912e-05,2.52210456511015e-05,3.75925956604127e-05,"v_4582",166,6.67779632721202e-05,84630.3822458163
"583345",1.32564646419062e-05,4.4052087187891e-05,1.11086235390024e-05,6.81939993842013e-05,7.58610226065847e-06,7.08628706017409e-06,5.48315613600421e-06,1.66236772382771e-05,7.14349495490669e-06,9.78596079069213e-06,7.68919437514461e-06,8.88273414109957e-06,5.26932855580878e-06,8.06658797261956e-06,3.91264971159552e-05,1.49205273033713e-05,1.00884182604406e-05,1.78405538727382e-05,"v_1218",2,3.36677664803717e-05,82463.3923366533
"703",3.44103975811183e-05,1.10130217969727e-05,3.2898615865507e-05,1.8473959699399e-05,2.23368566563833e-05,2.08159682392614e-05,2.7415780680021e-05,3.50445087725841e-05,2.76810429502634e-05,2.90204354482594e-05,2.62131626425384e-05,2.66482024232987e-05,2.23946463621873e-05,2.63997424558458e-05,2.14812141028774e-05,2.74537702382032e-05,1.84954334774744e-05,2.51679242133271e-05,"v_2172",46,6.13008030405198e-05,82157.3533164559
"83219",0.000121282548851482,7.04833395006255e-05,0.000112795254396024,7.77730895987045e-05,8.51329253696118e-05,7.48489070730889e-05,8.06807260012047e-05,0.000105133526317752,8.12572551120636e-05,0.00010697067484998,8.77267176436953e-05,8.83832047039407e-05,8.34310354669723e-05,7.47992702915632e-05,9.39803117000885e-05,9.01199849123628e-05,7.63356981706671e-05,0.000103220347406557,"v_610",55,6.46830530401035e-05,78177.5339220882
"2677223",2.67949817230019e-05,1.32156261563673e-05,2.52080303385054e-05,1.82458861228632e-05,1.68580050236855e-05,2.39162188280876e-05,2.11493165245876e-05,3.05516230325092e-05,3.16992588623984e-05,3.03702231435273e-05,2.65626714777723e-05,2.66482024232987e-05,2.19555356492032e-05,2.02886909614371e-05,1.95632485579776e-05,2.4469664777529e-05,1.78228722601117e-05,2.3893598936703e-05,"v_4012",89,6.17894216510133e-05,77846.827930942
"1353891",0.000112538923236608,8.59015700163874e-05,0.000122194858929026,9.00890627316372e-05,9.73549790117837e-05,9.92080188424373e-05,0.000114754624846374,0.000111423566353857,9.64371818912403e-05,0.000115406847945404,0.000101008053382581,0.00010614867298614,9.04568068747173e-05,9.82657080300928e-05,7.55678424690507e-05,0.00011250077586742,9.38222898220975e-05,9.90787902575284e-05,"v_1080",243,6.79440141323549e-05,77691.5123423257
"1536648",3.55386073378763e-05,1.76208348751564e-05,3.54621443745076e-05,3.03337856792601e-05,3.45589102985553e-05,3.85316858896966e-05,4.34735950783191e-05,3.7740240216629e-05,3.75033485132601e-05,4.35306531723891e-05,3.46013746881507e-05,3.99723036349481e-05,3.60070784646933e-05,3.15330257111492e-05,2.64679245196168e-05,3.07362862449449e-05,2.99289741726404e-05,2.54865055324832e-05,"v_4705",159,6.46454198720021e-05,77167.0214303494
"290174",2.4538562209486e-05,1.76208348751564e-05,2.13627375750046e-05,2.09827690412927e-05,1.39078541445405e-05,1.90443964742179e-05,1.6057814398298e-05,2.74066030144568e-05,1.339405304045e-05,2.09217092766521e-05,1.60774064207569e-05,1.59889214539792e-05,1.44906535284741e-05,1.3933197407252e-05,2.18648072118573e-05,1.55173483955062e-05,1.1433540695166e-05,1.68848099152701e-05,"v_4947",8,3.77986090111884e-05,77128.2101911396
"2047767",4.9077124418972e-05,2.20260435939455e-05,4.99888059255107e-05,3.28425950211538e-05,3.58232606753317e-05,4.34035082435663e-05,6.6189527641765e-05,5.66103603249435e-05,5.13438699883918e-05,5.46664016583492e-05,5.80184666488184e-05,4.79667643619377e-05,3.95199641685658e-05,4.17995922217559e-05,2.60843314106368e-05,3.81965498966306e-05,3.19466578247285e-05,3.05838066389798e-05,"v_5208",211,6.61550674781688e-05,76413.7309841257
"2718938",0.000139898009837989,6.38755264224419e-05,0.00014227583224953,8.66679590836004e-05,8.51329253696118e-05,7.48489070730889e-05,8.53805741177798e-05,0.000103336372021722,8.52754710241986e-05,9.48225855925686e-05,8.14355586094861e-05,8.61625211686658e-05,7.99181497630998e-05,7.99325535468665e-05,0.000133490401925024,0.000102653227847195,9.21408867786907e-05,0.000115645018853642,"v_126",27,5.59565776957081e-05,76228.9604554528
"2759707",0.000343821923371993,0.000354619301862522,0.000362739284023578,0.000332759348165718,0.000327045297459499,0.000371144284776618,0.000332514254247684,0.000429519876751158,0.000407179212429681,0.000417084397837775,0.00044527425608792,0.000457016671559573,0.000401347191667435,0.000358840943751682,0.000370167350165655,0.000410016090296644,0.000384705016331468,0.000404598275328171,"v_479",42,5.35245945511963e-05,76226.2908061119
"161154",1.74872512297486e-05,1.10130217969727e-05,1.66629353085036e-05,1.39124881686832e-05,1.09577032653956e-05,1.81586105916961e-05,1.8016084446871e-05,2.78558915884642e-05,2.05375479953567e-05,2.69957539053576e-05,1.57278975855231e-05,1.82096049892541e-05,1.44906535284741e-05,1.14887768094885e-05,1.22749794873585e-05,1.55173483955062e-05,1.21061019125287e-05,1.24246714470856e-05,"v_4494",87,5.72803299347004e-05,75976.8808963281
"553981",9.87183537163229e-06,2.20260435939455e-06,8.97234978150192e-06,2.73688291842949e-06,2.95015087914496e-06,2.2144647063044e-06,3.91654009714586e-06,5.84075146209734e-06,5.80408965086168e-06,3.71191616198667e-06,2.44656184663692e-06,1.77654682821991e-06,4.83021784282471e-06,3.4221888368689e-06,0,4.77456873707882e-06,3.02652547813218e-06,5.73446374480872e-06,"v_2204",8,4.02349722378692e-05,75423.3807715851
"717231",9.87183537163229e-06,4.4052087187891e-06,1.15358782905025e-05,7.98257517875266e-06,9.27190276302702e-06,7.52918000143497e-06,1.52745063788689e-05,1.48265229422471e-05,9.8223055629967e-06,1.85595808099334e-05,1.71259329264584e-05,1.24358277975394e-05,9.22132497266536e-06,7.33326179329051e-06,9.97342083347878e-06,9.84754802022507e-06,6.72561217362706e-06,5.73446374480872e-06,"v_5246",21,5.1975051975052e-05,75213.6607647483
"2021862",0.000253847195270545,0.000154182305157618,0.000227726782549549,0.000161704165763875,0.000177851952999882,0.000151469385911221,0.000138645519438963,0.000207122032617452,0.000187516742566301,0.000186608148870784,0.000167414732077012,0.000192311194154806,0.000172570510202737,0.000152776287360219,0.000190262182054057,0.000209782613885401,0.000153343957558697,0.000186688653025439,"v_271",44,5.70125427594071e-05,73227.2531690883
"1434191",0.000155410893993411,0.000110130217969727,0.000178165231375538,0.000123615878482398,0.000135285490315076,0.000132867882378264,0.000129637477215528,0.000174323966714905,0.000162514510224127,0.000160962182660695,0.000139104516423071,0.000155891984176297,0.000149297642414582,0.000136154227295427,0.000144231008976462,0.000172481295626972,0.00012677778947287,0.000165980867280297,"v_740",50,6.19693871227614e-05,73134.7375418825
"42422",8.74362561487432e-06,2.20260435939455e-06,4.27254751500091e-06,3.87725080110844e-06,5.90030175828992e-06,2.2144647063044e-06,1.09663122720084e-05,1.16815029241947e-05,1.38405214751317e-05,8.77362001924122e-06,3.8445971875723e-06,5.77377719171472e-06,7.4648821207291e-06,5.8666094346324e-06,5.7538966346993e-06,9.25072692809022e-06,4.37164791285759e-06,7.64595165974496e-06,"v_4518",5,4.58526296483103e-05,73006.7885075488
"190192",1.38205695202852e-05,8.81041743757819e-06,1.28176425450027e-05,9.80716379103899e-06,1.18006035165798e-05,1.28438952965655e-05,1.25329283108668e-05,1.21307914982022e-05,1.339405304045e-05,2.02468154290182e-05,9.78624738654768e-06,1.46565113328143e-05,1.00995463986335e-05,8.79991415194861e-06,4.98671041673939e-06,7.75867419775309e-06,7.73445399967112e-06,7.00878902143288e-06,"v_5440",56,5.28094634558513e-05,72594.9164874934
"2624044",2.08718805000226e-05,1.32156261563673e-05,1.8799209066004e-05,1.18598259798611e-05,1.34864040189484e-05,1.37296811790873e-05,1.99743544954439e-05,1.9319408682322e-05,2.00910795606751e-05,2.02468154290182e-05,2.06210212787969e-05,1.64330581610342e-05,1.00995463986335e-05,1.3933197407252e-05,8.82264150653892e-06,1.46221167573039e-05,1.07609794778033e-05,1.21060901279295e-05,"v_2981",96,5.71461226355792e-05,71968.1561211439
"178606",9.30773049325331e-06,4.4052087187891e-06,1.32448972965028e-05,7.52642802568108e-06,6.7432020094742e-06,8.85785882521762e-06,9.79135024286465e-06,9.43506005415724e-06,9.8223055629967e-06,1.28229831050449e-05,9.08722971607999e-06,5.32964048465974e-06,5.70843926879284e-06,9.77768239105401e-06,6.13748974367925e-06,5.96821092134853e-06,5.38048973890165e-06,6.69020770227684e-06,"v_5086",27,4.93924725871777e-05,71393.4941074588
"2562661",1.24103073243377e-05,6.60781307818364e-06,1.45266615510031e-05,8.21064875528846e-06,9.27190276302702e-06,1.01865376490003e-05,1.17496202914376e-05,1.30293686462171e-05,9.37583712831503e-06,1.113574848596e-05,1.43298622445877e-05,8.43859743404459e-06,7.02577140774503e-06,8.31103003239591e-06,4.60311730775944e-06,9.84754802022507e-06,8.07073460835247e-06,8.60169561721308e-06,"v_5664",37,5.25955924893494e-05,70290.4745913521
"1188228",1.77693036689381e-05,6.60781307818364e-06,1.70901900600037e-05,1.55090032044338e-05,1.26435037677641e-05,1.15152164727829e-05,1.6057814398298e-05,1.97686972563295e-05,1.65193320832217e-05,2.36212846671879e-05,1.817445943216e-05,1.55447847469242e-05,1.44906535284741e-05,1.12443347497121e-05,9.20623461551887e-06,1.28316534808993e-05,1.27786631298914e-05,1.14689274896174e-05,"v_4659",88,5.71232720210214e-05,70065.6885497815
"2774875",0.000242565097702965,0.000222463040298849,0.000223026980283048,0.000150528560513622,0.000171951651241592,0.000175385604739309,0.000189168886692145,0.000193643375397227,0.000163853915528172,0.000213266455852325,0.000192229859378615,0.000179875366357266,0.00014798031027563,0.000170620557723892,0.00016187629198954,0.000208588971701131,0.000166795181905951,0.00017298965630173,"v_805",42,5.95734540688669e-05,69582.4881093313
"1570",6.76925854054786e-06,1.10130217969727e-05,1.28176425450027e-05,1.04913845206464e-05,7.16465213506634e-06,3.98603647134793e-06,4.30819410686045e-06,7.63790575812729e-06,5.80408965086168e-06,9.44851386687516e-06,7.33968553991076e-06,1.06592809693195e-05,5.26932855580878e-06,6.3554935541851e-06,2.95366693914564e-05,8.95231638202279e-06,9.07957643439653e-06,1.08317648513054e-05,"v_3920",4,3.07285745014289e-05,69364.5908228561
"745277",2.31283000135385e-05,8.81041743757819e-06,1.92264638175041e-05,1.09475316737179e-05,1.2222053642172e-05,2.25875400043049e-05,1.87993924663001e-05,2.74066030144568e-05,1.87516742566301e-05,2.09217092766521e-05,2.06210212787969e-05,2.0430288524529e-05,1.80035392323467e-05,1.9555364782108e-05,1.80288761220578e-05,1.67109905797759e-05,1.51326273906609e-05,1.81591351918943e-05,"v_1997",64,5.88789448893076e-05,67837.2568222306
"246969",7.33336341892685e-06,4.4052087187891e-06,7.26333077550155e-06,6.38606014300213e-06,4.63595138151351e-06,9.3007517664785e-06,6.26646415543338e-06,7.18861718411981e-06,1.2054647736405e-05,9.44851386687516e-06,5.94165019897538e-06,7.10618731287965e-06,5.70843926879284e-06,3.9110729564216e-06,4.98671041673939e-06,4.77456873707882e-06,7.06189278230841e-06,5.41588242565268e-06,"v_5365",21,4.67333395644453e-05,66724.7034639339
"1909699",2.84872963581389e-05,2.20260435939455e-06,2.77715588475059e-05,2.18950633474359e-05,2.31797569075676e-05,1.81586105916961e-05,2.78074346897356e-05,2.83051801624717e-05,2.94669166889901e-05,3.67817146960497e-05,3.66984276995538e-05,2.93130226656286e-05,1.80035392323467e-05,2.05331330212134e-05,1.80288761220578e-05,2.83490018764055e-05,1.68140304340676e-05,2.45307615750151e-05,"v_2887",93,6.19617076646632e-05,66577.894783486
"53442",1.10000451283903e-05,2.20260435939455e-06,1.28176425450027e-05,6.15798656646634e-06,7.58610226065847e-06,3.54314353008705e-06,7.83308019429172e-06,1.16815029241947e-05,8.48290025895169e-06,9.78596079069213e-06,8.73772088084615e-06,5.32964048465974e-06,7.4648821207291e-06,5.13328325530335e-06,3.83593108979953e-06,1.01459585662925e-05,8.74329582571518e-06,9.55743957468119e-06,"v_4465",15,4.73215975771342e-05,65861.7792730323
"863",7.05131097973735e-06,4.4052087187891e-06,5.98156652100128e-06,6.15798656646634e-06,7.58610226065847e-06,7.97207294269585e-06,8.22473420400631e-06,7.63790575812729e-06,8.48290025895169e-06,9.11106694305819e-06,8.73772088084615e-06,6.66205060582468e-06,7.4648821207291e-06,6.3554935541851e-06,5.7538966346993e-06,6.26662146741596e-06,5.04420913022029e-06,5.09730110649664e-06,"v_4482",35,4.70256289677874e-05,64718.395193803
"155978",1.97436707432646e-05,8.81041743757819e-06,1.70901900600037e-05,1.43686353217548e-05,1.72794551492776e-05,1.59441458853917e-05,2.03660085051585e-05,2.24644287003744e-05,1.607286364854e-05,2.66583069815406e-05,2.06210212787969e-05,2.1318561938639e-05,1.40515428154901e-05,1.97998068418844e-05,9.97342083347878e-06,1.55173483955062e-05,1.41237855646168e-05,1.17875088087735e-05,"v_4597",72,5.8173356602676e-05,64467.3656272848
"1689",5.07694390541089e-05,2.64312523127346e-05,4.61435131620099e-05,3.74040665518696e-05,4.2987912810398e-05,3.49885423596096e-05,5.83564474474733e-05,5.39146288808985e-05,4.46468434681668e-05,4.82549101058267e-05,3.91449895461907e-05,4.70784909478277e-05,4.0837296307518e-05,3.37330042491363e-05,2.53171451926769e-05,3.04378756988775e-05,3.32917802594539e-05,3.50439451071644e-05,"v_3765",180,6.59108884787767e-05,63734.9242653443
"396811",1.18462024459588e-05,1.10130217969727e-05,1.53811710540033e-05,7.0702808726095e-06,5.90030175828992e-06,6.20050117765233e-06,3.91654009714586e-06,8.98577148014976e-06,5.35762121618002e-06,1.21480892574109e-05,1.15337915627169e-05,7.10618731287965e-06,5.70843926879284e-06,6.59993561396145e-06,9.58982772449883e-06,1.10411902044948e-05,7.06189278230841e-06,1.65662285961141e-05,"v_4922",3,3.54924578527063e-05,63654.1240013214
"971",2.36924048919175e-05,1.32156261563673e-05,3.37531253685072e-05,2.02985483116853e-05,1.47507543957248e-05,2.25875400043049e-05,2.23242785537314e-05,3.05516230325092e-05,2.67881060809001e-05,2.76706477529916e-05,2.30675831254338e-05,2.35392454739139e-05,2.32728677881554e-05,2.24886694994242e-05,2.26319934298172e-05,3.58092655280912e-05,2.05131171295625e-05,1.84777165110503e-05,"v_4527",66,6.14288346950058e-05,62445.1560452266
"673",2.00257231824541e-05,8.81041743757819e-06,2.05082280720044e-05,1.11756052502537e-05,1.30649538933563e-05,1.28438952965655e-05,1.09663122720084e-05,1.7522254386292e-05,1.29475846057684e-05,1.58600054193976e-05,1.57278975855231e-05,1.46565113328143e-05,1.14168785375857e-05,1.31998712279229e-05,1.45765381412382e-05,1.73078116719107e-05,1.21061019125287e-05,1.43361593620218e-05,"v_2650",21,5.32594801874734e-05,62350.4215456444
"394221",0.00016725709643937,0.000112332822329122,0.000170901900600037,0.000132054600814223,0.000135285490315076,0.000128438952965655,0.000138645519438963,0.00017342538956689,0.00014197696222877,0.0001670362272894,0.000151686834491489,0.000166107128438562,0.000156762524535311,0.000147643004104915,0.000146916160739322,0.000170989242896635,0.000150989993297927,0.000164706542003673,"v_739",135,6.37714431477584e-05,61562.211105015
"1798205",0.00011733381470283,5.94703177036528e-05,0.000129458189704528,7.93696046344551e-05,7.6703922857769e-05,7.66204788381324e-05,9.0863730253784e-05,0.000112771432075879,9.5544245021877e-05,0.000112369825631051,9.36683678426707e-05,0.00010526039957203,9.00176961617333e-05,8.06658797261956e-05,9.35967185911085e-05,0.000110710312591015,8.5751555213745e-05,0.000102264603449089,"v_306",40,6.2996094242157e-05,60966.3266770785
"1598",6.76925854054786e-06,1.10130217969727e-05,4.27254751500091e-06,5.01761868378739e-06,5.05740150710565e-06,4.42892941260881e-06,5.87481014571879e-06,8.98577148014976e-06,4.46468434681668e-06,7.76127924779031e-06,6.64066786944307e-06,4.88550377760476e-06,5.70843926879284e-06,5.62216737485605e-06,3.56741591351356e-05,4.4761581910114e-06,6.05305095626435e-06,6.3716263831208e-06,"v_4132",3,3.07068721979979e-05,59233.8880254243
"1422",3.21539780676023e-05,1.10130217969727e-05,3.2898615865507e-05,2.87372706435096e-05,2.36012070331597e-05,3.98603647134793e-05,2.97657047383085e-05,3.81895287906365e-05,3.79498169479418e-05,3.74566085436837e-05,2.86597244891754e-05,2.53157923021338e-05,1.97599820842829e-05,2.56664162765168e-05,2.4549958974717e-05,2.86474124224729e-05,2.62298874771455e-05,2.29378549792349e-05,"v_3874",99,6.24843789052737e-05,58449.2644833624
"1550241",2.25641951351595e-06,0,3.84529276350082e-06,1.82458861228632e-06,1.26435037677641e-06,4.42892941260881e-07,2.7415780680021e-06,2.69573144404493e-06,2.23234217340834e-06,2.69957539053576e-06,1.74754417616923e-06,1.33241012116494e-06,1.31733213895219e-06,1.71109441843445e-06,1.91796554489977e-06,1.49205273033713e-06,3.36280608681353e-07,9.5574395746812e-07,"v_5481",8,3.1499039279302e-05,57374.9152091235
"1440763",0.000255257457466492,0.000187221370548537,0.000252080303385054,0.000207090807494498,0.000212410863298437,0.000290537769467138,0.000226376017615031,0.000336067853357601,0.000234395928207876,0.000266583069815406,0.00024535520233416,0.000237169001567358,0.00062221988029842,0.000393551716239924,0.000205605906413255,0.000332130937773046,0.000316103772160472,0.000275891422389131,"v_1738",62,5.58846540739913e-05,57004.4434698275
"35757",2.5666771966244e-05,6.60781307818364e-06,2.30717565810049e-05,1.68774446636485e-05,1.81223554004619e-05,1.59441458853917e-05,2.11493165245876e-05,2.29137172743819e-05,2.05375479953567e-05,2.36212846671879e-05,2.41161096311354e-05,2.0874425231584e-05,1.75644285193626e-05,1.51554077061337e-05,1.57273174681781e-05,1.22348323887645e-05,1.47963467819795e-05,1.5929065957802e-05,"v_3517",104,5.88789448893076e-05,55890.5695384617
"889378",4.42822329527506e-05,2.422864795334e-05,4.35799846530093e-05,3.12460799854033e-05,3.11873092938182e-05,3.49885423596096e-05,4.58235191366066e-05,4.31317031047188e-05,4.01821591213501e-05,4.79174631820098e-05,4.78827104270369e-05,3.68633466855632e-05,3.55679677517092e-05,3.59329827871235e-05,2.87694831734965e-05,3.61076760741586e-05,2.58936068684642e-05,3.28138758730721e-05,"v_5111",186,6.60022440762986e-05,55725.370980114
"231049",8.46157317568482e-06,4.4052087187891e-06,7.26333077550155e-06,5.70183941339476e-06,5.05740150710565e-06,7.08628706017409e-06,6.65811816514796e-06,8.08719433213478e-06,4.46468434681668e-06,1.113574848596e-05,5.94165019897538e-06,7.99446072698961e-06,3.95199641685658e-06,6.11105149440875e-06,1.53437243591981e-06,8.05708474382051e-06,5.38048973890165e-06,5.41588242565268e-06,"v_4204",8,4.4913541432742e-05,54944.9746179459
"1526571",2.31283000135385e-05,4.4052087187891e-06,2.17899923265047e-05,1.50528560513622e-05,1.55936546469091e-05,1.19581094140438e-05,1.95827004857293e-05,2.15658515523594e-05,1.83052058219484e-05,2.02468154290182e-05,2.06210212787969e-05,1.51006480398693e-05,1.62470963804104e-05,1.3933197407252e-05,1.95632485579776e-05,2.56633069617987e-05,1.24423825212101e-05,1.5610484638646e-05,"v_2355",13,5.48907673729279e-05,54846.3811334736
"57320",3.83591317297712e-05,1.54182305157618e-05,3.50348896230075e-05,3.12460799854033e-05,3.20302095450024e-05,4.0746150596001e-05,3.32905908257398e-05,4.26824145307113e-05,3.97356906866685e-05,4.79174631820098e-05,4.22905690632953e-05,3.33102530291234e-05,3.3811524899773e-05,3.17774677709255e-05,2.4549958974717e-05,2.92442335146078e-05,2.65661680858269e-05,2.4212180255859e-05,"v_2863",161,6.47291086801735e-05,54283.9446573065
"1873716",0.000186718714743445,0.000127751052844884,0.000221317961277047,0.000135247630885724,0.000164365548980934,0.000139068383555917,0.000159011527944122,0.000183309738195055,0.000173229752656487,0.000194031981194758,0.00017720097946356,0.000167883675266782,0.00016203185309112,0.00014397637320827,0.00016609581618832,0.000184716128015737,0.000150989993297927,0.000179998445323163,"v_742",121,6.24648635142732e-05,53839.4205555458
"465817",2.53847195270545e-05,8.81041743757819e-06,2.17899923265047e-05,1.64212975105769e-05,1.64365548980934e-05,2.34733258868267e-05,2.34992405828752e-05,2.29137172743819e-05,1.56263952138584e-05,2.36212846671879e-05,2.34170919606677e-05,2.66482024232987e-05,2.0638203510251e-05,1.61331759452391e-05,1.03570139424587e-05,1.46221167573039e-05,1.64777498253863e-05,1.5610484638646e-05,"v_2031",62,5.91401029037791e-05,53734.0083158134
"265883",1.49487792770432e-05,6.60781307818364e-06,9.39960453300201e-06,7.75450160221688e-06,8.00755238625061e-06,9.74364470773938e-06,9.00804222343548e-06,1.66236772382771e-05,1.42869899098134e-05,1.28229831050449e-05,9.78624738654768e-06,1.02151442622645e-05,7.90399283371316e-06,9.04435621172496e-06,5.37030352571934e-06,1.16380112966296e-05,7.06189278230841e-06,9.23885825552516e-06,"v_2700",41,5.20020800832033e-05,53524.6794768598
"174633",2.14359853784016e-05,1.76208348751564e-05,2.26445018295048e-05,2.02985483116853e-05,1.98081559028305e-05,2.39162188280876e-05,2.07576625148731e-05,2.74066030144568e-05,2.23234217340834e-05,2.69957539053576e-05,1.99220036083292e-05,1.86537416963091e-05,1.80035392323467e-05,1.56442918256864e-05,1.11242001604186e-05,1.67109905797759e-05,1.88317140861558e-05,1.75219725535822e-05,"v_4877",90,5.9545075622246e-05,53394.3502632201
"2749086",0.000143000586669074,9.91171961727547e-05,0.000143984851255531,8.5983738353993e-05,0.000110841383030732,8.19351941332629e-05,9.28220003023569e-05,0.000132090840758201,0.00013929815162068,0.000134978769526788,0.000128269742530821,0.000137682379187043,0.000139198096015948,0.000117332188692648,0.000116612305129906,0.000140849777743825,9.95390601696805e-05,0.000120105157321827,"v_741",59,6.39754334335615e-05,53271.1382992769
"2722756",4.34360756351821e-05,1.76208348751564e-05,4.10164561440088e-05,2.57723141485443e-05,2.86586085402653e-05,3.14453988295225e-05,3.68154769131711e-05,4.35809916787263e-05,4.01821591213501e-05,4.15059716294873e-05,4.36886044042307e-05,3.68633466855632e-05,2.7224864205012e-05,3.51996566077944e-05,3.06874487183962e-05,3.31235706134843e-05,2.79112905205523e-05,3.09023879581359e-05,"v_2120",151,6.5837118967674e-05,52411.8583292937
