"","vcXtM2TOMPOOB050180.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"4891",0.00032467067412136,0.00036482232209408,0.000295436538040088,0.000316992588623984,0.000461289944857798,0.000307810594176312,0.000319198017917388,0.000365935750489837,0.000320666702493694,0.000289873884683326,0.000296399731264244,0.000319974656247242,0.000300422183964146,0.000253898499683425,"v_5533",66,1.88256556034564e-05,3788.51551204458
"2801335",0.000329445242858439,0.000248007292852133,0.000339267351101671,0.000247343512813644,0.000263546047501054,0.000183800570623266,0.000216976321381881,0.000258287029237812,0.000305566054453825,0.000267006803292994,0.000320111709765383,0.000234664377385296,0.00061135755146044,0.000705007469246744,"v_215",65,1.76737774164472e-05,1553.95746435853
"1079",0.000619500293635977,0.000623612540722393,0.00047918879279826,0.000537547995356728,0.000553750401983648,0.000479653055385534,0.000452360381220347,0.000483021210293175,0.000572936352100922,0.000460031872676091,0.000471604905744885,0.000444884548792957,0.000521836200777593,0.000622769904883873,"v_228",65,1.7353579175705e-05,3867.50791332788
"31994",0.000159351231600006,0.000168932503826815,0.000133178239687115,0.000141084025359407,0.000152863456489087,0.000137739704732134,0.000131595747264101,0.000141201569434474,0.000170992632216167,0.000136193646515948,0.000156323413822327,0.000146176351746257,0.000165025123322829,0.000187629394420141,"v_285",65,1.98862506463031e-05,25838.4551943075
"2072936",0.000262601280539335,0.00026822527868247,0.000193024157521199,0.000232610054469149,0.000225077098185919,0.000234290365927006,0.000175460996352135,0.000267024750118658,0.000276253031788197,0.00025355557894574,0.000268296645633263,0.000251041995390312,0.000258050868516392,0.000376855634750241,"v_385",65,1.81277644840838e-05,847.278949319572
"342108",0.000365851329478665,0.000354488684891908,0.000292907837286536,0.000293776230020538,0.000348920119226747,0.000270607587110398,0.000291782237237367,0.000289043806738391,0.000304677781039715,0.000295254374422228,0.00028190907773577,0.000309708089736636,0.000298829277368365,0.000310586529486957,"v_499",65,1.86240548292174e-05,3365.06595262436
"2220096",0.00059831314486519,0.000596205937707936,0.000547042263018594,0.000562550227698902,0.00059356913899405,0.000441121369495837,0.000487217588084945,0.000569349892595935,0.000615129339271145,0.000481553831631697,0.000526932855580878,0.00051503941994877,0.000539676754650331,0.000576461373495073,"v_505",65,1.72851883221268e-05,8400.13068152958
"991905",0.000626662146741596,0.000614177480668236,0.000550413864023331,0.000562550227698902,0.000639124473709341,0.000481424627150577,0.00048251773996837,0.000542437712282929,0.000648439592300268,0.000504084632413348,0.000526493744867894,0.000482284183938739,0.000571853467885092,0.000642730478758357,"v_626",65,1.71942433673206e-05,4559.89176094125
"2169400",0.000159948052692141,0.000155453846606591,0.00013022808880797,0.000149120457183677,0.000151851115717637,0.000118252415316655,0.000121412743011522,0.00016357013488944,0.000168327811973837,0.00013182199860309,0.000135685210312076,0.000120021051350188,0.000159609240897176,0.000159684590995865,"v_664",65,2.01316610633543e-05,12383.2239730989
"2653853",0.000145027525388769,0.000195440529693257,0.000108734132402771,0.000126797035449594,0.000238237528214781,0.00012090977296422,0.000113188008807515,0.000237316499123781,0.000128355508338889,9.98753407783618e-05,0.000263905538503423,0.000101687896866962,0.00012552103974748,0.000349709254280944,"v_1300",65,1.99064397332537e-05,20780.9626674441
"2735906",5.37138982921368e-05,6.15525346390258e-05,6.15317183364521e-05,6.29520492901152e-05,0.000213603902776142,6.02334400114798e-05,5.52232153697566e-05,0.000169511785088415,0.000114587270420184,4.10262342591251e-05,0.000122511888922554,5.3043926971468e-05,6.97693088951727e-05,0.000262681152188198,"v_1312",65,2.08524480774043e-05,9054.18456515008
"658644",2.98410546067426e-05,3.8638817364644e-05,3.58232606753317e-05,3.08063219930351e-05,5.02795916487285e-05,2.56877905931311e-05,3.56405148840273e-05,4.54361485804e-05,2.88688859585736e-05,2.15219589556066e-05,4.0837296307518e-05,2.78663948145039e-05,2.45307615750151e-05,6.78659511732426e-05,"v_1339",65,2.30818945619056e-05,70442.2910352056
"703",2.74537702382032e-05,3.50445087725841e-05,2.23368566563833e-05,2.76810429502634e-05,2.90204354482594e-05,2.08159682392614e-05,2.7415780680021e-05,2.62131626425384e-05,2.66482024232987e-05,1.84954334774744e-05,2.23946463621873e-05,2.63997424558458e-05,2.51679242133271e-05,1.59684590995865e-05,"v_2172",65,2.43967893825173e-05,136236.505103823
"2183582",2.05903276786524e-05,2.20151401263669e-05,2.1493956405199e-05,2.18769532994017e-05,2.49710723624558e-05,1.55012529441308e-05,2.07576625148731e-05,2.65626714777723e-05,2.44275188880238e-05,1.44600661732982e-05,2.0199092797267e-05,2.00442489016607e-05,1.91148791493624e-05,1.75653050095451e-05,"v_2356",65,2.46178085226853e-05,97638.0844953372
"1526412",5.37138982921368e-05,5.66103603249435e-05,6.86963704715184e-05,5.00044646843468e-05,6.68144909157601e-05,5.62474035401319e-05,5.60065233891858e-05,4.71836927565692e-05,5.10757213113225e-05,4.74155658240708e-05,3.11768606218686e-05,4.71773175368356e-05,4.96986857883422e-05,3.59290329740696e-05,"v_3166",65,2.29452526272314e-05,27372.794702592
"2615080",0.000851663698476435,0.00093541881108359,0.00141354372123603,0.00100321457272971,0.00104304844151825,0.00123389973435281,0.00132731543892273,0.00114673848840225,0.0012755606226619,0.000968824433610978,0.0009203760544146,0.000899791222036745,0.000812382363847902,0.000583647180089886,"v_3306",65,1.57438166160241e-05,8147.14772115098
"1400387",0.000143535472658432,0.000183759026769063,0.000152564945464354,0.000237967675685329,0.000283455416006255,0.000101422483548742,0.000148828523691543,0.000196423965401421,0.000223844900355709,9.21408867786907e-05,0.000155445192396359,0.000113665557796003,0.000145273081535154,9.26170627776017e-05,"v_4829",65,2.05292439079469e-05,8994.35128562729
"418223",6.05773408516876e-05,6.87411518231456e-05,5.8160117331715e-05,5.98267702473435e-05,6.47898093728583e-05,5.75760823639145e-05,5.4831561360042e-05,5.13777987793753e-05,5.50729516748173e-05,4.74155658240708e-05,4.0837296307518e-05,4.888841195527e-05,4.58757099584697e-05,3.99211477489662e-05,"v_201",64,2.32067020955652e-05,13155.0539875233
"2820278",0.000514758191966311,0.000496014585704267,0.000399956169186938,0.000391999285650505,0.000431257168638088,0.000414104900078924,0.000384212583530009,0.00040717779304743,0.000435253972913879,0.000369908669549488,0.000382026320296136,0.000380107402952225,0.000433270594052214,0.000540532340521003,"v_232",64,1.80134740786108e-05,2195.86346770976
"187303",0.000229179299379784,0.000244412984260073,0.000170265850739224,0.000185730868827574,0.000203480495061633,0.000179814534151918,0.000165277992099555,0.000198521018412824,0.000191867057447751,0.000209502819208483,0.000161592742378136,0.000175020514799867,0.00020835218272805,0.000227550542169108,"v_257",64,1.96637498771016e-05,33712.0815247022
"2494550",0.000105338922761802,0.000130293686462171,0.000108734132402771,0.000116528261451915,0.000143077495698395,0.000106737198843872,0.000107704852671511,0.00012722121602512,0.000138570652601153,9.61762540828669e-05,0.000125146553200458,9.87545921496455e-05,0.000124883877109168,0.000126949249841713,"v_618",64,2.12075583738044e-05,16100.9513764327
"76758",0.000107427796584274,0.000115017874945917,0.000111684283281916,0.000113402982409144,0.000176822188080092,9.34504106060458e-05,0.00010927146871037,0.000188035753355809,0.000116807953955459,8.77692388658331e-05,0.000131733213895219,9.38657509541185e-05,9.5574395746812e-05,0.000173257781230513,"v_1429",64,2.1007079385753e-05,21081.248528895
"47883",8.116766853034e-05,7.99733661733328e-05,7.71253729833611e-05,8.48290025895169e-05,0.000135316216450605,7.48489070730889e-05,8.85138061954965e-05,0.000119182512814741,8.2609427512226e-05,5.38048973890165e-05,9.22132497266536e-05,7.50437123513395e-05,7.45480286825133e-05,0.00015409563031101,"v_1430",64,2.08337673701535e-05,6796.49703351482
"169669",2.47680753235964e-05,3.23487773285391e-05,2.36012070331597e-05,2.58951692115367e-05,3.77940554675007e-05,2.6130683534392e-05,2.81990886994502e-05,4.43876220746984e-05,3.06454327867935e-05,1.64777498253863e-05,3.68852998906614e-05,1.83331544832263e-05,2.45307615750151e-05,4.79053772987595e-05,"v_1441",64,2.29943204028605e-05,24665.3330781265
"104087",7.60946892471938e-05,9.52491776895874e-05,7.9654073736914e-05,9.19724975444236e-05,0.000137678344917324,7.83920506031759e-05,7.87224559526318e-05,0.000111143809604363,8.88273414109957e-05,6.25481932147316e-05,9.70434675694783e-05,7.03993132155889e-05,6.81764022993925e-05,0.000144514554851258,"v_1481",64,2.09564524917222e-05,9856.1828167263
"364197",6.41582674044967e-05,7.4581903285243e-05,6.06888180852678e-05,6.47379230288419e-05,0.000126205149507547,6.59910482478712e-05,5.28732913114691e-05,0.000130017286706991,8.1277017391061e-05,4.40527597372572e-05,0.000110216788959,6.25771673027457e-05,6.08490319588036e-05,0.000182838856690265,"v_1486",64,2.13986133698536e-05,4651.91980097708
"553151",6.17709830359573e-05,6.02046689170034e-05,4.2987912810398e-05,5.40226805964818e-05,9.95468425260062e-05,5.97905470702189e-05,5.0131713243467e-05,8.42316292913569e-05,6.1735002280642e-05,3.66545863462675e-05,5.88408355398647e-05,5.76883261072186e-05,6.91321462568607e-05,9.98028693724156e-05,"v_1491",64,2.20448833825669e-05,43634.9848097
"395598",4.80440979168557e-05,5.84075146209734e-05,3.54018105497395e-05,4.73256540762568e-05,6.61395970681262e-05,5.35900458925666e-05,3.79904389423148e-05,5.452337829648e-05,4.21929871702229e-05,3.63183057375861e-05,5.401061769704e-05,4.10662660424268e-05,3.09023879581359e-05,7.02612200381806e-05,"v_1505",64,2.23538616295965e-05,13997.8902806919
"163011",3.49140338898889e-05,3.36966430505616e-05,3.28731097961867e-05,2.81275113849451e-05,4.99421447249116e-05,3.05596129470008e-05,3.60321688937419e-05,4.997976343844e-05,3.59750732714532e-05,2.15219589556066e-05,3.77635213166296e-05,3.25107939502546e-05,2.58050868516392e-05,4.31148395688835e-05,"v_1516",64,2.23094770658576e-05,10088.5615947006
"929813",6.17709830359573e-05,6.24511117870408e-05,4.38308130615823e-05,5.62550227698902e-05,6.98515132301128e-05,5.35900458925666e-05,5.20899832920399e-05,5.17273076146092e-05,5.37405415536524e-05,4.16987954764878e-05,5.4449728410024e-05,4.20440342815322e-05,4.07784088519731e-05,3.99211477489662e-05,"v_2002",64,2.32120888558761e-05,42009.7185751644
"2282738",0.000426130259784285,0.000414693353808911,0.00048298184392859,0.000587998928475757,0.0004633146264007,0.000461937337735099,0.000498575554366668,0.000461351662508677,0.000429036059015109,0.000473146816414664,0.000412764070205021,0.000609882939141994,0.000385164814859652,0.000265874844008115,"v_3059",64,1.6719332564244e-05,619.346823558667
"553510",0.000302289883166303,0.000310907693213182,0.000359496957130093,0.000430395571033128,0.000354656716931636,0.000364500890657705,0.00042102806044318,0.000342169149693935,0.000349091451745213,0.00039277575093982,0.000299912616968116,0.000526283754698482,0.000256457961920612,0.00017724989600541,"v_3090",64,1.73334257782708e-05,3149.45217672976
"2609250",0.000924475871716887,0.00101763862012696,0.00121546216220772,0.000953210108045361,0.00111762421168181,0.00116347975669233,0.00120668600393064,0.00110864202536176,0.00115431130163589,0.000969160714219659,0.000848801008198197,0.000914457745623326,0.000875142883721642,0.00076888130564509,"v_3174",64,1.57539857583969e-05,12039.6154795925
"1528099",1.43237062112365e-05,2.56094487184268e-05,2.48655574099361e-05,2.45557639074917e-05,2.53085192862728e-05,2.43591117693484e-05,2.15409705343022e-05,2.51646361368369e-05,2.48716555950788e-05,1.98405559121998e-05,1.62470963804104e-05,1.3933197407252e-05,1.91148791493624e-05,1.11779213697105e-05,"v_3562",64,2.45718357618498e-05,184442.87495292
"129921",0.000430606417975296,0.000493318854260222,0.000730794517776766,0.000534422716313957,0.000536540608868983,0.000558487998929971,0.000579256280367873,0.000622824744386713,0.000541402645900019,0.000465076081806311,0.00063846697667883,0.000441217917896312,0.000397589486306738,0.000334539218136337,"v_3606",64,1.70928483522494e-05,19256.5180874562
"1335613",8.50470056292165e-05,0.000102887083447715,0.000100305129890929,9.5544245021877e-05,0.000100559183297457,9.69935541361329e-05,0.000101438388516078,0.000102755597558751,9.01597515321606e-05,9.61762540828669e-05,8.60656997448767e-05,9.65546136116583e-05,8.25125616614143e-05,9.26170627776017e-05,"v_3811",64,2.14573856321346e-05,1910.14851099499
"252306",4.50599924561814e-05,4.85231659928087e-05,4.08806621824373e-05,5.22368068577552e-05,6.95140663062958e-05,4.60608658911316e-05,5.09150212628962e-05,4.96302546032061e-05,5.28522681395424e-05,3.39643414768166e-05,4.69848462892949e-05,4.47328969390721e-05,4.20527341285973e-05,5.58896068485527e-05,"v_4938",64,2.3301875801002e-05,91997.936029589
"5267",0.000135776798460679,0.000160396020920673,0.000121799086296128,0.0001339405304045,0.000172435378070472,0.000155455422382569,0.00013237905528353,0.000149240272644852,0.000136349969065878,0.000125096386429463,0.000113290563949889,0.000136887553474756,0.000117237925449423,0.000120561866201878,"v_5535",64,2.11416490486258e-05,18165.7011970314
"2562717",3.13331073370798e-05,3.27980659025466e-05,3.32945599217789e-05,3.08063219930351e-05,4.31932062485722e-05,2.52448976518702e-05,3.36822448354544e-05,3.00577598301107e-05,3.24219796150134e-05,2.69024486945082e-05,2.23946463621873e-05,2.3710879798306e-05,2.35750176175469e-05,2.23558427394211e-05,"v_5650",64,2.41715211138237e-05,159279.445789985
"1312183",0.000300201009343831,0.000327082081877451,0.00020313896053541,0.000200464327172069,0.000205842623528352,0.000219232005924136,0.00020326843104187,0.000196074456566188,0.000219403533285159,0.000212865625295296,0.000222629131482921,0.00019286478516354,0.000261236681707953,0.000332143949271399,"v_134",63,1.85690676471134e-05,9465.83585079504
"2233851",0.000750502523359578,0.000721557449856025,0.00052849845749254,0.000582641307259577,0.000666457674538516,0.000515970276568926,0.000512675098716393,0.000550126906658073,0.000632006534139234,0.000558898371628409,0.000561183491193635,0.000504528411378387,0.000611038970141284,0.000732153849716041,"v_227",63,1.70625170625171e-05,10526.1491037135
"1327635",0.000909555344413516,0.00073503610707625,0.000480453143175037,0.00062371640325029,0.000567585725860144,0.000682498022483017,0.00044922714914263,0.000686085843564039,0.000684858802278777,0.000627163335190723,0.000747805544211862,0.000644104827510683,0.000763958003336184,0.00122557923589326,"v_336",63,1.62765715029786e-05,1087.16563341154
"2714924",0.000190982749483153,0.000194092663971235,0.000156357996594683,0.000170997410483079,0.000209217092766521,0.000170070889444178,0.00016997784021613,0.000189433788696744,0.000164774718317397,0.000159397008514961,0.000155006081683375,0.000177220493337854,0.000165980867280297,0.000238728463538818,"v_866",63,1.97741788772221e-05,3955.79510705816
"1050370",0.000330340474496641,0.000330676390469511,0.000249077024224953,0.000268327529243682,0.000311463510683063,0.00026130683534392,0.000268674650664206,0.000267024750118658,0.000277585441909361,0.000289537604074645,0.000288056627717546,0.000261797446020471,0.000296599208134273,0.000292222801522433,"v_1043",63,1.84719964533767e-05,3440.79212998662
"418699",0.000510878854867434,0.000476245888447937,0.000393212967177464,0.000409858023037771,0.000493684849544227,0.000374244535365444,0.000423377984501468,0.000412070916740704,0.000449022210832583,0.00042001448024301,0.000339432581136682,0.000425818068130402,0.000416067202817788,0.000443923162968505,"v_1159",63,1.80193167075105e-05,859.702982378892
"96773",0.0002620044594472,0.000266877412960448,0.000198924459279489,0.000185730868827574,0.000266245622891589,0.000212588611805223,0.000198176928915581,0.000216695477844984,0.000234948318032084,0.000214547028338703,0.000185304720879275,0.000219264527619386,0.000187644396982907,0.000228348965124087,"v_1165",63,1.95205746857187e-05,2923.77347607875
"2730847",4.02854237191026e-05,4.76245888447937e-05,4.55166135639508e-05,4.86650593803018e-05,6.07404462870546e-05,3.98603647134793e-05,4.85650972046087e-05,6.22125726716246e-05,4.30812605843329e-05,3.22829384334099e-05,4.7863067715263e-05,3.56885407273471e-05,3.37696198305402e-05,7.50517577680565e-05,"v_1330",63,2.21101972229592e-05,4429.15164938117
"2774460",2.59617175078661e-05,2.92037573104867e-05,2.06510561540147e-05,2.76810429502634e-05,5.73659770488849e-05,2.17017541217832e-05,2.97657047383085e-05,4.47371309099323e-05,3.24219796150134e-05,2.32033619990134e-05,4.12764070205021e-05,2.00442489016607e-05,2.3893598936703e-05,6.1478567533408e-05,"v_1518",63,2.26577546165175e-05,20603.4826727684
"2508168",0.000371521129853946,0.000387736039368462,0.000348117803739105,0.000291097419412448,0.000294591164492215,0.000332169705945661,0.000332122600237969,0.000365236732819369,0.000295795046898616,0.000366209582853993,0.000494438662820057,0.000326085707741651,0.000939814891510318,0.000538935494611044,"v_1707",63,1.73001401311351e-05,4496.44137032447
"2799325",0.000382562320058441,0.000342807181967713,0.000303022640300747,0.000279489240110724,0.000283455416006255,0.000361400640068879,0.000314889823810527,0.000360343609126095,0.0003166694721302,0.000311732124247614,0.000482143562856503,0.000310441415915965,0.000501765577670763,0.000525362304376396,"v_1708",63,1.74972004479283e-05,2931.61046125208
"549",4.08822448112374e-05,3.7740240216629e-05,4.55166135639508e-05,4.15215644253951e-05,6.17527870585055e-05,4.60608658911316e-05,5.20899832920399e-05,3.8445971875723e-05,4.44136707054978e-05,3.39643414768166e-05,3.82026320296136e-05,3.78885192653343e-05,3.24952945539161e-05,3.4332187064111e-05,"v_2017",63,2.26310905922556e-05,4045.82531397406
"418719",5.99805197595527e-05,5.25667631588761e-05,3.62447108009238e-05,4.46468434681668e-05,5.23042731916304e-05,4.4732187067349e-05,4.15153250297461e-05,4.2989586733763e-05,4.70784909478277e-05,3.06015353900031e-05,3.90808534555818e-05,3.93551716239924e-05,3.59996890646325e-05,2.9541649334235e-05,"v_2324",63,2.37022991230149e-05,38256.2053580829
"2785785",6.2964625220227e-05,7.41326147112355e-05,4.97311148198722e-05,6.56308598982052e-05,7.39008763159165e-05,5.40329388338275e-05,7.83308019429172e-05,6.18630638363907e-05,6.88411895935216e-05,4.64067239980267e-05,4.65457355763109e-05,5.18217166725862e-05,5.5751730852307e-05,6.22769904883873e-05,"v_2526",63,2.32207128758853e-05,62305.6518334643
"2763006",0.000640389031860697,0.000615525346390258,0.000793169136364403,0.000879989284757568,0.000717749606958695,0.000769747931911411,0.000843622736925218,0.00069796914396199,0.000772353733568607,0.00076302070109799,0.000595873237519376,0.000813258732875917,0.000582685232736397,0.000463883736842988,"v_3028",63,1.62646585234943e-05,4620.58143122905
"2642974",4.20758869955071e-05,4.31317031047188e-05,6.57462195923734e-05,5.44691490311635e-05,5.43289547345322e-05,5.9347654128958e-05,6.38396035834775e-05,6.25620815068584e-05,6.70646427653017e-05,4.47253209546199e-05,5.401061769704e-05,4.64439913575065e-05,4.36456407243775e-05,3.99211477489662e-05,"v_3213",63,2.22766763198931e-05,13664.9225271259
"1683",2.6558538600001e-05,3.7740240216629e-05,3.96163118056609e-05,2.67881060809001e-05,4.42055470200231e-05,4.56179729498707e-05,4.50402111171774e-05,3.73974453700215e-05,4.61902175337177e-05,2.48847650424201e-05,3.51288570387252e-05,3.00663733524911e-05,2.45307615750151e-05,3.4332187064111e-05,"v_3770",63,2.33852485851925e-05,38619.5861986788
"816",0.000204709634602255,0.000215658515523594,0.000158043797097052,0.000194213769086526,0.000230138802043174,0.000197530251802353,0.000186035654614428,0.000201666597929929,0.000188758100498366,0.00017150311042749,0.000175205174480642,0.000172087210082551,0.000193697442046872,0.000175653050095451,"v_5015",63,2.03728226545788e-05,21709.5661449687
"397864",3.34219811595518e-05,3.63923744946065e-05,2.1493956405199e-05,3.34851326011251e-05,3.3744692381697e-05,3.05596129470008e-05,2.7415780680021e-05,2.97082509948769e-05,3.28661163220684e-05,2.65661680858269e-05,2.76639749179961e-05,2.46886480374114e-05,2.64422494899513e-05,1.99605738744831e-05,"v_5029",63,2.41732740282344e-05,60651.7924336613
"1873524",3.22283389752821e-05,3.99866830866664e-05,3.79305113032924e-05,3.83962853826234e-05,3.98187370104025e-05,4.65037588323925e-05,4.97400592337524e-05,4.36886044042307e-05,4.0860577049058e-05,3.26192190420912e-05,3.51288570387252e-05,3.47107724882417e-05,3.53625264263204e-05,3.67274559290489e-05,"v_5304",63,2.35549064870212e-05,56690.2226271889
"1286322",0.000370029077123609,0.000414244065234904,0.00030175828992397,0.000328600767925708,0.000467026542562687,0.000365829569481488,0.000399487089908878,0.000373974453700215,0.000362859689663917,0.000308705598769482,0.000316159713348527,0.000338552252790245,0.000301059346602458,0.000315377067216833,"v_5547",63,1.8657412590022e-05,34501.5494313927
"2795690",0.000870165152332616,0.000760645555794677,0.000651983344291037,0.000633092240378605,0.000687379383815168,0.000582404217758058,0.000562415157950146,0.000615135550011569,0.000679973298501172,0.000590508748844456,0.000605972783918009,0.000567594462800685,0.00074739177474007,0.000838344102728291,"v_175",62,1.67627732332037e-05,6483.00114653203
"1315974",0.000270061544191021,0.000267326701534455,0.000241490921964295,0.000300026788106081,0.000284130309853889,0.000268836015345355,0.000228334287663604,0.000291140859749794,0.000285579902636351,0.000242794599467937,0.00031440327049659,0.000233197725026638,0.000344386406007679,0.000442326317058546,"v_380",62,1.81488203266788e-05,1538.61687545564
"528244",0.00050550746503822,0.000521624034422693,0.000494360997319577,0.000462094829895526,0.000532153798859362,0.000430491938905576,0.000507191942580389,0.000498399599043464,0.00052097235737549,0.000414297709895427,0.000431206720150352,0.000434617982282351,0.000441235127031115,0.000442326317058546,"v_487",62,1.80212650928095e-05,51208.1586218741
"147645",0.000257826711802256,0.000254746621462246,0.000237276420708373,0.000243771765336191,0.000254772427481812,0.000237833509457093,0.0002416505239939,0.000250597834862667,0.000249604829364898,0.000233042461816178,0.000210334031519367,0.000214864570543412,0.000278440072942379,0.000240325309448777,"v_580",62,1.95396459416155e-05,5378.17671080369
"74033",9.19104481887674e-05,9.56984662635949e-05,9.27190276302702e-05,8.97401553710153e-05,0.000108657909469064,8.19351941332629e-05,7.98974179817756e-05,0.000102755597558751,9.81542122591502e-05,8.64241164311077e-05,8.51874783189086e-05,7.01548711558125e-05,9.78044649809042e-05,0.000109383944832168,"v_686",62,2.12684503807053e-05,23339.0788325436
"1246301",0.00037450523531462,0.000405707582328762,0.000295436538040088,0.000329940173229753,0.00038873885623715,0.000325969204768008,0.000377946119374576,0.000319800584238969,0.000326440479685409,0.000301643705987174,0.000291569513421419,0.000338063368670692,0.000312846855411231,0.000419172051364146,"v_808",62,1.86358553857622e-05,4798.81986310082
"80868",0.000181135201462928,0.000157700289476628,0.000132335339435931,0.000129475846057684,0.000185258361175517,0.000137296811790873,0.000161753106012124,0.000154133396338126,0.000145232703206978,0.000110972600864846,0.000122950999635538,0.000144709699387599,0.000130618340853976,0.000142917708941299,"v_834",62,2.11300342306555e-05,30144.5483405889
"1082851",0.000330937295588776,0.000328879236173481,0.000281528683895548,0.000279935708545406,0.000304714572206724,0.000290537769467138,0.000294915469315083,0.000307218266170551,0.000280250262151691,0.000245148563728706,0.000251171327826885,0.000278419506085263,0.000272387027878414,0.000314578644261854,"v_847",62,1.88597401127812e-05,3278.22583758343
"2816950",0.00036525450838653,0.000340560739097676,0.000261720527992717,0.000291543887847129,0.0003519571415411,0.000295409591821007,0.0003356474863254,0.00031176188102859,0.000286912312757516,0.000245148563728706,0.000281030856309801,0.000329019012458967,0.00027429851579335,0.000441527894103567,"v_879",62,1.86188534510045e-05,3849.03527149803
"2027405",0.000408524037566307,0.000431317031047188,0.000339688801227263,0.000346013036878293,0.00042214610169503,0.000326412097709269,0.000332122600237969,0.000380615121569658,0.000390396165501326,0.000364864460419268,0.000307816609801829,0.000349796587539957,0.000364138447795354,0.000352902946100862,"v_1157",62,1.82778600281479e-05,1416.68146213544
"384676",8.29581318067446e-05,7.23354604152055e-05,7.29108717274398e-05,8.43825341548353e-05,0.000129579618745717,7.48489070730889e-05,8.14640340206339e-05,0.00010904675659296,8.2609427512226e-05,5.85128259105554e-05,8.60656997448767e-05,6.3554935541851e-05,7.23179594484211e-05,0.00017724989600541,"v_1476",62,2.14018191546281e-05,30839.9984466782
"1691904",4.08822448112374e-05,4.08852602346814e-05,4.2987912810398e-05,4.77721225109385e-05,0.000156237925727257,3.63172211833922e-05,4.0732017010317e-05,0.000120580548155677,4.79667643619377e-05,3.66545863462675e-05,8.73830318838289e-05,3.37330042491363e-05,5.67074748097751e-05,0.000198008892834873,"v_1498",62,2.11353933296699e-05,1888.33939389023
"2565782",0.000365552918932597,0.000372909516426215,0.000311873092938182,0.000265202250200911,0.000282780522158621,0.000334827063593226,0.00030314020351909,0.000346363255716741,0.000296239183605671,0.00033056383833377,0.000442184487974953,0.00030873032149753,0.000902859458488217,0.000534144956881168,"v_1712",62,1.72265288544358e-05,1277.5251040186
"59814",0.000148310041395511,9.300273481955e-05,7.58610226065847e-05,8.66148763282436e-05,9.65098202116535e-05,8.10494082507412e-05,8.18556880303485e-05,7.75909614219138e-05,0.000109257629935525,7.09552084317655e-05,7.64052640592273e-05,7.60214805904449e-05,7.64595165974496e-05,8.14391414078911e-05,"v_2015",62,2.21965728491521e-05,39950.4053006401
"1579979",0.000269464723098886,0.000303719076029062,0.000233904819703636,0.000292883293151174,0.000319899683778488,0.000228532757690614,0.000241258869984185,0.000284500191880351,0.000276253031788197,0.000219254956860242,0.000249414884974949,0.000256175278645615,0.000241803221239434,0.000240325309448777,"v_2206",62,1.93922469796575e-05,5561.85375331687
"2771012",0.00016352897924495,0.0001860054696391,0.000147086093831656,0.000176801500133941,0.000181208998089713,0.000159884351795178,0.000159403181953837,0.000152036343326723,0.000171436768923222,0.000144936942341663,0.000136563431738044,0.000143243047028941,0.000172352493663418,0.000139724017121382,"v_2207",62,2.06198321545663e-05,13257.5600545041
"2049332",3.40188022516866e-05,3.90881059386514e-05,2.78157082890811e-05,4.19680328600768e-05,4.28557593247552e-05,4.20748294197837e-05,3.60321688937419e-05,3.87954807109569e-05,3.15337062009035e-05,2.92564129552777e-05,2.85421963439642e-05,3.12885836513728e-05,3.217671323476e-05,2.7146380469297e-05,"v_2535",62,2.39114320556658e-05,63512.8311536169
"68270",0.000529977129815749,0.000577335817599622,0.00064481869215597,0.00067997142602018,0.000648910434500034,0.000640866086004494,0.000707718795554257,0.000547330835976203,0.000534296458587139,0.000629181018842811,0.000529567519858782,0.000830125235000485,0.000498898345798358,0.000381646172480117,"v_3036",62,1.66738920198753e-05,3798.32013787057
"2174846",0.000286772534770797,0.000298327613140972,0.000390684266423911,0.000422359139208858,0.000366804806189047,0.000347670958889791,0.00039713716585059,0.000315955987051397,0.000339764580897058,0.000351749516680695,0.0002700530884852,0.000443417896434299,0.000282900211410563,0.000211582083069521,"v_3094",62,1.76759642238484e-05,2578.04413442948
"1126833",7.84819736157332e-05,9.16548690975275e-05,7.29108717274398e-05,8.25966604161086e-05,8.94234348114971e-05,8.01636223682194e-05,8.38139580789214e-05,6.46591345182615e-05,7.37266933711264e-05,7.90259430401179e-05,6.49883855216416e-05,6.11105149440875e-05,7.26365407675771e-05,5.03006461636975e-05,"v_3948",62,2.22162978761219e-05,5727.39258764792
"2674991",0.000156068715593264,0.000186454758213107,0.000148350444208432,0.000162960978658809,0.000176484741156275,0.000161655923560221,0.000151570101759545,0.000133162866224095,0.000149674070277528,0.000145273222950344,0.000142271871006837,0.000142754162909389,0.000122335226555919,0.000118965020291919,"v_3994",62,2.0583755300317e-05,2336.14292630548
