"","X1qGgM2TOMPOOM080340.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2814294",8.47640535637971e-06,1.26923597635272e-05,1.05131835321493e-05,9.3007517664785e-06,1.19763443246899e-05,9.22132497266536e-06,1.07554506301594e-05,7.39817339098976e-06,8.18183305787829e-06,1.19916910904844e-05,2.20260435939455e-06,"v_2361",62,2.75292498279422e-05,128032.212268937
"265883",8.6029188691615e-06,1.49487792770432e-05,9.23885825552516e-06,9.74364470773938e-06,8.78265250477257e-06,7.90399283371316e-06,9.04435621172496e-06,7.06189278230841e-06,7.32058747283847e-06,1.02151442622645e-05,6.60781307818364e-06,"v_2700",62,2.7838093647347e-05,86313.3699056022
"139208",0.0002181092960358,0.000504309761270815,0.000340563430177807,0.000481424627150577,0.000273859073557908,0.000368852998906614,0.000370085278501394,0.000404209291634986,0.000602871909527874,0.000550729516748173,0.00044052087187891,"v_3280",62,1.86112300161918e-05,1269.33643140525
"1050174",1.63202431488505e-05,3.18719256284128e-05,1.91148791493624e-05,3.76459000071749e-05,2.07589968294624e-05,2.54684213530758e-05,2.02886909614371e-05,2.01768365208812e-05,2.23923852110353e-05,3.33102530291234e-05,2.422864795334e-05,"v_3510",62,2.63234094079865e-05,10024.9138691418
"1862358",8.72943238194328e-06,1.80513561081276e-05,1.46547406811778e-05,1.94872894154788e-05,1.35731902346485e-05,1.58079856674263e-05,1.53998497659101e-05,2.15219589556066e-05,1.4210552153157e-05,1.90978784033641e-05,1.54182305157618e-05,"v_3526",62,2.72242186649243e-05,154522.422064611
"2610894",2.4290594454103e-05,3.92052890473397e-05,3.31324571922281e-05,4.8275330597436e-05,3.59290329740696e-05,4.52284034373587e-05,4.17995922217559e-05,3.39643414768166e-05,3.53110689866326e-05,6.66205060582467e-05,4.62546915472855e-05,"v_4325",62,2.52672006468403e-05,1964.66211256562
"51197",7.21127022856184e-06,1.86154609865066e-05,5.73446374480872e-06,1.15152164727829e-05,1.03794984147312e-05,8.34310354669723e-06,1.05110085703831e-05,8.74329582571518e-06,7.75121026535838e-06,1.11034176763745e-05,6.60781307818364e-06,"v_4416",62,2.74476436197952e-05,148951.748485065
"1973486",8.22337833081614e-06,2.08718805000226e-05,1.08317648513054e-05,1.63870388266526e-05,3.1936918199173e-06,1.49297642414582e-05,2.05331330212134e-05,2.05131171295625e-05,8.18183305787829e-06,1.9542015110419e-05,1.32156261563673e-05,"v_4636",62,2.72005222500272e-05,56285.1621646439
"10319",4.17494592179896e-06,1.21282548851482e-05,5.09730110649664e-06,1.50583600028699e-05,6.3873836398346e-06,7.4648821207291e-06,9.77768239105401e-06,6.38933156494571e-06,3.44498234015928e-06,9.32687084815455e-06,1.10130217969727e-05,"v_6107",62,2.7142197975192e-05,156374.73318027
"348824",0.000336019889948426,0.000324642357507108,0.000224599830005008,0.000204173645921266,0.000281044880152722,0.00021604247078816,0.000197264742239515,0.000186972018426832,0.000212727659504835,0.000231395224375644,0.000235678666455217,"v_132",61,2.01332823290181e-05,20964.7136751943
"444444",0.000344749322330369,0.000450719797824812,0.000460031424861322,0.000296295377703529,0.000364080867470572,0.00032625925974716,0.000294308239970726,0.000306015353900031,0.000310048410614335,0.000390840302208381,0.000306162005955842,"v_281",61,1.93255386993912e-05,11253.4872709274
"2735134",0.000394722159879175,0.000421386344149104,0.000674436652653336,0.000514641597745143,0.00091100059163141,0.000675352276569491,0.000578838797550397,0.000598579483452808,0.000468517598261662,0.000627565167068684,0.00041629222392557,"v_337",61,1.78472631222002e-05,2578.16039094118
"13689",0.000359804430351401,0.000291924274561126,0.000403323950051546,0.000366272462422748,0.000566880298035321,0.000433402273715272,0.000329752338638296,0.000348386710593882,0.00028593353423322,0.000391728575622491,0.000251096896970978,"v_375",61,1.90970896035444e-05,26901.6277163501
"2571749",0.000393963078802484,0.000519258540547859,0.000494119626011018,0.000368929820070314,0.000590034563729721,0.0004105685166401,0.000346129956643312,0.000416651674156196,0.000424594073424631,0.000450354620953748,0.000299554192877659,"v_420",61,1.8857606215467e-05,2276.57563196223
"2220096",0.000404843240901717,0.000517566225912722,0.000539676754650331,0.000441121369495837,0.000576461373495073,0.000526932855580878,0.00051503941994877,0.000481553831631697,0.000487895623925058,0.000615129339271145,0.000436115663160121,"v_505",61,1.84294428779418e-05,24956.8298297237
"123899",0.000153966945055434,0.000218872692811047,0.000212812321196235,0.000197973144743614,0.000206791545339645,0.000183548278027339,0.000182353776593157,0.000186972018426832,0.000158038564854807,0.000181207776478431,0.000147574492079435,"v_1062",61,2.1418779986292e-05,3247.016630472
"2049589",3.82070808600996e-05,5.30258585676249e-05,3.85483396178808e-05,4.56179729498707e-05,0.000133336633481547,7.90399283371316e-05,3.66663089664525e-05,2.55573262597828e-05,4.22010336669512e-05,5.24081314324874e-05,4.62546915472855e-05,"v_1322",61,2.44200244200244e-05,3562.18036290914
"59737",9.34934859457404e-05,0.00010605171713525,8.63355374912868e-05,0.000112051914139003,8.06407184529118e-05,8.51874783189086e-05,8.82435835792624e-05,8.94506419092399e-05,8.74164268815417e-05,0.000116363817248404,0.000103522404891544,"v_3179",61,2.33208955223881e-05,16248.6417508721
"133549",5.44008104961683e-06,1.18462024459588e-05,5.73446374480872e-06,9.74364470773938e-06,7.18580659481392e-06,1.05386571116176e-05,8.55547209217226e-06,8.74329582571518e-06,6.88996468031856e-06,8.88273414109957e-06,2.20260435939455e-06,"v_3422",61,2.74544256534153e-05,97048.2685912813
"267363",9.99456750976115e-06,2.84872963581389e-05,2.54865055324832e-05,2.83451482406964e-05,1.75653050095451e-05,2.23946463621873e-05,1.93109227223317e-05,2.55573262597828e-05,1.72249117007964e-05,2.26509720598039e-05,2.86338566721291e-05,"v_4125",61,2.60375982919336e-05,16707.5720735595
"693986",1.1259702637579e-05,2.1718037817591e-05,1.6247647276958e-05,2.25875400043049e-05,1.19763443246899e-05,1.88817606583148e-05,1.66220600647918e-05,1.74865916514304e-05,1.76555344933163e-05,1.86537416963091e-05,1.10130217969727e-05,"v_202",60,2.65950373660275e-05,12504.0271536739
"543877",0.000263274620098898,0.000262590820885419,0.000558154471161382,0.000185572142388309,0.000419172051364146,0.000233167788594538,0.000208020192869674,0.000271378451205852,0.000200670221314278,0.000262040657162437,0.000200436996704904,"v_474",60,1.97487953234853e-05,2350.80342872774
"1591409",6.84438104149466e-05,7.92567354122479e-05,6.65834957036123e-05,5.66902964813927e-05,7.42533348130772e-05,6.67448283735778e-05,5.10883904932572e-05,5.81765453018741e-05,5.59809630275883e-05,8.70507945827758e-05,5.50651089848637e-05,"v_692",60,2.39980801535877e-05,7751.21152403912
"2478662",0.000449502510913688,0.000172334040344781,0.000162157891450424,0.000129324738848177,0.000368072982245469,0.000138758985302964,0.000134443132876993,0.00010929119782144,0.000328995813485211,0.000136794105772933,0.000229070853377033,"v_826",60,1.95848021934978e-05,9257.20382634822
"2502979",2.53027025563573e-05,3.04616634324654e-05,2.64422494899513e-05,1.63870388266526e-05,9.74076005074776e-05,6.27928319567213e-05,2.32219956787533e-05,1.64777498253863e-05,1.59330433232367e-05,3.46426631502883e-05,2.422864795334e-05,"v_1520",60,2.52946830576213e-05,12096.5147209288
"69964",8.1854242769816e-05,0.000210411119635363,0.000140494361747814,0.000139511276497177,0.000298610185162268,0.000201112706546702,0.00012393212430661,0.000112317723299572,0.000124449987038254,0.000230062814254479,0.000158587513876407,"v_1535",60,2.16351874688994e-05,6399.66537354806
"575",1.26513512781787e-05,2.36924048919175e-05,1.91148791493624e-05,1.94872894154788e-05,1.99605738744831e-05,1.71253178063785e-05,2.66441845156222e-05,2.15219589556066e-05,1.07655698129977e-05,2.44275188880238e-05,1.32156261563673e-05,"v_1871",60,2.69643531251685e-05,27218.066918238
"2342",9.36199994585222e-06,1.83334085473171e-05,2.00706231068305e-05,2.65735764756528e-05,3.1936918199173e-05,1.88817606583148e-05,1.34443132876993e-05,1.81591528687931e-05,1.03349470204778e-05,2.0874425231584e-05,8.81041743757819e-06,"v_2166",60,2.68441962847632e-05,35628.5861168672
"2049332",3.11223241443195e-05,4.23078658784241e-05,3.217671323476e-05,4.20748294197837e-05,2.7146380469297e-05,2.85421963439642e-05,3.12885836513728e-05,2.92564129552777e-05,2.32536307960751e-05,3.15337062009035e-05,2.86338566721291e-05,"v_2535",60,2.65526672154218e-05,22388.8117169527
"348043",0.000298445376652235,0.000513899544203258,0.00055911021511885,0.000634665584826842,0.000375258788840283,0.000578308809000013,0.00124347675808229,0.000736118252403482,0.000490909983472697,0.000522304767496655,0.000530827650614086,"v_3039",60,1.77591504022448e-05,4421.51947816629
"2643834",0.000419139267846059,0.00111438918723769,0.000842010426529413,0.00154038164970534,0.000693829547877033,0.00107143013968112,0.00120607712293651,0.00103641683595593,0.000871580532060298,0.00125202137718798,0.000892054765554792,"v_3144",60,1.65327513804847e-05,1996.36820760903
"443156",0.000185468809738099,0.000528848323480301,0.000546685543671764,0.000782148934266715,0.000297013339252309,0.000376756991740328,0.000454173347064459,0.000736454533012163,0.000547321569292805,0.000485441420811091,0.000737872460397174,"v_3303",60,1.81748786826848e-05,10807.6972367673
"298654",0.000338676673716843,0.00131887720565007,0.000775108349506645,0.00149919260616808,0.000692232701967075,0.000961652461435102,0.00107847836773326,0.000944275949177239,0.000733781238453926,0.00125868342779381,0.000969145918133601,"v_3711",60,1.6633676541526e-05,2856.81090562906
"1941349",5.6931080751804e-06,1.24103073243377e-05,1.01946022129933e-05,2.30304329455658e-05,1.59684590995865e-06,1.3612432102506e-05,8.31103003239591e-06,7.73445399967112e-06,7.75121026535838e-06,1.86537416963091e-05,8.81041743757819e-06,"v_4874",60,2.7362775679965e-05,35814.6936411115
"1138194",0.000199005755605751,0.000190667448892098,0.000148777476045871,0.000108951663550177,0.000238728463538818,0.000131294103182235,0.000121732145768622,0.000126441508864189,0.000138660539191411,0.000152338890519858,0.000196031787986115,"v_138",59,2.0994730322689e-05,11337.1613175651
"2759954",0.000292372728038709,0.000120154339094724,0.000175219725535822,7.26344423667844e-05,0.000163676705770762,9.74825782824624e-05,8.31103003239591e-05,8.03710654748434e-05,0.000105502584167378,8.52742477545558e-05,9.2509383094571e-05,"v_221",59,2.14477211796247e-05,13390.4685427926
"717785",0.000344749322330369,0.000468771153932939,0.000264422494899513,0.000215245969452788,0.000435140510463732,0.000486973780699328,0.000212909034065201,0.000231697339381452,0.00018990465150128,0.000345538358088773,0.000202639601064298,"v_226",59,1.96452075516178e-05,3851.86022693971
"2219696",0.000436851159635509,0.000348616814838215,0.000553694332693197,0.000468137838912751,0.000808004030439077,0.000627489208854228,0.000489373003672253,0.000509801402760931,0.000379378680210041,0.000546288149677623,0.0003634297193001,"v_344",59,1.80430507190156e-05,2547.97286517557
"1921510",0.000334375214282262,0.000293334536757074,0.000438686476477867,0.00036184353301014,0.000599615639189473,0.000415398734482925,0.000383040707669541,0.000406563255895756,0.000310909656199375,0.000430368469136274,0.000273122940564924,"v_443",59,1.87458993345206e-05,11812.6110601561
"2185142",7.80588373863624e-05,9.8154248837944e-05,0.000116919344130267,7.041997766048e-05,0.000137328748256444,8.56265890318926e-05,7.40659441122341e-05,7.96985042574806e-05,7.27752519358648e-05,7.55032401993463e-05,6.38755264224419e-05,"v_458",59,2.37146651489281e-05,56365.4245642585
"2587855",0.000117657566887062,0.000153154474479895,0.000151326126599119,0.000117366629434133,0.000154894053265989,0.000134806988886108,0.000122709914007728,0.000147290906602433,0.000109378189300057,0.000132352738702384,0.000125548448485489,"v_601",59,2.2288592698257e-05,3342.03505115423
"68895",0.000398011511211501,0.00066902838575748,0.00049634969524511,0.0005128700259801,0.000921380090046141,0.000522980859164021,0.000527261522937587,0.000496686459022358,0.000406507916138795,0.000555615020525778,0.000422900037003753,"v_952",59,1.83381929544663e-05,8376.125482053
"2571748",0.000171931863870448,0.000377104111196354,0.000286723187240436,0.000294080912997225,0.000340128178821192,0.000402225413093403,0.00038841843298462,0.000304333950856624,0.000206268317617037,0.000270923391303537,0.000237881270814611,"v_970",59,1.98404825205349e-05,9983.5464256546
"2067960",0.000232405322980142,0.000478642989304572,0.00033546612907131,0.000297181163586051,0.000351306100190903,0.00028630018486561,0.000369596394381841,0.000362510496158498,0.000312201524576935,0.000359750732714532,0.000262109918767951,"v_1160",59,1.94170986971127e-05,2790.54256657759
"1914471",0.000290095484808637,0.000466514734419423,0.000305838066389798,0.000279908338876877,0.000321764450856668,0.00027444419561504,0.000336841158371811,0.000315094930334428,0.000295407235668658,0.000357085912472203,0.000259907314408557,"v_1199",59,1.98408761730918e-05,2106.95127199669
"78543",2.4290594454103e-05,4.9641229297351e-05,4.07784088519731e-05,3.41027564770878e-05,6.6269105263284e-05,4.91803998542152e-05,3.8377403384887e-05,2.62298874771455e-05,2.8851727098834e-05,3.28661163220684e-05,3.52416697503128e-05,"v_1438",59,2.53517556090759e-05,5854.19661602616
"198620",5.41477834706047e-05,7.61541585811634e-05,6.18047759162717e-05,7.041997766048e-05,9.8206023462457e-05,9.08959175877014e-05,6.15993990636403e-05,4.74155658240708e-05,3.22967094389932e-05,7.28384199570165e-05,8.36989656569928e-05,"v_1490",59,2.41510892141236e-05,3019.32871352836
"2626248",0.00045102067306707,0.000478925041743761,0.00039981955554083,0.000527042600100448,0.000322562873811647,0.000375000548888391,0.000390373969462831,0.000443890403459386,0.000392727986778158,0.000488994514467531,0.000466952124191644,"v_3206",59,1.87353629976581e-05,10753.4451689625
"2627005",0.000297180241524417,0.000325488514824676,0.000255183636643988,0.000308696380058834,0.00021317892897948,0.000241510892141236,0.000248108690672995,0.000293572971378821,0.000244593746151309,0.000302012960797385,0.00029074377544008,"v_3211",59,2.02761613171394e-05,18704.536888407
"1724",1.46755674826873e-05,2.98975585540864e-05,2.23006923409228e-05,3.67601141246531e-05,1.91621509195038e-05,3.24941927608208e-05,2.88441630536093e-05,2.92564129552777e-05,1.98086484559159e-05,2.75364758374087e-05,2.86338566721291e-05,"v_3511",59,2.63866167080057e-05,25908.9472412757
"1302235",5.18705402405326e-06,7.89746829730583e-06,7.00878902143288e-06,1.68299317679135e-05,7.98422954979325e-06,7.4648821207291e-06,7.82214591284321e-06,6.72561217362706e-06,5.16747351023892e-06,1.33241012116494e-05,4.4052087187891e-06,"v_3744",59,2.67916945746818e-05,10998.3719887013
"419479",0.00035259316012284,0.00114541495554854,0.000801869180315752,0.00135215214966947,0.000640335209893419,0.000914667615145807,0.00103961208022882,0.000933178689090754,0.000988709931625713,0.00172102973983804,0.000975753731211785,"v_3752",59,1.64991997888102e-05,4448.9613759373
"2490858",2.65678376841752e-05,7.53080012635949e-05,5.16101737032785e-05,6.3333690600306e-05,7.82454495879738e-05,7.50879319202751e-05,6.40438196614037e-05,8.03710654748434e-05,4.779912996971e-05,7.59473769064013e-05,3.74442741097073e-05,"v_4002",59,2.4595405578238e-05,3843.33750662511
"155978",1.23983242526151e-05,1.97436707432646e-05,1.17875088087735e-05,1.59441458853917e-05,1.91621509195038e-05,1.40515428154901e-05,1.97998068418844e-05,1.41237855646168e-05,8.18183305787829e-06,2.1318561938639e-05,8.81041743757819e-06,"v_4597",59,2.71311519887134e-05,22711.6153491793
"2493668",0.000525157591557197,0.0004349248612302,0.000299147858687521,0.000216574648276571,0.000400009900444642,0.000319233488339415,0.000191642574864659,0.000255236981989147,0.000255359315964307,0.000311783968352595,0.000352416697503128,"v_74",58,1.92979409097049e-05,19480.1132989115
"379684",0.000573485753439839,0.000259770296493524,0.000306793810347266,0.000164313281207787,0.000299408608117247,0.000213407806510255,0.000198486952538396,0.000222617762947056,0.000301866577556457,0.000234060044617974,0.000253299501330373,"v_135",58,1.94382350082612e-05,15222.3902524516
"1138189",0.00026125040389439,0.000203641861094815,0.000159609240897176,0.000131539203554482,0.000321764450856668,0.000170374956637817,0.00014666523586581,0.000148636029037158,0.000179569704480802,0.000155003710762187,0.000222463040298849,"v_136",58,1.99560965875075e-05,6374.35916342895
"2762729",0.000212163160935056,0.000216334220858342,0.000306156647708954,0.000239162188280876,0.000431946818643815,0.000302108170533037,0.000258864141303155,0.000288865042857282,0.000228230080035552,0.000349535588452268,0.000185018766189142,"v_445",58,1.99812176554039e-05,47941.4622823163
"1110502",0.000458231943295631,0.000667900176000722,0.000697693088951727,0.000575317930697884,0.000671473705137612,0.000626171876715276,0.000627971651565444,0.000633552666755669,0.000486603755547498,0.000731493156519549,0.000475762541629222,"v_503",58,1.79507431607669e-05,40756.7536769989
"69665",0.000253912620153046,0.000281770386750305,0.000293731976261869,0.000305153236528747,0.000584445603044866,0.00033811524899773,0.000287463862296988,0.000298953461117723,0.000256651184341866,0.000257599290091887,0.000215855227220666,"v_701",58,1.96544743410837e-05,27797.2277665881
"380021",0.0001458700802374,0.000240308678189449,0.000187644396982907,0.000211702825922701,0.000527757573241334,0.00031001216336675,0.000186998175728908,0.000180918967470568,0.000164497906742606,0.000243386915466128,0.000200436996704904,"v_1427",58,2.06645726566375e-05,1717.98307672879
"1853130",2.51761890435756e-05,5.44361207635724e-05,3.53625264263204e-05,4.8275330597436e-05,7.50517577680565e-05,6.63057176605938e-05,4.96217381345991e-05,3.90085506070369e-05,2.8851727098834e-05,4.0416440342003e-05,5.72677133442582e-05,"v_1503",58,2.45140097565759e-05,3875.02734914595
"2724122",3.49177295277731e-05,4.5692495148698e-05,5.41588242565268e-05,3.89745788309575e-05,8.14391414078911e-05,6.27928319567213e-05,4.888841195527e-05,4.37164791285759e-05,4.00479197043516e-05,4.61902175337177e-05,3.52416697503128e-05,"v_1667",58,2.50137575666617e-05,28829.7112416708
"67351",3.52972700661185e-05,6.48720610135836e-05,5.5751730852307e-05,8.19351941332629e-05,4.15179936589249e-05,6.19146105307531e-05,9.58212874323293e-05,5.88491065192368e-05,4.56460160071104e-05,5.72936352100922e-05,0.000101319800532149,"v_3122",58,2.40413511239332e-05,8298.95165276514
"762210",3.54237835789003e-06,1.29744122027167e-05,5.41588242565268e-06,9.74364470773938e-06,9.5810754597519e-06,7.90399283371316e-06,8.79991415194861e-06,7.39817339098976e-06,3.01435954763937e-06,7.99446072698961e-06,4.4052087187891e-06,"v_3775",58,2.68492415089274e-05,35191.0513639823
"1884905",6.95824320299827e-06,1.10000451283903e-05,7.32737034058892e-06,9.74364470773938e-06,9.5810754597519e-06,1.14168785375857e-05,9.28879827150131e-06,5.38048973890165e-06,6.02871909527874e-06,1.68771948680892e-05,6.60781307818364e-06,"v_3791",58,2.747856671796e-05,106177.686306224
"1210884",0.000172690944947139,0.00101792725303488,0.000749303262655006,0.00115329321904333,0.000677861088777447,0.0010002942041777,0.00117234411868738,0.000843728047181515,0.000567130217748721,0.00134484594896247,0.000878839139398425,"v_4818",58,1.67728950016773e-05,16018.1209911281
"5873",2.56822430947027e-05,3.41283451419288e-05,2.86723187240436e-05,3.41027564770878e-05,2.55495345593384e-05,2.37119785011395e-05,2.81108368742803e-05,2.45484844337388e-05,2.06698940409557e-05,3.19778429079584e-05,2.86338566721291e-05,"v_5542",58,2.66695114145509e-05,52967.7737520438
"240521",0.000337664565614589,0.00013933390495961,0.000136034223279629,9.87651259011764e-05,0.000163676705770762,0.000114168785375857,0.000106087853942936,0.000113326565125616,0.000152009845759528,0.000116363817248404,0.000158587513876407,"v_144",57,2.06551823852605e-05,8005.33147010793
"424800",0.000239996133747049,0.000292488379439505,0.000419571597328505,0.000327740776533052,0.000617180944199018,0.000486534669986344,0.000370574162620947,0.000381342210244654,0.000292392876121019,0.000410826454025855,0.000301756797237053,"v_374",57,1.90628693430935e-05,20897.5310625339
"320497",7.16066482344913e-05,0.000108590189087955,0.00011022913642799,0.000108508770608916,0.000126949249841713,0.000106703903255128,9.99768024485272e-05,0.000114671687560341,7.1483383558305e-05,0.000111034176763745,4.84572959066801e-05,"v_560",57,2.35904694503421e-05,18019.9300035748
"564137",0.000137899728932148,0.000135949275689336,0.000103538928725713,8.85785882521762e-05,0.000113376059607064,0.000109777678246016,9.01991200574732e-05,9.85302183436364e-05,8.48326901264222e-05,0.000113254860299019,0.000105725009250938,"v_680",57,2.26423638627873e-05,35789.4012609505
"2219057",1.84709728661409e-05,3.41283451419288e-05,2.51679242133271e-05,2.30304329455658e-05,4.63085313888008e-05,3.16159713348527e-05,2.68886265753985e-05,2.18582395642879e-05,1.8947402870876e-05,3.28661163220684e-05,3.52416697503128e-05,"v_1337",57,2.58986843468352e-05,20442.6094442942
"191390",2.97306755037199e-05,5.33079110068144e-05,3.56811077454765e-05,3.98603647134793e-05,0.000102198138237354,9.08959175877014e-05,4.20440342815322e-05,3.69908669549488e-05,3.3588577816553e-05,5.86260453312571e-05,5.94703177036528e-05,"v_1504",57,2.44564552813715e-05,8342.74111680086
"2699430",6.47749185442748e-05,0.000129744122027167,9.14328385977834e-05,8.94643741346979e-05,0.000104593407102292,9.79216889954464e-05,0.000100221244508304,8.64241164311077e-05,8.78470496740616e-05,0.000123914141268339,0.000101319800532149,"v_2200",57,2.342139778902e-05,62920.1765828331
"351348",1.65732701744141e-05,1.86154609865066e-05,1.75219725535822e-05,1.81586105916961e-05,1.99605738744831e-05,1.62470963804104e-05,1.63776180050155e-05,1.41237855646168e-05,1.16268153980376e-05,1.9542015110419e-05,1.54182305157618e-05,"v_2322",57,2.74566870761374e-05,83350.8624212365
"2627627",0.000420151375948314,0.00120210749582562,0.000893939181551848,0.00107224381079259,0.000856707830692816,0.000923010718692504,0.000925213196253485,0.000911656730135148,0.000840145068206344,0.00115742025858527,0.000629944846786841,"v_2827",57,1.68353002575801e-05,7543.80776239551
"210",1.53081350465962e-05,3.32821878243603e-05,1.87962978302063e-05,2.6130683534392e-05,2.23558427394211e-05,1.62470963804104e-05,2.02886909614371e-05,2.32033619990134e-05,1.80861572858362e-05,1.9542015110419e-05,1.76208348751564e-05,"v_2948",57,2.64543266051163e-05,19118.1658654001
"1275",0.000180787809765173,0.000539848368608692,0.000275891422389131,0.000351656995361139,0.000183637279645245,0.000293325956273355,0.000312152510334399,0.000319466578247285,0.000965886923622158,0.000464566995579507,0.00148675794259132,"v_3236",57,1.82278850185013e-05,27218.2896476679
"37929",2.39110539157577e-05,3.15898731892233e-05,2.89909000431996e-05,4.16319364785228e-05,2.63479575143177e-05,2.59075320660598e-05,2.76219527547276e-05,3.19466578247285e-05,2.79904815137941e-05,5.32964048465974e-05,3.52416697503128e-05,"v_3258",57,2.52735865746708e-05,3402.24062212187
"1781",1.51816215338144e-05,3.75129744122027e-05,3.66368517029446e-05,6.15621188352624e-05,2.07589968294624e-05,3.07377499088845e-05,3.15330257111492e-05,3.09378159986845e-05,1.93780256633959e-05,3.06454327867935e-05,3.52416697503128e-05,"v_3419",57,2.6160889470242e-05,18445.0817794659
"43769",1.10066756120154e-05,2.3410352452728e-05,1.84777165110503e-05,2.9673827064479e-05,1.03794984147312e-05,2.0199092797267e-05,1.73553862441209e-05,1.34512243472541e-05,1.55024205307168e-05,1.86537416963091e-05,2.20260435939455e-05,"v_3521",57,2.67658788576323e-05,82143.9462721371
"375489",5.1617513214969e-05,7.1359267114942e-05,6.49905891078321e-05,7.13057635430018e-05,4.39132625238629e-05,5.09368427061515e-05,4.25329184010849e-05,6.25481932147316e-05,3.91866741193118e-05,6.0846728866532e-05,5.72677133442582e-05,"v_3950",57,2.50457084178626e-05,12454.2115869784
"2527994",4.49122970375343e-05,7.78464732163004e-05,9.20700012360955e-05,5.1818474127523e-05,4.31148395688835e-05,5.09368427061515e-05,4.96217381345991e-05,5.78402646931927e-05,3.57416917791525e-05,6.97294630076316e-05,5.72677133442582e-05,"v_4869",57,2.50739682062083e-05,11769.7791406445
"42253",0.000452791862246015,0.000783541676068415,0.000579818000863993,0.000688255630719409,0.000364879290425551,0.00048829111283828,0.000685659977672662,0.000633552666755669,0.000687704599654296,0.000662651966926028,0.000453736498035277,"v_5081",57,1.78743788653344e-05,9096.36477381145
"2564040",6.32567563908934e-06,1.15641500067693e-05,9.55743957468119e-06,1.15152164727829e-05,3.99211477489662e-06,1.22950999635538e-05,9.28879827150131e-06,6.72561217362706e-06,7.32058747283847e-06,9.77100755520952e-06,8.81041743757819e-06,"v_5137",57,2.71407246573483e-05,36111.4195045511
"1470066",1.01210810225429e-06,2.67949817230019e-05,5.73446374480872e-06,8.41496588395674e-06,0,7.90399283371316e-06,7.57770385306686e-06,6.72561217362706e-06,1.72249117007964e-06,1.11034176763745e-05,4.4052087187891e-06,"v_5444",57,2.62281322946993e-05,3907.08605326011
"1874277",6.95824320299827e-06,2.05898280608331e-05,2.10263670642986e-05,2.17017541217832e-05,1.27747672796692e-05,1.3612432102506e-05,1.73553862441209e-05,2.52210456511015e-05,1.11961926055177e-05,2.0430288524529e-05,1.10130217969727e-05,"v_5466",57,2.66474804807205e-05,11819.77841404
"38748",3.73214862706271e-05,4.6820704905456e-05,4.84243605117181e-05,5.53616176576101e-05,3.99211477489662e-05,3.11768606218686e-05,3.9110729564216e-05,3.69908669549488e-05,3.14354638539534e-05,4.39695339984429e-05,2.422864795334e-05,"v_5545",57,2.58124467618286e-05,7234.50147215944
"2493676",0.000693167536531409,0.000436053070986958,0.000437093569882087,0.000263521300050224,0.000693031124922054,0.000511563980626435,0.000237842124162389,0.000364864460419268,0.0002855029114407,0.000290021269706901,0.000310567214674631,"v_73",56,1.84546108845295e-05,5359.91379643901
"666509",2.1380783660122e-05,3.35642402635498e-05,2.54865055324832e-05,3.49885423596096e-05,3.4332187064111e-05,2.85421963439642e-05,3.07996995318201e-05,1.68140304340676e-05,1.80861572858362e-05,2.70923391303537e-05,1.98234392345509e-05,"v_698",56,2.64613267709243e-05,7397.67384661698
"156889",1.87239998917044e-05,2.5102667087865e-05,2.80351560857315e-05,2.39162188280876e-05,2.31542656944004e-05,2.19555356492032e-05,1.90664806625553e-05,2.58936068684642e-05,2.06698940409557e-05,3.10895694938485e-05,1.54182305157618e-05,"v_783",56,2.64767401837486e-05,11688.7619536941
"2052956",3.13753511698831e-05,3.38462927027393e-05,2.4212180255859e-05,2.34733258868267e-05,6.54706823083046e-05,3.51288570387252e-05,2.4444205977635e-05,1.47963467819795e-05,1.4210552153157e-05,3.50867998573433e-05,1.32156261563673e-05,"v_1338",56,2.62901911296895e-05,19877.8356709322
"78327",8.85594589472507e-06,1.21282548851482e-05,1.17875088087735e-05,1.63870388266526e-05,1.59684590995865e-05,1.00995463986335e-05,1.02665665106067e-05,8.07073460835247e-06,9.04307864291811e-06,1.02151442622645e-05,4.4052087187891e-06,"v_1451",56,2.75072894316994e-05,240263.886275266
"2761107",0.000310590673879286,0.000257513876980008,0.000498898345798358,0.000321540275355399,0.000553307107800672,0.000474678680735774,0.000323885729203664,0.00031307724668234,0.00028851727098834,0.000297571593726835,0.000220260435939455,"v_1709",56,1.85353376211748e-05,5878.43911548407
"497725",5.56659456239862e-06,1.15641500067693e-05,7.64595165974496e-06,1.19581094140438e-05,7.98422954979325e-07,5.70843926879284e-06,8.31103003239591e-06,9.07957643439653e-06,8.18183305787829e-06,1.06592809693195e-05,8.81041743757819e-06,"v_1840",56,2.69854548398413e-05,53287.1020940752
