"","TECcM2TOMPOOA051310.extra.kraken2.report","X0n7bM2TOMPOOA100365.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","cuu6M2TOMPOOB051315.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2768161",0.000606750602732387,0.000528566271041112,0.00060756387179328,0.000603513594474106,0.00057358955963652,0.000656803774291361,0.00061012738120177,0.000466065627410643,0.000663717278109073,0.000625807726001625,0.000538083848054551,"v_519",74,1.80040689195758e-05,15491.7597576146
"1217721",0.000220108938298062,0.000237770206236744,0.000327356369035967,0.000114535426688516,0.000181722818443402,0.000216976321381881,0.000526283754698482,0.000192563740707936,0.000222986636879194,0.000285223054172007,0.000287678931197904,"v_1731",74,2.05905365893835e-05,48700.246217898
"549",4.15215644253951e-05,4.7384809783835e-05,4.08822448112374e-05,6.38755264224419e-05,2.8851727098834e-05,5.20899832920399e-05,3.78885192653343e-05,3.41397866992158e-05,3.8445971875723e-05,4.60608658911316e-05,3.24952945539161e-05,"v_2017",74,2.53575413327924e-05,5423.77165342955
"555778",4.86650593803018e-05,5.38720158851934e-05,5.16250244696648e-05,2.20260435939455e-05,3.87560513267919e-05,3.83820929520294e-05,4.20440342815322e-05,3.75921246800354e-05,4.26400778985292e-05,3.54314353008705e-05,4.26898967669093e-05,"v_2213",74,2.62432751607401e-05,27796.2391926426
"83656",0.000940262523439593,0.000608387111331739,0.000624573272919124,0.000612324011911684,0.000559809630275883,0.000862813783401233,0.00094965740223112,0.000551606890713172,0.000643795274500744,0.000714386314253801,0.000563888934906191,"v_3032",74,1.74867974679117e-05,803.041349291677
"2633591",0.00105589784802214,0.00104726070671059,0.000935815472467449,0.000834787052210534,0.000794499052199234,0.00143188705951653,0.00109803373251536,0.000677041837349617,0.00110165184865708,0.00131627782142734,0.000780205650613142,"v_3140",74,1.66212352902068e-05,11700.0520033435
"398527",0.000104920082150192,0.000127487702513651,0.000136672030098881,9.91171961727547e-05,8.39714445413824e-05,0.000115146278856088,0.000137376437594309,9.74326496809081e-05,0.000100658544547348,0.000109837449432698,0.000104813254002337,"v_974",73,2.3084025854109e-05,1838.22080177086
"2724470",6.51843914635235e-05,8.06669976081953e-05,6.56503201348338e-05,7.70911525788092e-05,5.08134895173494e-05,6.85394517000526e-05,5.71994419876659e-05,5.7538966346993e-05,9.85614915359445e-05,5.9347654128958e-05,6.08490319588036e-05,"v_1308",73,2.5e-05,21502.9088039941
"1440763",0.000234395928207876,0.000255257457466492,0.000332130937773046,0.000187221370548537,0.000193780256633959,0.000226376017615031,0.000393551716239924,0.000205605906413255,0.00024535520233416,0.000290537769467138,0.000275891422389131,"v_1738",73,2.05469600772566e-05,33316.4179992193
"2293",1.83052058219484e-05,1.63590414729907e-05,1.85014538561804e-05,6.60781307818364e-06,1.20574381905575e-05,1.6057814398298e-05,1.49109656463574e-05,8.82264150653892e-06,1.53783887502892e-05,1.55012529441308e-05,7.32737034058892e-06,"v_2882",73,2.78885573249296e-05,78251.8557672433
"1226757",0.000574604875435307,0.000440847962453179,0.000401362184460689,0.000374442741097073,0.000503398044455775,0.000542049149444987,0.000601816351169374,0.000321067432216221,0.000418711584610147,0.00069888506130967,0.000400138136859986,"v_3047",73,1.84474616292798e-05,1663.06590103289
"53451",0.000316099651754621,0.000273590866013809,0.000267375849276414,0.000262109918767951,0.000267847376947384,0.000351313646713984,0.00033953002102935,0.000281940935100266,0.000312810407534292,0.000315339774177747,0.000251679242133271,"v_3104",73,1.96101502137506e-05,10257.2585728326
"1410606",8.92936869363336e-06,1.12820975675798e-05,1.10411902044948e-05,6.60781307818364e-06,1.29186837755973e-06,1.09663122720084e-05,7.08881973351416e-06,1.91796554489977e-06,9.78624738654768e-06,1.1072323531522e-05,9.23885825552516e-06,"v_5465",73,2.77261762830288e-05,29862.0293237028
"316055",0.000416555049557996,0.000726567083352137,0.000604878176878673,0.000381050554175257,0.000324258962767492,0.000375987849326003,0.000392329505941042,0.000434994585583267,0.00038900333361527,0.000414990685961445,0.000479146304010684,"v_53",72,1.88914497298523e-05,2708.76790412141
"2338327",0.000350477721225109,0.000439437700257232,0.000487304421728107,0.000330390653909182,0.000346651347978527,0.000265541418586489,0.000364951995246091,0.000390497784941592,0.000440381132394646,0.000318440024766573,0.000555287239288977,"v_463",72,1.91809724753045e-05,17532.8332294619
"2561924",0.000238414144120011,0.000229308633061059,0.000301096240982033,0.000165195326954591,0.0002855029114407,0.000205618355100158,0.000224397810874689,0.000319149466671321,0.000301276615971575,0.000224989614160527,0.000341519174135275,"v_711",72,1.99024778584934e-05,20190.2773796726
"119219",0.000293776230020538,0.000387540051446365,0.000390619404802261,0.000215855227220666,0.000264402394607225,0.000280424270955644,0.000328285686279638,0.000280406562664346,0.000321198619579904,0.000303381664763703,0,"v_954",72,1.98586067201525e-05,1710.22532697194
"420953",0.000162068041789445,0.000240308678189449,0.000226792015011244,0.000191626579267326,0.00014555050387173,0.000202485123022441,0.000230264420309322,0.000143847415867482,0.000187336735685341,0.000213474397687745,0.00017458256289751,"v_979",72,2.14077753039904e-05,3321.2405029197
"395598",4.73256540762568e-05,5.16155963716774e-05,4.80440979168557e-05,4.62546915472855e-05,3.48804461941127e-05,3.79904389423148e-05,4.10662660424268e-05,3.52905660261557e-05,5.452337829648e-05,5.35900458925666e-05,3.09023879581359e-05,"v_1505",72,2.58478081058726e-05,3501.62238114332
"1851514",2.32163586034467e-05,3.01796109932759e-05,2.26792015011244e-05,1.98234392345509e-05,1.76555344933163e-05,2.23242785537314e-05,2.39553218580823e-05,2.03304347759375e-05,2.58636538073046e-05,1.8601503532957e-05,2.00706231068305e-05,"v_1898",72,2.77484877074199e-05,67886.9509756523
"1805933",2.58951692115367e-05,2.65129292838124e-05,2.26792015011244e-05,1.98234392345509e-05,2.19617624185154e-05,2.66324726605919e-05,2.56664162765168e-05,2.30155865387972e-05,2.20190566197323e-05,2.56877905931311e-05,2.4212180255859e-05,"v_1999",72,2.68622236548741e-05,22347.8955652262
"2161747",7.41137601571569e-05,8.46157317568482e-05,8.71358794516885e-05,4.4052087187891e-05,5.55503402350684e-05,6.93227597194817e-05,6.74660084982726e-05,7.01975389433314e-05,6.67561875296646e-05,5.04897953037404e-05,7.35922847250452e-05,"v_2301",72,2.48132800674921e-05,32353.4229133213
"2738883",5.49156174658452e-05,6.93849000406155e-05,6.92312466876429e-05,3.08364610315237e-05,3.70335601567122e-05,4.66068271560357e-05,6.25771673027457e-05,4.48803937506545e-05,5.06787811089076e-05,3.63172211833922e-05,4.46013846818456e-05,"v_2735",72,2.53916664550694e-05,8731.88055985241
"2292766",0.000652736851504599,0.000631797463784467,0.000603087713602269,0.000425102641363148,0.000408661030101394,0.000636046111776488,0.000519439377024744,0.000484861689750661,0.000640999203818873,0.000592147862465798,0.000571853467885092,"v_2892",72,1.83590666250528e-05,10391.6601407549
"85085",0.000188409679435664,0.000131154384223115,0.000129808587539331,0.000678402142693521,9.94738650720992e-05,0.000237733983896754,0.000103887875404949,9.20623461551887e-05,0.000135609428070732,0.00022100357768918,0.000104813254002337,"v_3246",72,2.11922775340666e-05,631.898933348699
"37326",0.00097151531386731,0.000920619161514509,0.000797054568546096,0.000942714665820867,0.000735073106831486,0.00118083683928948,0.000835502960315565,0.000629859884945083,0.000957654208540738,0.00112494807080264,0.000822258384741739,"v_3454",72,1.68995994794923e-05,3470.76841112439
"39791",4.55397803375301e-05,4.93591768581615e-05,3.96886026269677e-05,3.96468784691019e-05,4.56460160071104e-05,5.20899832920399e-05,4.8155085775941e-05,4.02772764428951e-05,6.25620815068584e-05,5.35900458925666e-05,3.66368517029446e-05,"v_3501",72,2.50356758380692e-05,912.220203472954
"2021",0.000399142780605411,0.00165198113633287,0.00035481013927417,0.000215855227220666,0.000221770738147754,0.000327814406131109,0.000236375471803731,0.000173000492149959,0.00028624773605652,0.000317111345942791,0.000201661975025773,"v_3705",72,1.92633687779319e-05,272.741750595395
"1161942",1.69658005179034e-05,2.05898280608331e-05,1.76062222179782e-05,1.10130217969727e-05,1.20574381905575e-05,2.19326245440168e-05,2.00442489016607e-05,1.18913863783785e-05,1.92229859378615e-05,2.08159682392614e-05,1.78405538727382e-05,"v_4342",72,2.74265653712186e-05,37852.7629281158
"208479",1.339405304045e-05,2.25641951351595e-05,2.41712542314615e-05,0,1.16268153980376e-05,2.23242785537314e-05,1.73553862441209e-05,1.49601312502182e-05,2.48151273016031e-05,1.77157176504352e-05,1.68848099152701e-05,"v_4439",72,2.75565598390697e-05,23530.8899474188
"2593658",0.000258505223680686,0.000201949546459678,0.00020411281351012,0.000101319800532149,0.000101196356242179,0.000206401663119587,0.000505750621677268,9.89670221168279e-05,0.000170909820429351,0.000178928748269396,0.000116282181491955,"v_4622",72,2.13903743315508e-05,13361.511178153
"1874277",2.81275113849451e-05,2.05898280608331e-05,1.64125800337085e-05,1.10130217969727e-05,1.11961926055177e-05,2.66324726605919e-05,1.73553862441209e-05,1.49601312502182e-05,1.67764240912246e-05,2.17017541217832e-05,2.10263670642986e-05,"v_5466",72,2.73710140960723e-05,38673.2481280285
"395965",0.000298687382802036,0.000389796470959881,0.000358391065826979,0.000220260435939455,0.000210574545542236,0.000260841570469914,0.000251286437450088,0.000307258080292942,0.000277859524010907,0.000304710343587486,0.000304245159794018,"v_282",71,2.02425052124451e-05,5981.21867600372
"502682",0.000147781051879632,0.00017825714156776,0.000227388836103379,0.000138764074641857,0.000155885450892207,0.000117104548904661,0.000151065192941784,0.000179521575002618,0.000196423965401421,0.000143497312968525,0.000244989034430995,"v_472",71,2.12291688780384e-05,7467.50242415493
"528244",0.000462094829895526,0.000500361027122163,0.00050550746503822,0.000385455762894046,0.000399187328665956,0.000507191942580389,0.000434617982282351,0.000391648564268532,0.000498399599043464,0.000430491938905576,0.000441235127031115,"v_487",71,1.9017914875813e-05,2642.5618295409
"1945662",0.000161175104920082,0.000202231598898867,0.000187103412384276,0.000129953657204278,0.000169234757460325,0.000148045215672114,0.000165731716528365,0.000180672354329558,0.000189433788696744,0.000162098816501482,0.000213449483834547,"v_587",71,2.14993657687098e-05,17188.1767774282
"311180",0.000272345745155817,0.000318155151405749,0.00027244882855956,0.000253299501330373,0.000235550667508391,0.00025535841433391,0.00025250864774897,0.000286544052408025,0.000281005103528012,0.000274150730640485,0.00030328941583655,"v_621",71,2.03103420261597e-05,2553.87749598226
"2726989",5.08974015537102e-05,5.89489597906043e-05,6.32630357662944e-05,3.96468784691019e-05,5.12441123098693e-05,5.75731394280441e-05,4.49773389988484e-05,4.9099917949434e-05,8.14355586094861e-05,5.44758317750883e-05,5.51145682139949e-05,"v_1319",71,2.54576003665894e-05,12736.9199037438
"74829",0.000233056522903831,0.000214359853784016,0.000213960361530345,0.000158587513876407,0.00019334963384144,0.000200918506983583,0.000196775858119962,0.000187960623400177,0.000380265612734424,0.000185572142388309,0.000230971456388129,"v_1453",71,2.12729748127978e-05,1092.92151384139
"132132",8.39360657201536e-05,8.85644659055012e-05,6.53519095887664e-05,6.60781307818364e-05,4.95216211397896e-05,8.45972660983506e-05,6.25771673027457e-05,6.5210828526592e-05,7.68919437514461e-05,6.15621188352624e-05,6.27605198737399e-05,"v_2871",71,2.49925022493252e-05,6238.30622344194
"2291",1.339405304045e-05,1.83334085473171e-05,1.58157589415736e-05,1.54182305157618e-05,9.47370143543802e-06,2.34992405828752e-05,1.61331759452391e-05,1.49601312502182e-05,2.06210212787969e-05,1.72728247091744e-05,1.52919033194899e-05,"v_2881",71,2.75785990071704e-05,86833.2448337568
"824",2.18769532994017e-05,2.48206146486755e-05,2.2380790955057e-05,1.54182305157618e-05,1.85167800783561e-05,2.42825486023043e-05,1.75998283038972e-05,1.6110910577158e-05,2.90092333244092e-05,3.10025058882617e-05,2.45307615750151e-05,"v_2902",71,2.72472139723713e-05,35512.5729029781
"2729175",0.000243325296901509,0.000261180558689472,0.000220226982997761,0.000275325544924318,0.000290670384950939,0.000328989368160252,0.000240042102700376,0.000190262182054057,0.000272966400317634,0.000314453988295225,0.000215998134387795,"v_3291",71,1.99736348020613e-05,8478.85825562212
"1877",0.000835788909724082,0.000628694886953382,0.000512072497051704,0.000676199538334126,0.000745838676644484,0.00127757537968898,0.000724281823117326,0.000538564725007854,0.000839869731066932,0.000838396337806847,0.000499854089755827,"v_3573",71,1.7334327168091e-05,8001.6555390375
"2609248",0.000962585945173676,0.00108082494697414,0.000833460655166322,0.000958132896336628,0.000742393694304325,0.00127561710964041,0.000942568582497606,0.000685480885747176,0.00116421393016394,0.00113823485904046,0.000747710356059226,"v_3715",71,1.67462111697229e-05,1935.24010072389
"1683",2.67881060809001e-05,4.03334988040977e-05,2.6558538600001e-05,3.74442741097073e-05,2.66986131362344e-05,4.50402111171774e-05,3.00663733524911e-05,2.57007383016569e-05,3.73974453700215e-05,4.56179729498707e-05,2.45307615750151e-05,"v_3770",71,2.63657456232862e-05,35598.3139552752
"84163",8.48290025895169e-06,9.5897829324428e-06,5.96821092134853e-06,6.60781307818364e-06,3.87560513267919e-06,9.00804222343548e-06,7.33326179329051e-06,3.06874487183962e-06,8.3882120456123e-06,8.41496588395674e-06,4.7787197873406e-06,"v_3820",71,2.7643400138217e-05,70096.552953091
"339862",1.11617108670417e-05,1.07179926892008e-05,7.46026365168566e-06,6.60781307818364e-06,5.59809630275883e-06,1.01830042525792e-05,8.06658797261956e-06,9.97342083347878e-06,1.04852650570154e-05,9.74364470773938e-06,7.32737034058892e-06,"v_4406",71,2.78458453998663e-05,70717.9466802418
"1679444",6.02732386820252e-05,8.26413646825218e-05,6.86344255955081e-05,6.60781307818364e-05,5.16747351023892e-05,5.91397554669025e-05,5.67105578681132e-05,4.9099917949434e-05,6.53581521887292e-05,6.82055129541756e-05,5.70260561289311e-05,"v_4889",71,2.52117789431222e-05,36917.1757508704
"1653476",6.69702652022502e-06,7.33336341892685e-06,2.98410546067426e-06,2.20260435939455e-06,1.72249117007964e-06,5.87481014571879e-06,3.4221888368689e-06,2.30155865387972e-06,4.54361485804e-06,7.08628706017409e-06,3.1858131915604e-06,"v_5214",71,2.72970464595731e-05,133187.392837657
"379684",0.000210286632735066,0.000259770296493524,0.000371521129853946,0.000253299501330373,0.000301866577556457,0.000210709857226447,0.000198486952538396,0.00032873929439582,0.000217044986680218,0.000164313281207787,0.000306793810347266,"v_135",70,1.99756297317273e-05,20258.2409511098
"1458307",2.14304848647201e-05,2.65129292838124e-05,2.26792015011244e-05,1.54182305157618e-05,1.63636661157566e-05,1.95827004857293e-05,2.05331330212134e-05,1.91796554489977e-05,2.27180742902e-05,1.90443964742179e-05,2.67608308091073e-05,"v_674",70,2.73950086294277e-05,56773.321435615
"1715691",5.08974015537102e-05,5.75386975946568e-05,4.29711186337094e-05,3.08364610315237e-05,3.61723145716724e-05,4.62151731463212e-05,4.20440342815322e-05,4.37296144237146e-05,5.13777987793753e-05,4.29606153023054e-05,5.95747066821795e-05,"v_695",70,2.62605042016807e-05,50910.776801857
"95486",0.000442450218769533,0.000542104788122208,0.000488796474458445,0.000330390653909182,0.000312632147369455,0.000474293005764364,0.000505261737557716,0.000372468908819534,0.000437235552877541,0.000496925880094708,0.000415748621498632,"v_896",70,1.90273232361671e-05,11447.1706732429
"311231",0.000151352799357085,0.000193770025723182,0.000179941559278658,0.00014537188772004,0.000114545662810296,0.000169194532196701,0.00020826463492945,0.000122749794873585,0.000152735360997191,0.000172728247091743,0.000192104535451092,"v_984",70,2.19303054891555e-05,1987.59402580612
"2488560",0.000536655058487365,0.000722900401642673,0.000571456195719122,0.000420697432644359,0.000392297363985638,0.000532257799202122,0.000526528196758258,0.000478340606898001,0.000549427888987606,0.00045263658596862,0.000475960490819124,"v_1082",70,1.85845970859352e-05,7516.60991098013
"767434",0.000118760603625324,0.000135103118371768,0.00015189096794832,8.59015700163874e-05,0.000107225075337458,0.000108879814700655,0.000172576094202103,0.000111242001604186,0.00011813398630904,0.000126224488259351,0.000129344015577352,"v_1741",70,2.28540085931072e-05,20445.8846610694
"1249552",3.75033485132601e-05,4.00514463649082e-05,4.62536346404511e-05,1.76208348751564e-05,2.23923852110353e-05,3.91654009714586e-05,2.51775321569641e-05,3.45233798081958e-05,2.93587421596431e-05,2.70164694169137e-05,3.05838066389798e-05,"v_2737",70,2.69251480883145e-05,97520.8299168018
"29303",0.000884007500669703,0.000539002211291123,0.000574738711725863,0.000548448485489242,0.000548613437670365,0.000717118491787407,0.000677593389700043,0.000451105496160425,0.000564806277737895,0.000717486564842627,0.00054700412499092,"v_3037",70,1.77481186994179e-05,2141.44003119373
"285450",0.000605411197428342,0.000314206417257096,0.000339292790878664,0.000270920336205529,0.000272584227665103,0.000442177376967768,0.00120876598559405,0.000316080721799481,0.000332382902307387,0.000489396700093273,0.000328775921369033,"v_3089",70,1.86797175626705e-05,5705.59666797821
"1862358",1.96446111259934e-05,1.80513561081276e-05,1.37268851191016e-05,1.54182305157618e-05,1.4210552153157e-05,2.2715932563446e-05,1.53998497659101e-05,1.41929450322583e-05,2.20190566197323e-05,1.94872894154788e-05,1.46547406811778e-05,"v_3526",70,2.74167900422219e-05,41002.5919045147
"227318",0.00112331458165908,0.00102497856401462,0.000849873235200031,0.000819368821694772,0.000867274304135098,0.00176870950787107,0.00105036753085898,0.000619119277893644,0.00105062355871294,0.00162231684383861,0.000734648521973828,"v_3594",70,1.64211701725865e-05,3775.94491012305
"28264",1.29475846057684e-05,1.04359402500113e-05,9.54913747415765e-06,6.60781307818364e-06,8.6124558503982e-06,1.25329283108668e-05,7.57770385306686e-06,7.28826907061911e-06,1.78249505969261e-05,1.55012529441308e-05,1.01946022129933e-05,"v_3743",70,2.77777777777778e-05,99554.863483012
"356322",7.58996338958836e-06,1.12820975675798e-05,7.46026365168566e-06,4.4052087187891e-06,4.73685071771901e-06,1.48828523691543e-05,7.57770385306686e-06,6.90467596163915e-06,8.3882120456123e-06,1.19581094140438e-05,9.23885825552516e-06,"v_4462",70,2.76717029165975e-05,40208.6653820352
"686597",0.000106259487454237,0.000140744167155558,0.000138760903921353,0.000129953657204278,0.000122296873075654,0.000103396658564651,0.000100710128627856,0.000140395077886663,0.000119532021649975,9.52219823710894e-05,0.000159609240897176,"v_265",69,2.18517142669842e-05,14923.4754169706
"320497",0.000107598892758282,0.000108590189087955,0.000127719713716859,4.84572959066801e-05,7.1483383558305e-05,8.92971142149256e-05,9.99768024485272e-05,9.24459392641687e-05,9.71634561950092e-05,0.000108508770608916,0.00011022913642799,"v_560",69,2.35826808791623e-05,8116.66264485956
"1077935",0.000206268416822931,0.000322385937993592,0.000218138109175289,0.000213652622861271,0.00019291901104892,0.000225592709595602,0.000189931480446224,0.000228237899843072,0.000236966990288548,0.000192658429448483,0.000243077546516058,"v_579",69,2.10424426067378e-05,14220.7269717416
"69220",8.03643182427002e-06,8.17952073649533e-06,4.77456873707882e-06,4.4052087187891e-06,4.73685071771901e-06,1.09663122720084e-05,6.11105149440875e-06,5.37030352571934e-06,9.43673855131384e-06,7.08628706017409e-06,2.54865055324832e-06,"v_1891",69,2.74800769442154e-05,45071.7734854822
"658445",2.23234217340834e-05,2.70770341621914e-05,2.59617175078661e-05,8.81041743757819e-06,1.8947402870876e-05,2.54575106314481e-05,2.32219956787533e-05,1.80288761220578e-05,2.55141449720707e-05,1.59441458853917e-05,1.78405538727382e-05,"v_2642",69,2.7136305663347e-05,25389.1780697984
"714067",0.000167425663005625,6.23335890608782e-05,0.000172182885080905,3.52416697503128e-05,2.79904815137941e-05,6.38396035834775e-05,4.98661801943754e-05,3.45233798081958e-05,4.50866397451661e-05,4.60608658911316e-05,3.50439451071644e-05,"v_4000",69,2.46050883322671e-05,311.893891326648
"637971",4.46468434681668e-06,7.33336341892685e-06,6.56503201348338e-06,4.4052087187891e-06,3.01435954763937e-06,1.01830042525792e-05,6.3554935541851e-06,4.60311730775944e-06,8.73772088084615e-06,8.41496588395674e-06,5.41588242565268e-06,"v_4128",69,2.7598388254126e-05,70813.3764987376
"2638182",8.92936869363336e-06,9.02567805406381e-06,5.96821092134853e-06,2.20260435939455e-06,5.16747351023892e-06,9.39969623315007e-06,6.84437767373781e-06,1.15077932693986e-06,8.3882120456123e-06,6.20050117765233e-06,3.82297582987248e-06,"v_4468",69,2.74137836504194e-05,47871.2502799419
"2622970",0.00119787481025092,0.000969132181055102,0.00097401202236408,0.000830381843491745,0.000533111017139648,0.0012861917679027,0.00107114510593997,0.000482943724205761,0.00127745479277971,0.00103769816137424,0.000776701256102425,"v_4819",69,1.67512605323551e-05,2130.88381202017
"577309",1.51799267791767e-05,1.66410939121802e-05,1.52189378494388e-05,6.60781307818364e-06,1.29186837755973e-05,1.37078903400105e-05,1.36887553474756e-05,9.20623461551887e-06,1.53783887502892e-05,1.37296811790873e-05,1.5610484638646e-05,"v_5017",69,2.81009385713483e-05,78537.9840502371
"522772",7.14349495490669e-06,9.30773049325331e-06,2.68569491460684e-06,2.20260435939455e-06,2.15311396259955e-06,7.44142618457713e-06,5.13328325530335e-06,6.5210828526592e-06,6.64066786944307e-06,6.64339411891321e-06,4.46013846818456e-06,"v_5247",69,2.7674766148226e-05,282309.661208514
"2587861",8.21501919814269e-05,0.000104359402500113,8.44501845370817e-05,7.04833395006255e-05,7.10527607657851e-05,5.87481014571879e-05,7.43103861720105e-05,8.32397046486498e-05,7.23483288934061e-05,6.11192258940016e-05,8.7609862767911e-05,"v_273",68,2.40639137549331e-05,27668.8960688232
"2579971",0.00052460041075096,0.000572848503993863,0.000555043615685413,0.000458141706754066,0.000464211370336463,0.00050640863456096,0.000454417789124235,0.00057270451170707,0.000547330835976203,0.000449093442438533,0.00062187073499259,"v_632",68,1.84145106343799e-05,4527.75437950118
"169427",0.000173676221091169,0.000213795748905637,0.000252455321973043,0.000191626579267326,0.000139091161983931,0.000191127156740718,0.000255441952466286,0.000169164561060159,0.000191880350543381,0.000213474397687745,0.000183184258514723,"v_981",68,2.12919984669761e-05,947.365224867517
"2126069",1.071524243236e-05,1.04359402500113e-05,8.95231638202279e-06,4.4052087187891e-06,7.32058747283847e-06,1.29245823205813e-05,5.8666094346324e-06,8.43904839755897e-06,1.08347738922492e-05,7.97207294269585e-06,6.69020770227684e-06,"v_1371",68,2.78497228952572e-05,151200.576142204
"650",2.76810429502634e-05,4.9641229297351e-05,3.46156233438215e-05,2.64312523127346e-05,2.28230080035552e-05,3.25072828063106e-05,3.73996351457816e-05,3.06874487183962e-05,3.87954807109569e-05,3.49885423596096e-05,2.86723187240436e-05,"v_2512",68,2.65216814746055e-05,5494.69579950469
"2599401",0.000337530136619341,0.000280078072115168,0.000237236384123604,0.000275325544924318,0.000243732500566269,0.000336822448354544,0.000376440772055579,0.000237060541349611,0.0002726168914824,0.000309582165941356,0.000209307926685518,"v_3101",68,2.00172148047321e-05,4868.11715754713
"1800",0.000278596303241361,0.000352565548986868,0.000282296376579785,0.000284135962361897,0.000250191842454068,0.00037833777338429,0.000282819463161237,0.000259692534779428,0.000313858934039994,0.000346342280066009,0.000351713776348268,"v_3363",68,1.99282582702272e-05,726.124616617792
"43770",4.33074381641218e-05,5.020533417573e-05,3.55108549820237e-05,4.84572959066801e-05,4.04785424968715e-05,5.0131713243467e-05,3.86218454446633e-05,4.14280557698349e-05,5.38243606260123e-05,5.31471529513057e-05,3.05838066389798e-05,"v_3499",68,2.54245906640903e-05,4292.39827522593
"267363",2.67881060809001e-05,2.84872963581389e-05,2.53648964157312e-05,2.86338566721291e-05,1.72249117007964e-05,2.58491646411627e-05,1.93109227223317e-05,1.91796554489977e-05,3.21548128415138e-05,2.83451482406964e-05,2.54865055324832e-05,"v_4125",68,2.66574254258524e-05,15327.886754135
"84032",1.25011161710867e-05,1.97436707432646e-05,1.01459585662925e-05,6.60781307818364e-06,6.45934188779865e-06,1.29245823205813e-05,1.09998926899358e-05,8.82264150653892e-06,8.73772088084615e-06,8.85785882521762e-06,8.60169561721308e-06,"v_4348",68,2.77878122655403e-05,48080.9609204721
"187327",1.2054647736405e-05,7.89746829730583e-06,1.07427796584274e-05,4.4052087187891e-06,2.58373675511946e-06,1.1357966281723e-05,7.33326179329051e-06,7.28826907061911e-06,1.08347738922492e-05,1.24010023553047e-05,8.60169561721308e-06,"v_4545",68,2.7500481258422e-05,70865.5850250207
"1492710",5.13438699883918e-05,5.81028024730358e-05,4.08822448112374e-05,5.50651089848637e-05,2.79904815137941e-05,4.50402111171774e-05,4.30218025206376e-05,3.83593108979953e-05,4.36886044042307e-05,4.78324376561751e-05,4.10969901711291e-05,"v_4602",68,2.54744618519934e-05,15368.4549051708
"2715679",1.607286364854e-05,1.63590414729907e-05,1.34284745730342e-05,1.10130217969727e-05,1.37799293606371e-05,2.34992405828752e-05,1.44220815268047e-05,4.98671041673939e-06,1.85239682673938e-05,1.68299317679135e-05,9.55743957468119e-06,"v_5088",68,2.75869679163563e-05,64101.0541611075
"2082387",0.000328600767925708,0.000538438106412744,0.00055653566841575,0.00039206357597223,0.000378086811832481,0.000258883300421341,0.000274508433128841,0.000758363576453367,0.000298830054124938,0.000278579660053094,0.000563570353587035,"v_70",67,1.86303003204412e-05,11129.738550416
"13689",0.000329047236360389,0.000291924274561126,0.000398676489546082,0.000251096896970978,0.00028593353423322,0.000266324726605919,0.000329752338638296,0.000345617391190938,0.00037712003321732,0.000366272462422748,0.000403323950051546,"v_375",67,1.93911188675587e-05,13391.9389938314
"111831",0.000363425305830878,0.000409540141703145,0.000378086161867429,0.000288541171080686,0.000291101007743459,0.000389304085656299,0.000346863282822641,0.00032567054952398,0.000363139679807966,0.000375130321247966,0.000391855022561929,"v_506",67,1.9698999290836e-05,8919.60932166369
"57975",0.000188856147870346,0.000236641996479986,0.000202620760779783,0.000162992722595197,0.000154593582514648,0.000186818962633858,0.000235886587684178,0.000144998195194422,0.0001817445943216,0.000209931254157657,0.000203254881621553,"v_934",67,2.12910918071879e-05,1496.0141505146
"1437824",0.000330386641664434,0.000397975991696376,0.000372117950946081,0.000301756797237053,0.000294976612876138,0.000338389064393402,0.000349796587539957,0.000341781460101138,0.000353702941256652,0.00030161009299866,0.00033705903566709,"v_1084",67,1.95667912419042e-05,1685.60135174683
"2026240",1.29475846057684e-05,1.32564646419062e-05,2.11871487707873e-05,2.20260435939455e-06,4.3062279251991e-06,1.1357966281723e-05,8.55547209217226e-06,1.03570139424587e-05,1.46793710798215e-05,1.19581094140438e-05,8.60169561721308e-06,"v_1792",67,2.80017921146953e-05,66713.2884061521
"1138308",4.46468434681668e-06,5.07694390541089e-06,3.87933709887654e-06,2.20260435939455e-06,1.72249117007964e-06,4.69984811657503e-06,2.4444205977635e-06,3.06874487183962e-06,4.54361485804e-06,6.20050117765233e-06,4.14155714902852e-06,"v_1826",67,2.71157027034356e-05,99453.519935203
"1972431",1.25011161710867e-05,1.80513561081276e-05,1.58157589415736e-05,4.4052087187891e-06,8.18183305787829e-06,1.44911983594397e-05,1.41776394670283e-05,7.28826907061911e-06,1.53783887502892e-05,1.32867882378264e-05,1.5610484638646e-05,"v_1911",67,2.79524807826695e-05,82302.771813865
"472759",3.21457272970801e-05,3.44103975811183e-05,3.04378756988775e-05,1.10130217969727e-05,2.06698940409557e-05,2.62408186508773e-05,2.24886694994242e-05,2.10976209938974e-05,3.180530400628e-05,2.03730752980005e-05,3.56811077454765e-05,"v_2196",67,2.68528464017186e-05,16996.7733417195
