"","cuu6M2TOMPOOB051315.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"58138",9.00804222343548e-06,1.15152164727829e-05,1.19916910904844e-05,1.10411902044948e-05,1.08801620992337e-05,8.31103003239591e-06,1.11842827274831e-05,9.23885825552516e-06,1.11242001604186e-05,1.071524243236e-05,3.18088162905672e-06,"v_4417",18,2.6351849899863e-05,37053.5916942433
"105841",1.68411224177272e-05,4.87182235386969e-06,9.77100755520952e-06,6.86344255955081e-06,8.34989184359792e-06,4.64439913575065e-06,7.33968553991076e-06,5.09730110649664e-06,6.90467596163915e-06,5.35762121618002e-06,2.38566122179254e-06,"v_4442",18,2.5206694898165e-05,11021.6421609519
"865",3.91654009714586e-06,6.20050117765233e-06,3.10895694938485e-06,7.75867419775309e-06,3.28935133232645e-06,1.9555364782108e-06,1.39803534093538e-06,2.54865055324832e-06,3.06874487183962e-06,2.23234217340834e-06,1.59044081452836e-06,"v_4530",18,2.47053882451763e-05,17663.422058757
"2116",9.00804222343548e-06,1.32867882378264e-06,4.44136707054978e-06,1.49205273033713e-06,2.40375674285395e-06,4.3999570759743e-06,8.03870321037846e-06,3.1858131915604e-06,6.90467596163915e-06,6.69702652022502e-06,1.59044081452836e-06,"v_4714",18,2.44236029699101e-05,2484.0681871454
"1348911",4.69984811657503e-06,2.2144647063044e-06,3.55309365643983e-06,5.96821092134853e-06,6.83172969021648e-06,4.64439913575065e-06,4.89312369327384e-06,4.7787197873406e-06,3.83593108979953e-06,3.57174747745334e-06,4.77132244358508e-06,"v_5030",18,2.42983841574535e-05,39535.522469825
"1193324",9.00804222343548e-06,9.3007517664785e-06,1.02151442622645e-05,1.19364218426971e-05,1.08801620992337e-05,1.00221244508304e-05,6.99017670467692e-06,1.30618340853976e-05,6.5210828526592e-06,1.51799267791767e-05,6.36176325811343e-06,"v_5037",18,2.58538224876548e-05,17183.5764213498
"423349",0.000253791798295052,0.000337927314182052,0.000263373067283602,0.00037689251968316,0.00105702039929183,0.000315085815051715,0.000303373668982978,0.000376563119242439,0.000387429040069753,0.000318331993928029,0.000298207652724067,"v_5041",18,1.79484878398995e-05,4474.64543169178
"1408281",7.04977217486255e-06,5.75760823639145e-06,6.2179138987697e-06,1.04443691123599e-05,5.94613510074398e-06,6.59993561396145e-06,6.64066786944307e-06,1.11503461704614e-05,5.7538966346993e-06,4.91115278149835e-06,3.9761020363209e-06,"v_5251",18,2.5720826152936e-05,7971.00459311158
"418008",4.30819410686045e-06,4.87182235386969e-06,5.77377719171472e-06,3.58092655280912e-06,2.53027025563573e-06,5.3777253150797e-06,4.89312369327384e-06,6.3716263831208e-06,2.68515176285967e-06,5.35762121618002e-06,0,"v_5346",18,2.49532127261385e-05,9395.80424308145
"49899",6.26646415543338e-06,6.64339411891321e-06,3.55309365643983e-06,6.26662146741596e-06,6.45218915187112e-06,4.64439913575065e-06,3.49508835233846e-06,2.54865055324832e-06,4.21952419877948e-06,1.02687739976784e-05,3.18088162905672e-06,"v_5379",18,2.5409086289257e-05,9649.22556385748
"1505907",9.00804222343548e-06,2.65735764756528e-06,4.88550377760476e-06,3.87933709887654e-06,5.31356753683504e-06,3.9110729564216e-06,4.89312369327384e-06,4.14155714902852e-06,1.53437243591981e-06,3.12527904277168e-06,7.95220407264179e-07,"v_5385",18,2.52168650393383e-05,15951.4047004908
"1937004",1.17496202914376e-06,1.77157176504352e-06,3.10895694938485e-06,0,2.53027025563573e-07,9.77768239105401e-07,3.14557951710461e-06,1.27432527662416e-06,7.67186217959906e-07,1.339405304045e-06,0,"v_5442",18,2.21150869122916e-05,2719.1312732622
"2285",1.95827004857293e-06,2.65735764756528e-06,1.77654682821991e-06,1.19364218426971e-06,1.51816215338144e-06,7.33326179329051e-07,1.04852650570154e-06,1.5929065957802e-06,7.67186217959906e-07,8.92936869363336e-07,0,"v_5496",18,2.32623057597469e-05,323781.863427161
"423054",0.000431602718705474,0.00044732187067349,0.000444580843762033,0.000356899013096642,0.00043052548399642,0.000659993561396145,0.000373624944864981,0.000402049624774922,0.000673205906259818,0.000537101526922047,0.000112126077424249,"v_5539",18,1.72149632460535e-05,20001.9442061578
"33847",3.52488608743127e-05,0.000131539203554482,4.0860577049058e-05,3.13331073370798e-05,3.39056214255188e-05,3.66663089664525e-05,3.94944983814246e-05,5.76632187672432e-05,2.99202625004363e-05,2.63416376462184e-05,2.38566122179254e-05,"v_5544",18,2.40656510961904e-05,253.813517696914
"1623295",1.56661603885834e-06,2.2144647063044e-06,1.77654682821991e-06,1.49205273033713e-06,1.26513512781787e-07,1.71109441843445e-06,1.74754417616923e-06,1.91148791493624e-06,1.15077932693986e-06,2.67881060809001e-06,0,"v_5661",18,2.35255369703813e-05,24293.8063211546
"2315856",1.56661603885834e-06,4.42892941260881e-07,8.88273414109957e-07,5.96821092134853e-07,3.7954053834536e-07,2.4444205977635e-07,1.04852650570154e-06,6.3716263831208e-07,0,4.46468434681668e-07,0,"v_5734",18,2.02441443812377e-05,27514.627888543
"2734236",1.17496202914376e-06,1.32867882378264e-06,1.33241012116494e-06,2.38728436853941e-06,2.53027025563573e-07,9.77768239105401e-07,1.39803534093538e-06,1.5929065957802e-06,1.15077932693986e-06,1.339405304045e-06,0,"v_5800",18,2.28305289833565e-05,111251.885313972
"2733939",0,0,4.44136707054978e-07,0,0,2.4444205977635e-07,0,0,0,0,0,"v_6061",18,1.45009498122127e-05,1278.67872403769
