"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"2609808",1.47951627756591e-05,1.69206351452667e-05,9.60036865415632e-06,2.22055180712407e-05,6.61087960857749e-05,1.60812971421679e-05,1.99310935254164e-05,2.43703117612749e-05,3.90427719864333e-05,1.85818929216846e-05,1.51836242443436e-05,2.92244232116787e-05,6.03270951780859e-05,5.16030938169624e-05,2.69779299601773e-05,1.83108973115568e-05,6.45955044533342e-05,1.80733868635692e-05,1.72117723226757e-05,1.44129042057409e-05,3.61100068379222e-05,7.73311066661347e-05,2.0658948139326e-05,0.000364339647565628,2.27497960101624e-05,1.54967564340003e-05,2.95355578282355e-05,"v_3957",1,1.24202002136274e-05,0
"2305221",1.33517322609607e-05,8.3064936167673e-06,9.9203809426282e-06,9.30231162443867e-06,7.67008131381919e-06,1.85553428563476e-05,2.96670193949747e-05,4.71159360717982e-05,2.83374957966048e-05,6.92884142842475e-05,3.63322437275364e-05,3.69409843967849e-05,4.22567671293505e-05,3.10182531140211e-05,0.000280012307517703,2.35869185708189e-05,2.90429399867704e-05,0.000281004028632206,4.56773957794086e-05,3.99126578005132e-05,3.61100068379222e-05,5.46590322117452e-05,3.51202118368542e-05,3.92011013203524e-05,0.000146465353360665,0.000216322069405228,3.07289137000834e-05,"v_3959",1,1.07702912286748e-05,0
"2801033",1.15474441175876e-05,8.92178944023155e-06,1.18404546734595e-05,9.30231162443867e-06,1.09572590197417e-05,1.34010809518066e-05,5.87829486463894e-06,4.87406235225499e-06,8.81610980338816e-06,1.63772615580949e-05,4.88045064996757e-06,1.8060036816206e-05,8.61815645401227e-06,1.29712694840452e-05,1.1860986448009e-05,1.11727509019669e-05,1.55229506825842e-05,1.55975804439022e-05,1.09228555124673e-05,5.54342469451572e-06,9.51991089363404e-06,2.16175593634877e-05,1.44612636975282e-05,2.04241032089231e-05,1.03999067475028e-05,1.80268391171023e-05,1.55136263340227e-05,"v_3963",1,1.31639570854999e-05,0
"1436084",4.69114917276997e-06,2.46118329385698e-06,2.56009830777502e-06,3.60089482236336e-06,4.01766164057195e-06,4.53575047599609e-06,5.05165964929909e-06,6.49874980300665e-06,5.35263809491424e-06,7.55873610373609e-06,2.71136147220421e-06,5.74637535061099e-06,4.72608579736156e-06,5.3576982651491e-06,3.95366214933633e-06,4.03460449237693e-06,6.75999465209312e-06,5.44677412326743e-06,5.29592994543868e-06,3.88039728616101e-06,4.92409184153485e-06,1.0896655939319e-05,3.0988422208989e-06,7.57668344847147e-06,8.01659478453343e-06,6.32520670775521e-06,7.75681316701135e-06,"v_3974",1,1.24525247493929e-05,0
"1932",0.000212545143289347,0.000195048776038166,0.00016192621796677,0.000323180310307111,0.000176411870217841,0.000423886499029452,0.00526116575220911,0.000438665611702949,0.000510074924338886,0.000469901427782261,0.00481863160840132,0.000613056158833755,0.00359738530693286,0.000430307765927239,0.000849339657022134,0.000550257981921868,0.000341254544844553,0.000967297568163902,0.000352510336993262,0.000319855604873557,0.000544604557673754,0.000924985487236061,0.000585164706046409,0.000451306796713301,0.00061402782755048,0.0025607599356347,0.000730632132538877,"v_4037",1,9.67613960734225e-06,0
"33882",0.000925238959921708,0.00113368255473287,0.00146853639179745,0.00117449186122752,0.00150735359914913,0.00134361299327575,0.00276729915588604,0.00185701775620915,0.000770150163538837,0.00100468200712159,0.00348897994243237,0.00162441822054129,0.00135360657337373,0.00118715314190935,0.00111958409334736,0.000997478372192264,0.00112541392448735,0.000936597568560031,0.000874490432240562,0.000758340498209751,0.00127829424206245,0.000787195515358221,0.00116180759598535,0.00105810031463002,0.00105060724622169,0.000972500531317363,0.00168472015208127,"v_4156",1,1.08439875511023e-05,0
"2103230",6.85629494481765e-06,1.13829727340885e-05,8.64033178874069e-06,1.26031318782718e-05,1.42444367256642e-05,1.85553428563476e-05,1.62571592350171e-05,2.11209368597716e-05,9.4458319322016e-06,1.70071562334062e-05,1.73527134221069e-05,1.9701858344952e-05,1.0286186735434e-05,1.86109518684127e-05,1.72100587676993e-05,1.17934592854095e-05,1.67748015440829e-05,1.1636290172435e-05,1.48948029715463e-05,1.10868493890314e-05,1.47722755246045e-05,1.40602012120245e-05,1.7043632214944e-05,1.15297356824566e-05,1.38665423300038e-05,1.20178927447349e-05,1.87953549816044e-05,"v_4181",1,1.46976689497046e-05,0
"589382",0.000194502261855617,0.000200586438449344,0.000251209646450424,0.000428206409292709,0.001880630889755,0.000927354801865018,0.00033359323356826,0.00184889431895539,0.000284634402223675,0.000310223127590836,0.000357899714330955,0.00290191955205855,0.00045982034757859,0.000937033228162656,0.000247220168514384,0.000928269387438414,0.00054981289837024,0.000236934674362133,0.000430625303688483,0.000234486864578015,0.000563972652250458,0.00029280369024041,0.000513891334965735,0.000448671428557311,0.000286214100280234,0.000256803392334861,0.00153167226151678,"v_4220",1,1.23225552050473e-05,0
"110932",2.34557458638499e-05,2.83036078793553e-05,2.94411305394127e-05,2.49061891880132e-05,3.65241967324723e-05,6.535604094958e-05,0.000127393671519597,8.77331223405897e-05,0.000133815952372856,7.46425190243939e-05,9.81512852937923e-05,8.83299982465346e-05,6.69992163037728e-05,6.96500774469383e-05,7.07007819646026e-05,5.5553400318113e-05,5.63332887674427e-05,6.90749991087097e-05,6.48751418316239e-05,6.76297812730918e-05,8.30530157272211e-05,4.7628931605733e-05,5.99109496040454e-05,5.73192573927842e-05,6.58660760675179e-05,5.81919017113479e-05,9.60651476837559e-05,"v_4253",1,1.21574634668223e-05,0
"69578",8.01103935657641e-05,7.7834921668227e-05,8.28831827142162e-05,7.2918120152858e-05,8.8388556092583e-05,7.8550951425205e-05,8.14694928896054e-05,9.09824972420931e-05,5.69898526576163e-05,7.77919924009506e-05,6.34458584495784e-05,0.000100151113253506,6.31071456471221e-05,9.55926164150287e-05,5.11650395796466e-05,6.73468596035225e-05,7.9617714791319e-05,6.09048379238085e-05,5.56072644271062e-05,5.48799044757057e-05,8.04268334117358e-05,5.6240804848098e-05,7.59216344120231e-05,7.21432032702283e-05,5.3299522080952e-05,5.97732033882867e-05,8.14465382536191e-05,"v_4291",1,1.31955715661824e-05,0
"1987356",9.74315597421456e-06,7.07590196983881e-06,8.96034407721257e-06,5.10126766501476e-06,1.0592017052417e-05,1.0308523809082e-05,1.16647413720179e-05,1.4622187056765e-05,9.76069299660832e-06,1.41726301945052e-05,9.76090129993514e-06,1.0671839936849e-05,8.61815645401227e-06,8.45952357655122e-06,8.83759774557533e-06,1.24141676688521e-05,1.50222103379847e-05,1.21314514563684e-05,1.25778336204169e-05,8.31513704177359e-06,1.0504729261941e-05,7.20585312116255e-06,1.29118425870788e-05,1.31768407799504e-05,8.01659478453343e-06,8.22276872008177e-06,1.40219314942128e-05,"v_4331",1,1.47669044138277e-05,0
"37931",3.3559759466739e-05,3.38412702905335e-05,2.84810936739971e-05,7.35182692899185e-05,3.0315083287952e-05,8.67977704724706e-05,0.000349207454302457,0.000191713119188696,2.01511081220301e-05,4.12581012328928e-05,3.63322437275364e-05,0.000115255871317969,3.44726258160491e-05,5.44229350091462e-05,6.279345766593e-05,3.78632113899988e-05,3.20473820543674e-05,3.8127418862872e-05,2.61486541056035e-05,1.99563289002566e-05,3.64382796273579e-05,2.63628772725459e-05,3.12466590607306e-05,3.78834172423574e-05,3.40163616532905e-05,2.15057028063677e-05,8.02531823817712e-05,"v_4430",1,1.26927714666497e-05,0
"1707",0.000199915126285736,0.000240273019062788,0.000190087299352295,0.000227756597514482,0.000336022609938745,0.000196892804753467,0.000120229499653318,0.000196587181540951,0.000151763033044039,0.000202511138112596,0.000294453855881377,0.000229855014024439,0.000158462876735064,0.000225869279493917,0.000166286378633852,0.000184350389882453,0.000180516894228116,0.000187418545968793,0.000171786727605167,0.000113640206237572,0.000189413399504374,0.000150619905483812,0.000184122875291743,0.000176899087470834,0.000154698612869105,0.000358322959994333,0.000246726326504553,"v_4451",1,1.22101612962307e-05,0
"1866885",0.00138677586699654,0.00103123580012607,0.0020288779089117,0.00152978015036737,0.00144270577093266,0.00184605044373041,0.00167108901198814,0.00206985181225762,0.00121693801393197,0.00181441161223432,0.00234695449033996,0.00204176925314852,0.00166386020571817,0.00175478717389594,0.00190799083959737,0.00178019164371339,0.00140032037367247,0.00194548868457434,0.001470613546724,0.000869208992100066,0.00178777361126658,0.00143044972080834,0.00171520916926754,0.00147251195715946,0.00140160409894991,0.00152943498193521,0.00193144647858583,"v_4577",1,9.52317464549982e-06,0
"1799",0.000154447065072734,9.8139683842547e-05,0.000197127569698676,0.000142235345483353,0.000123451784955756,0.000113806102852265,6.04362190770691e-05,0.000110478746651113,0.000132556508115229,0.000117790304283221,6.5072675332901e-05,0.00010852440305011,7.2003307148038e-05,0.000115895472998752,0.000102330079159293,0.000107692904527292,0.00010815991443349,0.000106212095403715,0.000111214528854212,7.31732059676076e-05,9.4542563357469e-05,9.22700704539108e-05,9.27070297752255e-05,0.000100473410947122,0.000123498892626596,7.49536994868992e-05,0.000105015316722615,"v_4611",1,1.37449487313412e-05,0
"212767",0.000465867198618926,0.000308878503379051,0.000421776196205934,0.000451312151069541,0.000225719535806679,0.000565731786642421,0.000140252441535995,0.000359055926616117,0.000182619417355898,0.000805005395047894,0.000161597143743371,0.000290438228435167,0.000193769517691824,0.000336125070108302,0.000431879447724563,0.000585328005586375,0.000197792436116799,0.000606324992176452,0.000363764188127319,0.000156324576385343,0.000247189410445049,0.000302118573543376,0.000210463034169384,0.000218406135927678,0.000343196922667593,0.000168883019097064,0.000223455887003519,"v_4630",1,1.19205140125642e-05,0
"1168287",2.16514577204768e-06,3.07647911732122e-06,1.28004915388751e-06,2.10052197971196e-06,4.01766164057195e-06,4.53575047599609e-06,1.74511878793969e-06,9.74812470450997e-06,4.7229159661008e-06,4.09431538952372e-06,0,8.37328979660458e-06,4.44808075045794e-06,3.10182531140211e-06,4.41879887278766e-06,3.41389610893432e-06,5.25777361829465e-06,1.98064513573361e-06,3.64095183748909e-06,5.54342469451572e-07,3.28272789435656e-06,2.10903018180367e-06,3.61531592438205e-06,2.30594713649132e-06,2.59997668687571e-06,2.21382234771432e-06,4.47508451942962e-06,"v_4641",1,1.32383700918743e-05,0
"78331",0.00046694977150495,0.000868490054819781,0.000261450039681524,0.000625055326248573,0.000893016610108948,6.06141199974023e-05,2.30539376722559e-05,4.38665611702949e-05,3.43198560203325e-05,5.6375573440365e-05,2.98249761942463e-05,5.51652033658655e-05,3.64186611443744e-05,5.8088728558985e-05,3.8373779684735e-05,4.22081700740971e-05,4.88221835984503e-05,4.40693542700728e-05,5.56072644271062e-05,2.16193563086113e-05,4.75995544681702e-05,4.49926438784784e-05,4.82902912756746e-05,5.46838892367941e-05,4.09496328182924e-05,3.41561162218781e-05,6.95129795351402e-05,"v_4658",1,1.23620090737147e-05,0
"83681",0.000247909190899459,0.000226736510946574,0.000340813087222549,0.000376593583505501,0.000192117274812804,0.000154421686660049,0.00027977009621391,0.000220957493302226,0.000241813297464361,0.000405652170900504,0.000479910980580145,0.000304722075735257,0.000735601354106982,0.000288751738079615,0.000518162309924785,0.000176591535089421,0.000244611658336851,0.000558541928276878,0.00020058334668349,0.000602015921824408,0.000273779506389337,0.000547820589723504,0.00028690114228489,0.000341609597220214,0.000248514438320536,0.000620186517695398,0.000415586182371031,"v_5105",1,1.20299304670019e-05,0
"1909395",0.000553194744758182,0.00057407100329214,0.000747548705870305,0.000845310059549798,0.000532888030326771,0.00123021923137585,0.00117308721892451,0.00142810026921071,0.00137720229571499,0.0083394905537845,0.00177214585823267,0.00179927221335274,0.00429462196456715,0.00235061961780436,0.002355917504281,0.00140528378011406,0.00187226814845749,0.00326831205460243,0.0014643246299138,0.00281384237493618,0.00174509814863995,0.00923509166108799,0.0018130809360776,0.00232373587154425,0.00464507501582736,0.003395370960723,0.00282556836556786,"v_5106",1,9.56791304680623e-06,0
"28026",1.15474441175876e-05,1.16906206458206e-05,1.02403932311001e-05,9.30231162443867e-06,7.30483934649446e-06,1.15455466661719e-05,7.2560202235387e-06,1.13728121552616e-05,8.81610980338816e-06,9.44842012967012e-06,3.79590606108589e-06,1.16569328540966e-05,1.00081816885304e-05,8.74150769576959e-06,9.53530283075233e-06,1.39659386274586e-05,1.30192489595867e-05,9.40806439473465e-06,1.35708204851866e-05,7.76079457232201e-06,1.11612748408123e-05,8.08461569691408e-06,9.55476351443828e-06,1.05414726239603e-05,1.27832187104722e-05,9.17154972624505e-06,8.95016903885925e-06,"v_5225",1,1.44923335555491e-05,0
"1884907",2.16514577204768e-06,1.23059164692849e-06,9.60036865415632e-07,2.40059654824224e-06,1.46096786929889e-06,2.47404571417968e-06,1.01033192985982e-06,1.62468745075166e-06,2.20402745084704e-06,3.14947337655671e-06,5.42272294440841e-07,4.26873597473959e-06,2.50204542213259e-06,3.94777766905723e-06,1.62797853207967e-06,3.41389610893432e-06,3.25481223989669e-06,1.98064513573361e-06,1.98597372953951e-06,4.43473975561258e-06,1.31309115774263e-06,1.93327766665337e-06,2.84060536915733e-06,2.63536815599008e-06,1.73331779125047e-06,1.89756201232656e-06,2.98338967961975e-06,"v_5249",1,1.25715004085738e-05,0
"1186",4.22203425549297e-05,3.2610678643605e-05,1.60006144235939e-06,2.10052197971196e-06,6.57435541184502e-06,2.47404571417968e-06,1.19402864437979e-06,0,1.5743053220336e-06,6.29894675311341e-07,0,9.85092917247598e-07,5.56010093807243e-07,1.40992059609187e-06,1.62797853207967e-06,1.86212515032781e-06,1.00148068919898e-06,7.42741925900104e-07,2.97896059430926e-06,5.54342469451572e-07,3.61100068379222e-06,3.69080281815643e-06,1.54942111044945e-06,1.6471050974938e-06,4.33329447812618e-07,0,1.1933558718479e-06,"v_5351",1,1.40077602992058e-05,0
"2005456",0.00038720023556786,6.73748926693348e-05,1.21604669619313e-05,9.30231162443867e-06,1.24182268890406e-05,8.86533047581053e-06,4.40872114847921e-06,4.87406235225499e-06,1.10201372542352e-05,6.29894675311341e-06,1.08454458888168e-06,6.07473965636019e-06,4.72608579736156e-06,1.18433330071717e-05,6.51191412831866e-06,9.31062575163906e-06,1.20177682703878e-05,7.92258054293444e-06,1.35708204851866e-05,4.98908222506415e-06,8.86336531476272e-06,0.000162395323998883,1.00712372179214e-05,1.41651038384467e-05,8.88325368015867e-06,4.74390503081641e-06,8.05515213497332e-06,"v_5364",1,1.3599336352386e-05,0
"373994",3.42814747240883e-05,3.41489182022656e-05,4.1601597501344e-06,7.80193878178727e-06,9.86153311776752e-06,9.89618285671873e-06,4.86796293477912e-06,8.12343725375831e-06,5.35263809491424e-06,6.92884142842475e-06,5.42272294440841e-07,5.41801104486179e-06,3.61406560974708e-06,9.30547593420634e-06,4.41879887278766e-06,4.96566706754083e-06,5.75851396289414e-06,6.43709669113424e-06,1.39018161067765e-05,8.86947951122516e-06,7.87854694645575e-06,7.90886318176378e-06,6.1976844417978e-06,5.60015733147891e-06,6.28327699328296e-06,5.37642570159193e-06,6.26511832720147e-06,"v_5386",1,1.42863265568524e-05,0
"1173025",0.000197749980513688,7.93731612268876e-05,2.84810936739971e-05,3.87096193404061e-05,3.98113744383948e-05,8.53545771391991e-05,3.42594372579738e-05,4.06171862687915e-05,0.000111145955735572,7.40126243490826e-05,2.11486194831928e-05,6.60012254555891e-05,5.44889891931098e-05,7.72636486658344e-05,0.000135122218162612,6.76572137952438e-05,9.78947373692004e-05,6.18951604916753e-05,7.44740148577315e-05,4.60104249644805e-05,7.38613776230227e-05,6.37981629995611e-05,8.10863714468546e-05,8.82848332256676e-05,0.000101615755512059,3.79512402465313e-05,7.1303013342912e-05,"v_5394",1,1.5653861807708e-05,0
"1967666",5.05200680144459e-06,7.07590196983881e-06,2.24008601930314e-06,2.70067111677252e-06,3.28717770592251e-06,4.74192095217773e-06,3.58208593313936e-06,0,2.83374957966048e-06,3.77936805186805e-06,2.71136147220421e-06,4.10455382186499e-06,2.50204542213259e-06,3.38380943062049e-06,3.25595706415933e-06,5.27602125926213e-06,5.75851396289414e-06,2.47580641966701e-06,6.28891681020843e-06,2.21736987780629e-06,8.20681973589141e-06,3.69080281815643e-06,6.1976844417978e-06,3.2942101949876e-06,2.81664141078202e-06,2.21382234771432e-06,5.07176245535357e-06,"v_5424",1,1.29600829445308e-05,0
"2875500",0.000709085240345615,0.000150132180925276,3.16812165587159e-05,2.76068603047857e-05,4.01766164057195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"v_5437",1,1.05429625724829e-05,0
"685565",3.24771865807152e-05,2.03047621743201e-05,6.40024576943755e-06,4.80119309648448e-06,1.16877429543911e-05,8.24681904726561e-06,5.05165964929909e-06,1.62468745075166e-05,9.13097086779488e-06,6.61389409076908e-06,1.62681688332252e-06,3.94037166899039e-06,2.78005046903621e-06,5.3576982651491e-06,8.372461022124e-06,9.00027155991776e-06,1.0765917408889e-05,5.19919348130073e-06,1.12538511340572e-05,6.65210963341887e-06,5.90891020984182e-06,6.32709054541102e-06,7.74710555224725e-06,7.57668344847147e-06,6.49994171718927e-06,2.21382234771432e-06,8.3534911029353e-06,"v_5449",1,1.48698884758364e-05,0
"2579791",7.93886783084149e-06,2.15353538212486e-06,3.20012288471877e-07,0,1.09572590197417e-06,2.68021619036132e-06,4.59241786299917e-07,3.24937490150332e-06,3.46347170847392e-06,2.83452603890104e-06,0,2.1343679873698e-06,1.39002523451811e-06,1.40992059609187e-06,2.790820340708e-06,2.17247934204911e-06,4.25629292909567e-06,2.47580641966701e-06,2.97896059430926e-06,5.54342469451572e-07,3.28272789435656e-06,2.63628772725459e-06,3.87355277612363e-06,2.30594713649132e-06,2.16664723906309e-06,1.26504134155104e-06,2.98338967961975e-06,"v_5484",1,1.23771567195584e-05,0
"221345",2.88686102939691e-06,5.84531032291032e-06,2.56009830777502e-06,2.10052197971196e-06,3.28717770592251e-06,3.71106857126953e-06,2.38805728875957e-06,0,2.51888851525376e-06,5.03915740249073e-06,1.08454458888168e-06,6.89565042073318e-06,3.8920706566507e-06,4.79373002671236e-06,4.186230511062e-06,6.20708383442604e-06,3.25481223989669e-06,3.21854834556712e-06,6.28891681020843e-06,4.43473975561258e-06,5.90891020984182e-06,4.56956539390796e-06,4.90650018308993e-06,4.61189427298263e-06,5.63328282156403e-06,2.21382234771432e-06,4.47508451942962e-06,"v_5501",1,1.25109470786939e-05,0
"1763363",9.02144071686533e-06,4.61471867598183e-06,9.60036865415632e-07,1.5003728426514e-06,2.19145180394834e-06,1.64936380945312e-06,9.18483572599835e-07,0,6.2972212881344e-07,6.29894675311341e-07,1.08454458888168e-06,1.4776393758714e-06,8.34015140710865e-07,8.45952357655122e-07,1.395410170354e-06,1.55177095860651e-06,7.51110516899236e-07,7.42741925900104e-07,9.92986864769753e-07,1.10868493890314e-06,3.28272789435656e-07,1.93327766665337e-06,1.54942111044945e-06,3.2942101949876e-07,1.94998251515678e-06,6.32520670775521e-07,5.9667793592395e-07,"v_5539",1,1.16212855466072e-05,0
"1906272",9.02144071686533e-06,1.07676769106243e-05,9.9203809426282e-06,1.2903206446802e-05,1.0592017052417e-05,3.23687647605175e-05,0.000212445250342342,0.000248577179965004,4.53399932745677e-05,2.6770523700732e-05,0.00038013287840303,0.000202929140953005,0.000148732700093437,2.1148808941378e-05,7.62824226460186e-05,4.6242774566474e-05,2.37851663684758e-05,5.7191128294308e-05,2.78036322135531e-05,1.66302740835472e-05,2.82314598914664e-05,3.40959879391594e-05,3.20213696159553e-05,2.96478917548884e-05,1.68998484646921e-05,0.000159711469370819,2.89388798923116e-05,"v_5560",1,1.21574634668223e-05,0
"528191",4.33029154409536e-06,3.99942285251759e-06,6.40024576943755e-06,3.0007456853028e-06,1.13225009870664e-05,8.04064857108397e-06,7.8071103670986e-06,1.78715619582683e-05,9.76069299660832e-06,1.03932621426371e-05,7.59181212217178e-06,2.90602410588041e-05,1.66803028142173e-05,7.33158709967772e-06,8.372461022124e-06,1.36555844357373e-05,5.25777361829465e-06,9.90322567866806e-06,7.61289929656811e-06,7.20645210287044e-06,1.21460932091193e-05,9.66638833326684e-06,7.74710555224725e-06,7.90610446797023e-06,6.06661226937665e-06,5.06016536620417e-06,3.87840658350567e-06,"v_5625",1,1.2264069954255e-05,0
"1763538",3.24771865807152e-06,2.7688312055891e-06,1.92007373083126e-06,4.5011185279542e-06,4.38290360789668e-06,5.56660285690429e-06,1.25832249446177e-05,1.4622187056765e-05,1.07052761898285e-05,4.09431538952372e-06,1.62681688332252e-05,8.86583625522838e-06,7.22813121949416e-06,7.61357121889609e-06,6.279345766593e-06,6.51743802614734e-06,5.50814379059439e-06,6.68467733310094e-06,6.28891681020843e-06,6.65210963341887e-06,8.20681973589141e-06,9.31488330296623e-06,6.1976844417978e-06,7.57668344847147e-06,3.68330030640725e-06,5.69268603697969e-06,9.24850800682122e-06,"v_5629",1,1.20774405487989e-05,0
"2592382",4.69114917276997e-06,5.23001449944608e-06,4.48017203860628e-06,1.5003728426514e-06,5.47862950987085e-06,7.21596666635741e-06,1.1205499585718e-05,8.12343725375831e-06,9.13097086779488e-06,5.98399941545774e-06,7.04953982773094e-06,6.56728611498399e-06,8.06214636020502e-06,5.63968238436748e-06,8.372461022124e-06,7.44850060131125e-06,9.76443671969006e-06,5.69435476523413e-06,5.95792118861852e-06,6.65210963341887e-06,6.23718299927747e-06,6.32709054541102e-06,8.2635792557304e-06,8.56494650696775e-06,5.63328282156403e-06,1.01203307324083e-05,6.86179626312542e-06,"v_5667",1,1.21722618496969e-05,0
"1405",9.74315597421456e-06,1.19982685575528e-05,1.37605284042907e-05,1.71042504062259e-05,1.13225009870664e-05,5.77277333308593e-06,1.84615198092567e-05,1.4622187056765e-05,5.98236022372768e-06,9.76336746732579e-06,1.62681688332252e-05,9.52256486672678e-06,7.7841413133014e-06,4.79373002671236e-06,1.20935548097347e-05,5.89672964270474e-06,5.0074034459949e-06,7.67499990096774e-06,7.28190367497819e-06,3.88039728616101e-06,6.89372857814878e-06,1.03693983938681e-05,7.2306318487641e-06,4.61189427298263e-06,1.1916559814847e-05,1.07528514031839e-05,6.26511832720147e-06,"v_5691",1,1.34847218101891e-05,0
"72360",2.52600340072229e-06,2.46118329385698e-06,2.24008601930314e-06,2.70067111677252e-06,1.82620983662362e-06,1.15455466661719e-05,1.35935568744776e-05,0.000112103434101865,6.2972212881344e-06,5.66905207780207e-06,1.0303173594376e-05,8.63598124120394e-05,5.56010093807243e-06,3.38380943062049e-06,3.72109378761066e-06,1.17934592854095e-05,3.25481223989669e-06,6.43709669113424e-06,4.63393870225885e-06,5.54342469451572e-06,3.28272789435656e-06,3.69080281815643e-06,2.84060536915733e-06,3.2942101949876e-06,3.03330613468833e-06,1.77105787817146e-05,7.1601352310874e-06,"v_5707",1,1.14223054781377e-05,0
"227866",3.60857628674613e-06,2.7688312055891e-06,2.8801105962469e-06,1.80044741118168e-06,2.19145180394834e-06,5.97894380926757e-06,1.31343150881776e-05,3.24937490150332e-06,1.44836089627091e-05,2.89751550643217e-05,9.2186290054943e-06,5.08964673911259e-06,6.67212112568692e-06,1.63550789146657e-05,6.51191412831866e-06,3.10354191721302e-06,8.51258585819134e-06,8.17016118490115e-06,5.95792118861852e-06,2.82714659420302e-05,1.44440027351689e-05,5.97558551511041e-06,1.31700794388203e-05,1.08708936434591e-05,3.89996503031356e-06,1.26504134155104e-05,2.29721005330721e-05,"v_5711",1,1.10371621248745e-05,0
"213419",2.52600340072229e-06,1.84588747039273e-06,1.28004915388751e-06,3.0007456853028e-07,1.46096786929889e-06,2.0617047618164e-06,8.26635215339851e-07,0,2.20402745084704e-06,2.51957870124536e-06,5.42272294440841e-07,2.1343679873698e-06,1.39002523451811e-06,1.69190471531024e-06,4.65136723451333e-07,1.86212515032781e-06,1.50222103379847e-06,9.90322567866806e-07,2.31696935112942e-06,0,2.95445510492091e-06,8.78762575751531e-07,2.32413166567418e-06,3.62363121448636e-06,8.66658895625236e-07,6.32520670775521e-07,1.49169483980987e-06,"v_5747",1,1.12837525247396e-05,0
"33940",2.16514577204768e-06,1.53823955866061e-06,1.60006144235939e-06,2.10052197971196e-06,1.09572590197417e-06,2.68021619036132e-06,2.47990564601955e-06,1.62468745075166e-06,2.83374957966048e-06,3.46442071421238e-06,2.16908917776337e-06,1.9701858344952e-06,2.22404037522897e-06,4.51174590749398e-06,1.395410170354e-06,1.86212515032781e-06,4.25629292909567e-06,9.90322567866806e-07,1.98597372953951e-06,1.10868493890314e-06,4.59581905209919e-06,2.8120402424049e-06,1.54942111044945e-06,2.30594713649132e-06,2.59997668687571e-06,9.48781006163281e-07,3.87840658350567e-06,"v_5748",1,1.14326218431673e-05,0
"1295642",2.52600340072229e-06,7.99884570503518e-06,4.80018432707816e-06,9.30231162443867e-06,6.20911344452029e-06,9.6900123805371e-06,1.08381061566781e-05,9.74812470450997e-06,8.18638767457472e-06,1.19679988309155e-05,1.13877181832577e-05,8.20910764372998e-06,5.83810598497605e-06,9.02349181498796e-06,6.51191412831866e-06,8.06920898475385e-06,1.12666577534885e-05,6.68467733310094e-06,1.85357548090354e-05,6.0977671639673e-06,1.01764564725053e-05,5.7998329999601e-06,9.81300036617986e-06,1.25179987409529e-05,9.7499125757839e-06,7.59024804930625e-06,7.45847419904937e-06,"v_5797",1,1.24806549847736e-05,0
"2685905",2.16514577204768e-06,2.46118329385698e-06,1.92007373083126e-06,2.10052197971196e-06,1.46096786929889e-06,6.18511428544921e-06,8.63374558243845e-06,1.62468745075166e-06,1.88916638644032e-06,1.57473668827835e-06,1.84372580109886e-05,1.641821528746e-06,6.11611103187967e-06,1.97388883452862e-06,4.65136723451333e-06,2.79318772549172e-06,2.25333155069771e-06,1.98064513573361e-06,2.64796497271934e-06,2.77171234725786e-06,2.95445510492091e-06,3.16354527270551e-06,1.80765796219103e-06,3.95305223398511e-06,2.59997668687571e-06,5.06016536620417e-06,2.98338967961975e-06,"v_5810",1,9.72601807094158e-06,0
"2099786",4.69114917276997e-06,5.5376624111782e-06,3.84014746166253e-06,3.90096939089364e-06,4.01766164057195e-06,1.52566152374414e-05,1.03788643703781e-05,3.24937490150332e-06,5.66749915932096e-06,5.3541047401464e-06,9.76090129993514e-06,6.40310396210939e-06,6.11611103187967e-06,7.61357121889609e-06,3.72109378761066e-06,1.0241688326803e-05,7.01036482439287e-06,5.19919348130073e-06,5.29592994543868e-06,6.65210963341887e-06,5.58063742040616e-06,5.6240804848098e-06,4.39002647960678e-06,7.24726242897271e-06,4.7666239259388e-06,2.84634301848984e-06,6.26511832720147e-06,"v_5811",1,9.31975134903401e-06,0
