"","cuu6M2TOMPOOB051315.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"75612",1.37078903400105e-05,1.29554291681466e-05,1.55936546469091e-05,1.38405214751317e-05,1.19364218426971e-05,1.22328092331846e-05,6.60781307818364e-06,1.36844145921474e-05,1.41929450322583e-05,9.22132497266536e-06,8.18183305787829e-06,"v_1444",14,2.53350561171493e-05,15224.4963781813
"1499686",7.08893757583401e-05,6.79548926178254e-05,8.47114752440196e-05,7.76855076346102e-05,8.50470056292165e-05,0.000166016696736077,7.92937569382037e-05,6.0895644935056e-05,0.000103186546315607,0.000145345645997725,8.6124558503982e-05,"v_1484",14,2.19034059796298e-05,9462.82829179579
"1628086",2.2715932563446e-05,2.34664377385296e-05,1.72794551492776e-05,2.00910795606751e-05,1.90982749483153e-05,2.76111979834738e-05,3.52416697503128e-05,1.8473959699399e-05,2.10976209938974e-05,3.07377499088845e-05,1.63636661157566e-05,"v_1523",14,2.48539828507518e-05,11836.7532765503
"2601122",3.13323207771669e-06,4.64439913575065e-06,2.10725062796069e-06,2.23234217340834e-06,4.77456873707882e-06,4.54361485804e-06,2.20260435939455e-06,2.5088093418937e-06,3.83593108979953e-06,3.07377499088845e-06,4.3062279251991e-07,"v_1548",14,2.50225202682414e-05,17523.200562364
"2072405",4.34735950783191e-05,4.54662231184011e-05,3.3716010047371e-05,2.67881060809001e-05,5.04313822853951e-05,4.33390955689969e-05,4.18494828284964e-05,4.08251701999065e-05,4.41132075326946e-05,4.43501820113905e-05,4.09091652893914e-05,"v_1642",14,2.37642585551331e-05,3053.45869010733
"2072408",1.17496202914376e-05,6.59993561396145e-06,9.27190276302702e-06,1.29475846057684e-05,8.35549528988794e-06,6.99017670467692e-06,6.60781307818364e-06,9.35101663796741e-06,9.97342083347878e-06,1.80035392323467e-05,5.16747351023892e-06,"v_1647",14,2.64914697467415e-05,10115.745260703
"2742129",5.32649453211837e-05,4.79106437161646e-05,5.31027158246093e-05,4.01821591213501e-05,5.93836986674179e-05,6.15135550011569e-05,8.81041743757819e-05,4.7895451072516e-05,6.71287940714918e-05,6.1036389104785e-05,5.81340769901878e-05,"v_1651",14,2.18804017241757e-05,6900.89399902853
"698414",3.91654009714586e-07,9.77768239105401e-07,4.21450125592137e-07,4.46468434681668e-07,2.98410546067426e-07,6.99017670467692e-07,0,4.56147153071581e-07,0,0,4.3062279251991e-07,"v_1723",14,1.92585459797785e-05,151375.219210716
"2747372",0,2.4444205977635e-07,4.21450125592137e-07,0,5.96821092134853e-07,3.49508835233846e-07,0,0,0,0,0,"v_1769",14,1.55462968720851e-05,7431.7021656025
"2058152",3.91654009714586e-06,7.57770385306686e-06,7.58610226065847e-06,7.58996338958836e-06,7.46026365168566e-06,9.08722971607999e-06,2.20260435939455e-06,5.92991298993055e-06,5.7538966346993e-06,3.51288570387252e-06,5.16747351023892e-06,"v_1795",14,2.645642626594e-05,20687.7081173377
"1074000",3.17239747868815e-05,2.61553003960695e-05,0.000166472799608894,2.54487007768551e-05,2.89458229685404e-05,2.58636538073046e-05,3.52416697503128e-05,2.2807357653579e-05,1.91796554489977e-05,2.50293106400917e-05,1.98086484559159e-05,"v_1828",14,2.41954996370675e-05,10012.9466489391
"2681307",3.91654009714586e-06,7.33326179329051e-06,3.3716010047371e-06,6.69702652022502e-06,5.96821092134853e-06,2.09705301140308e-06,6.60781307818364e-06,4.7895451072516e-06,2.68515176285967e-06,3.07377499088845e-06,2.15311396259955e-06,"v_1849",14,2.43593491181916e-05,13076.9525831475
"2675785",3.91654009714586e-07,2.4444205977635e-07,4.21450125592137e-07,0,0,0,0,2.2807357653579e-07,0,0,0,"v_1916",14,1.53862723677935e-05,9489.17036096623
"621",3.91654009714586e-07,4.888841195527e-07,1.26435037677641e-06,0,2.98410546067426e-07,3.49508835233846e-07,0,6.84220729607371e-07,0,0,0,"v_1939",14,1.77831522415663e-05,14711.8769913744
"911022",1.95827004857293e-06,1.4666523586581e-06,2.10725062796069e-06,2.67881060809001e-06,2.38728436853941e-06,1.04852650570154e-06,2.20260435939455e-06,2.2807357653579e-06,4.21952419877948e-06,8.78221425968129e-07,3.87560513267919e-06,"v_1944",14,2.31647710162385e-05,76120.1778135073
"1619313",3.21156287965961e-05,3.03108154122674e-05,3.87734115544766e-05,3.97356906866685e-05,3.58092655280912e-05,3.39023570176831e-05,3.96468784691019e-05,3.21583742915465e-05,2.57007383016569e-05,2.28337570751714e-05,2.8851727098834e-05,"v_2026",14,2.4415254651106e-05,3601.12917585827
"2315800",2.34992405828752e-06,2.19997853798715e-06,2.95015087914496e-06,2.67881060809001e-06,1.49205273033713e-06,3.8445971875723e-06,0,1.82458861228632e-06,5.7538966346993e-06,3.51288570387252e-06,5.16747351023892e-06,"v_2045",14,2.36652783036728e-05,35721.3235708007
"571428",7.83308019429172e-07,2.4444205977635e-07,0,4.46468434681668e-07,5.96821092134853e-07,0,0,0,0,4.39110712984065e-07,0,"v_2065",14,1.73331253358293e-05,25451.819922609
"1288122",1.56661603885834e-06,9.77768239105401e-07,8.42900251184275e-07,2.23234217340834e-06,2.98410546067426e-07,1.39803534093538e-06,2.20260435939455e-06,1.82458861228632e-06,7.67186217959906e-07,0,4.3062279251991e-07,"v_2128",14,2.08021301381261e-05,99251.9696924024
"183417",1.95827004857293e-06,7.33326179329051e-07,3.3716010047371e-06,8.92936869363336e-07,2.98410546067426e-06,3.14557951710461e-06,0,2.05266218882211e-06,1.15077932693986e-06,1.75644285193626e-06,2.15311396259955e-06,"v_2153",14,2.35283045503741e-05,29281.1952821519
"2795687",5.05233672531816e-05,6.03771887647585e-05,6.19531684620442e-05,5.98267702473435e-05,6.26662146741596e-05,5.10282899441415e-05,3.52416697503128e-05,5.63341734043402e-05,5.33194421482135e-05,5.48888391230081e-05,2.62679903437145e-05,"v_2208",14,2.38629313224837e-05,3445.55068276522
"2014541",3.52488608743127e-06,6.11105149440875e-06,2.95015087914496e-06,3.57174747745334e-06,4.77456873707882e-06,4.89312369327384e-06,6.60781307818364e-06,5.24569226032318e-06,2.30155865387972e-06,3.95199641685658e-06,3.44498234015928e-06,"v_2234",14,2.45477084714142e-05,11627.5315295604
"1714845",4.69984811657503e-06,2.9333047173162e-06,2.52870075355282e-06,3.12527904277168e-06,2.08887382247199e-06,2.44656184663692e-06,2.20260435939455e-06,2.73688291842949e-06,4.60311730775944e-06,3.51288570387252e-06,1.72249117007964e-06,"v_2329",14,2.49382777625377e-05,9823.11858333036
"1858656",7.04977217486255e-06,9.28879827150131e-06,7.16465213506634e-06,1.071524243236e-05,8.35549528988794e-06,1.25823180684185e-05,2.20260435939455e-06,7.75450160221688e-06,9.58982772449883e-06,5.70843926879284e-06,9.04307864291811e-06,"v_2339",14,2.53459725249658e-05,8358.19308739632
"2686359",3.13323207771669e-06,2.9333047173162e-06,3.3716010047371e-06,4.46468434681668e-06,5.96821092134853e-06,3.14557951710461e-06,6.60781307818364e-06,3.87725080110844e-06,3.83593108979953e-06,3.51288570387252e-06,2.58373675511946e-06,"v_2350",14,2.32358203406371e-05,8738.4368259538
"2744479",4.69984811657503e-06,2.4444205977635e-06,6.32175188388206e-06,2.23234217340834e-06,6.26662146741596e-06,3.14557951710461e-06,6.60781307818364e-06,4.10532437764423e-06,3.83593108979953e-06,2.19555356492032e-06,3.01435954763937e-06,"v_2416",14,2.40940632228219e-05,19727.6435523189
"874454",1.17496202914376e-06,3.66663089664525e-06,2.95015087914496e-06,3.12527904277168e-06,3.87933709887654e-06,3.14557951710461e-06,6.60781307818364e-06,2.2807357653579e-06,3.45233798081958e-06,8.78221425968129e-07,3.01435954763937e-06,"v_2443",14,2.35854619212717e-05,9652.69064616629
"152297",7.83308019429172e-07,7.33326179329051e-07,8.42900251184275e-07,0,5.96821092134853e-07,6.99017670467692e-07,0,1.14036788267895e-06,3.83593108979953e-07,8.78221425968129e-07,4.3062279251991e-07,"v_2458",14,2.02642457647726e-05,32799.1130168253
"1096243",3.91654009714586e-06,5.3777253150797e-06,4.21450125592137e-06,2.67881060809001e-06,6.56503201348338e-06,3.14557951710461e-06,2.20260435939455e-06,2.96495649496528e-06,7.28826907061911e-06,6.14754998177691e-06,3.01435954763937e-06,"v_2482",14,2.46736904438797e-05,14793.5900053583
"2681547",7.67641859040589e-05,5.93994205256531e-05,6.32175188388206e-05,6.74167336369319e-05,7.96756158000029e-05,8.66781911379938e-05,6.8280735141231e-05,5.88429827462339e-05,8.132173910375e-05,7.28923783553547e-05,7.23446291433449e-05,"v_2547",14,2.38259750780301e-05,98397.5700702056
"669",7.04977217486255e-06,5.13328325530335e-06,6.32175188388206e-06,5.35762121618002e-06,3.58092655280912e-06,1.22328092331846e-05,2.20260435939455e-06,8.43872233182425e-06,3.06874487183962e-06,5.26932855580878e-06,7.32058747283847e-06,"v_2582",14,2.56884504726675e-05,36722.9229926498
"2777577",1.95827004857293e-06,4.888841195527e-07,1.26435037677641e-06,1.78587373872667e-06,4.17774764494397e-06,2.09705301140308e-06,4.4052087187891e-06,2.73688291842949e-06,3.06874487183962e-06,4.39110712984065e-07,1.29186837755973e-06,"v_2594",14,2.27174629137418e-05,5838.15648489307
"864336",0,0,0,0,0,0,0,2.2807357653579e-07,3.83593108979953e-07,4.39110712984065e-07,0,"v_2603",14,1.45800224532346e-05,993.217647710178
"2708020",5.48315613600421e-06,4.3999570759743e-06,2.52870075355282e-06,3.12527904277168e-06,8.95231638202279e-06,6.29115903420923e-06,8.81041743757819e-06,4.7895451072516e-06,1.18913863783785e-05,5.26932855580878e-06,3.87560513267919e-06,"v_2660",14,2.42694883991845e-05,8073.19339001581
"539329",0,4.888841195527e-07,0,0,0,3.49508835233846e-07,0,0,0,0,0,"v_2718",14,1.46845034435161e-05,1412.387161028
"2291597",1.8016084446871e-05,2.3710879798306e-05,1.98081559028305e-05,2.00910795606751e-05,2.74537702382032e-05,1.85239682673938e-05,1.76208348751564e-05,2.18950633474359e-05,1.84124692310377e-05,2.15164249362192e-05,1.16268153980376e-05,"v_2738",14,2.58117804966187e-05,7089.04238495877
"97481",1.95827004857293e-06,9.77768239105401e-07,8.42900251184275e-07,1.339405304045e-06,1.49205273033713e-06,2.79607068187077e-06,2.20260435939455e-06,1.36844145921474e-06,1.53437243591981e-06,1.31733213895219e-06,1.29186837755973e-06,"v_2779",14,2.16436162153973e-05,26663.9610508411
"728",1.56661603885834e-06,4.15551501619795e-06,2.95015087914496e-06,3.57174747745334e-06,2.38728436853941e-06,4.19410602280615e-06,0,3.64917722457265e-06,1.91796554489977e-06,3.95199641685658e-06,3.01435954763937e-06,"v_2793",14,2.48966787830503e-05,59262.1253106154
"1906744",3.13323207771669e-06,9.77768239105401e-07,2.10725062796069e-06,2.23234217340834e-06,4.17774764494397e-06,3.14557951710461e-06,0,1.82458861228632e-06,3.83593108979953e-06,3.07377499088845e-06,4.3062279251991e-06,"v_2797",14,2.41826272006191e-05,26551.939435427
"1031542",1.95827004857293e-06,4.888841195527e-07,1.68580050236855e-06,8.92936869363336e-07,8.95231638202279e-07,3.49508835233846e-07,0,1.14036788267895e-06,0,1.31733213895219e-06,0,"v_2928",14,2.04465527112129e-05,9435.63038345418
"449520",3.91654009714586e-07,1.22221029888175e-06,8.42900251184275e-07,1.78587373872667e-06,1.49205273033713e-06,1.39803534093538e-06,0,6.84220729607371e-07,1.15077932693986e-06,4.39110712984065e-07,4.3062279251991e-07,"v_2933",14,2.18012165078811e-05,7874.49133233619
"844",4.69984811657503e-06,4.64439913575065e-06,5.90030175828992e-06,6.25055808554335e-06,4.77456873707882e-06,3.14557951710461e-06,0,8.43872233182425e-06,4.60311730775944e-06,7.4648821207291e-06,4.3062279251991e-06,"v_2967",14,2.54550082728777e-05,12338.2908742447
"2614801",3.52488608743127e-06,1.9555364782108e-06,3.79305113032924e-06,2.23234217340834e-06,1.49205273033713e-06,5.24263252850769e-06,2.20260435939455e-06,3.42110364803686e-06,3.45233798081958e-06,3.07377499088845e-06,2.58373675511946e-06,"v_2994",14,2.42341993020551e-05,7142.7414033081
"765869",9.39969623315007e-06,6.84437767373781e-06,7.58610226065847e-06,1.2054647736405e-05,1.01459585662925e-05,6.64066786944307e-06,2.20260435939455e-06,5.24569226032318e-06,1.03570139424587e-05,1.09777678246016e-05,1.11961926055177e-05,"v_2997",14,2.50168863983189e-05,7581.867314918
"1915309",4.69984811657503e-06,6.84437767373781e-06,5.90030175828992e-06,8.03643182427002e-06,5.37138982921368e-06,7.33968553991076e-06,4.4052087187891e-06,5.70183941339476e-06,6.90467596163915e-06,4.83021784282471e-06,3.44498234015928e-06,"v_3006",14,2.59517815898061e-05,6390.1223358088
"1049583",2.11493165245876e-05,2.32219956787533e-05,3.20302095450024e-05,2.05375479953567e-05,2.08887382247199e-05,2.23685654549661e-05,1.76208348751564e-05,2.57723141485443e-05,1.84124692310377e-05,2.63466427790439e-05,2.02392712484358e-05,"v_3243",14,2.57148734828225e-05,2592.35964453492
"169480",1.09663122720084e-05,6.11105149440875e-06,1.34864040189484e-05,8.92936869363336e-06,7.75867419775309e-06,1.01357562217815e-05,1.54182305157618e-05,9.35101663796741e-06,9.20623461551887e-06,1.18559892505697e-05,8.6124558503982e-06,"v_3266",14,2.54045677412799e-05,12988.9197066208
"36809",0.00028355750303336,0.0002263533473529,0.000277314182639626,0.000251808197160461,0.000200830297503378,0.000253393905544538,0.000185018766189142,0.000272091776807198,0.00048716324840454,0.000231411345742602,0.000184737177991041,"v_3426",14,1.90639595844057e-05,566.273715493754
"1914461",0.00177615093405565,0.00122538804565884,0.00169170080412684,0.000985802303777123,0.000890158658919133,0.000857345172828624,0.00063435005550563,0.0010087694290178,0.000961284331103762,0.00415091356983836,0.000732058747283847,"v_3567",14,1.5439961708895e-05,132.672943280793
"47858",0.0016942952460253,0.000892213518183678,0.00234621284917143,0.0012956513974462,0.000691715645784295,0.00120475695505107,0.00113654384944759,0.00128245772086075,0.00104797637373323,0.00195272534064014,0.000965456300829638,"v_3571",14,1.55678368490698e-05,640.275220498577
"40988",0.000477034583832366,0.000347107724882417,0.000489303595812472,0.000400482185909456,0.000381070267328104,0.00045890510066204,0.000425102641363148,0.000449533019352043,0.00138400393719967,0.000348653906109347,0.00042890030134983,"v_3611",14,1.76637874693092e-05,671.722321012753
"40989",0.000475467967793507,0.00039917388361478,0.000595087577336098,0.000528172158228413,0.00106025267017757,0.000504690758077673,0.000281933358002502,0.000416690424330889,0.000937885151455985,0.000391247645268802,0.000879331742325656,"v_3612",14,1.71847880256397e-05,14590.5530281768
"182640",0.00344851355553693,0.00156442918256864,0.00291812066959996,0.00175506741673364,0.000922088587348348,0.00114114634703851,0.00150437877746648,0.00195048522653408,0.00103800295289975,0.0013392876746014,0.00133622252518928,"v_3688",14,1.49608773058452e-05,81.9640232199926
"1687",3.91654009714586e-06,1.22221029888175e-06,6.32175188388206e-06,4.46468434681668e-06,4.4761581910114e-06,4.19410602280615e-06,6.60781307818364e-06,1.14036788267895e-06,6.13748974367925e-06,2.63466427790439e-06,3.87560513267919e-06,"v_3778",14,2.45302457930628e-05,22250.5054105301
"255247",1.91910464760147e-05,9.28879827150131e-06,1.77009052748698e-05,1.38405214751317e-05,1.37268851191016e-05,2.13200389492646e-05,7.48885482194146e-05,4.6755083189837e-05,3.72085315710554e-05,2.45901999271076e-05,2.4114876381115e-05,"v_3915",14,2.38977177679532e-05,71704.71075317
"402384",5.09150212628962e-06,6.84437767373781e-06,5.05740150710565e-06,6.69702652022502e-06,9.54913747415765e-06,6.64066786944307e-06,8.81041743757819e-06,6.84220729607371e-06,3.95100902249352e-05,7.90399283371316e-06,1.85167800783561e-05,"v_3918",14,2.37383088828752e-05,41969.7400084747
"1028381",0,0,0,0,5.96821092134853e-07,0,0,0,3.83593108979953e-07,0,0,"v_3940",14,1.46825629881952e-05,18902.1917349976
"45972",3.13323207771669e-06,2.19997853798715e-06,1.26435037677641e-06,3.12527904277168e-06,8.95231638202279e-07,2.44656184663692e-06,4.4052087187891e-06,3.42110364803686e-06,2.68515176285967e-06,4.83021784282471e-06,4.3062279251991e-07,"v_4051",14,2.30473161400355e-05,10976.2357534519
"643214",1.95827004857293e-06,1.22221029888175e-06,2.95015087914496e-06,4.46468434681668e-07,1.79046327640456e-06,1.39803534093538e-06,4.4052087187891e-06,2.96495649496528e-06,1.91796554489977e-06,2.63466427790439e-06,4.3062279251991e-07,"v_4090",14,2.05862977602108e-05,2725.26444523639
"83683",3.91654009714586e-07,9.77768239105401e-07,3.79305113032924e-06,3.12527904277168e-06,2.38728436853941e-06,0,0,1.82458861228632e-06,2.30155865387972e-06,1.31733213895219e-06,1.29186837755973e-06,"v_4109",14,2.25103547631911e-05,7175.81576168599
"1590",9.00804222343548e-06,1.56442918256864e-05,3.3716010047371e-06,1.11617108670417e-05,5.37138982921368e-06,1.04852650570154e-05,0,6.38606014300213e-06,1.6110910577158e-05,2.10773142232351e-05,1.98086484559159e-05,"v_4154",14,2.48243675992354e-05,13947.857124836
"114090",7.83308019429172e-07,1.9555364782108e-06,8.42900251184275e-07,1.78587373872667e-06,2.08887382247199e-06,3.49508835233846e-07,0,4.56147153071581e-07,1.91796554489977e-06,1.31733213895219e-06,1.72249117007964e-06,"v_4178",14,2.20989591390246e-05,32343.6792542615
"187452",2.34992405828752e-06,1.4666523586581e-06,1.26435037677641e-06,2.23234217340834e-06,2.38728436853941e-06,1.39803534093538e-06,0,1.36844145921474e-06,1.53437243591981e-06,1.31733213895219e-06,4.3062279251991e-06,"v_4180",14,2.31016240441703e-05,39033.9182674189
"1599",6.65811816514796e-06,4.3999570759743e-06,3.3716010047371e-06,5.35762121618002e-06,5.96821092134853e-06,5.24263252850769e-06,6.60781307818364e-06,8.66679590836004e-06,2.68515176285967e-06,1.31733213895219e-06,4.73685071771901e-06,"v_4181",14,2.49681655888742e-05,6718.49869663551
"164393",4.30819410686045e-06,9.77768239105401e-07,1.68580050236855e-06,3.12527904277168e-06,1.79046327640456e-06,3.49508835233846e-06,0,2.96495649496528e-06,1.91796554489977e-06,4.39110712984065e-07,4.3062279251991e-06,"v_4182",14,2.41318564637178e-05,21283.0611930539
"82688",2.34992405828752e-06,2.4444205977635e-07,1.26435037677641e-06,4.46468434681668e-07,2.08887382247199e-06,2.09705301140308e-06,2.20260435939455e-06,9.12294306143162e-07,2.68515176285967e-06,8.78221425968129e-07,8.6124558503982e-07,"v_4206",14,2.14284183684402e-05,17878.9264289794
"1340",2.7415780680021e-06,2.4444205977635e-06,2.10725062796069e-06,1.339405304045e-06,2.98410546067426e-06,1.74754417616923e-06,0,2.96495649496528e-06,7.67186217959906e-07,1.75644285193626e-06,1.72249117007964e-06,"v_4235",14,2.42588908835088e-05,69067.5007602593
"315405",3.91654009714586e-06,1.71109441843445e-06,2.10725062796069e-06,1.78587373872667e-06,2.38728436853941e-06,6.99017670467692e-07,0,1.36844145921474e-06,7.67186217959906e-07,2.63466427790439e-06,4.3062279251991e-07,"v_4244",14,2.39721922569819e-05,264510.110512826
"417368",3.13323207771669e-06,1.9555364782108e-06,2.52870075355282e-06,2.23234217340834e-06,2.38728436853941e-06,2.09705301140308e-06,4.4052087187891e-06,1.82458861228632e-06,2.68515176285967e-06,4.39110712984065e-07,4.3062279251991e-07,"v_4288",14,2.27603787327021e-05,8593.72204085508
"1502",1.21412743011522e-05,1.66220600647918e-05,9.27190276302702e-06,1.11617108670417e-05,1.46221167573039e-05,1.363084457412e-05,1.98234392345509e-05,1.61932239340411e-05,2.22484003208373e-05,1.40515428154901e-05,1.37799293606371e-05,"v_4357",14,2.34659157573624e-05,10739.7509400391
"1561",2.7415780680021e-06,2.9333047173162e-06,2.95015087914496e-06,4.01821591213501e-06,3.87933709887654e-06,2.09705301140308e-06,2.20260435939455e-06,3.87725080110844e-06,3.45233798081958e-06,3.95199641685658e-06,3.44498234015928e-06,"v_4375",14,2.42394861228942e-05,13527.1073081684
"142877",3.52488608743127e-06,4.888841195527e-06,6.32175188388206e-06,5.80408965086168e-06,8.95231638202279e-06,4.54361485804e-06,1.10130217969727e-05,5.47376583685897e-06,6.5210828526592e-06,2.63466427790439e-06,3.44498234015928e-06,"v_4409",14,2.35432607416127e-05,6141.64619067177
"433286",1.68411224177272e-05,1.68665021245682e-05,2.69728080378968e-05,1.4733458344495e-05,1.43237062112365e-05,1.43298622445877e-05,2.20260435939455e-05,1.77897389697917e-05,1.34257588142984e-05,1.62470963804104e-05,6.45934188779865e-06,"v_4435",14,2.5516713447308e-05,29176.5411097632
"617123",1.95827004857293e-06,1.71109441843445e-06,2.95015087914496e-06,1.339405304045e-06,1.49205273033713e-06,1.74754417616923e-06,2.20260435939455e-06,1.36844145921474e-06,1.15077932693986e-06,2.19555356492032e-06,8.6124558503982e-07,"v_4458",14,2.21136197784215e-05,3615.37722128184
"1507512",5.87481014571879e-06,1.9555364782108e-06,2.10725062796069e-06,4.01821591213501e-06,1.49205273033713e-06,2.79607068187077e-06,8.81041743757819e-06,3.42110364803686e-06,6.5210828526592e-06,1.31733213895219e-06,2.58373675511946e-06,"v_4473",14,2.39263069745185e-05,20201.4076245223
"1490",1.95827004857293e-06,1.9555364782108e-06,8.42900251184275e-07,4.46468434681668e-06,1.79046327640456e-06,1.74754417616923e-06,0,4.56147153071581e-06,4.21952419877948e-06,2.19555356492032e-06,3.87560513267919e-06,"v_4478",14,2.40436632925393e-05,12139.6668552139
"1930071",2.89823967188794e-05,2.10220171407661e-05,2.40226571587518e-05,1.96446111259934e-05,2.08887382247199e-05,1.64269152559908e-05,1.98234392345509e-05,1.59651503575053e-05,1.53437243591981e-05,1.93208713712988e-05,1.16268153980376e-05,"v_4534",14,2.57307533964594e-05,5744.73630957907
"33037",0,0,4.21450125592137e-07,0,5.96821092134853e-07,3.49508835233846e-07,0,0,3.83593108979953e-07,0,0,"v_4555",14,1.483415415653e-05,9878.37867014281
"2642663",8.61638821372089e-06,8.31103003239591e-06,2.52870075355282e-06,9.37583712831503e-06,4.4761581910114e-06,4.89312369327384e-06,0,3.87725080110844e-06,9.20623461551887e-06,3.95199641685658e-06,9.04307864291811e-06,"v_4657",14,2.48527474712329e-05,8691.44690308876
"2109",3.91654009714586e-07,9.77768239105401e-07,8.42900251184275e-07,0,5.96821092134853e-07,3.49508835233846e-07,0,9.12294306143162e-07,7.67186217959906e-07,0,0,"v_4764",14,1.88008798811784e-05,63210.4914183579
"216946",7.83308019429172e-07,1.22221029888175e-06,4.21450125592137e-07,8.92936869363336e-07,5.96821092134853e-07,6.99017670467692e-07,0,4.56147153071581e-07,1.53437243591981e-06,4.39110712984065e-07,4.3062279251991e-07,"v_4778",14,2.08816220844035e-05,86386.3259919251
"324079",0,7.33326179329051e-07,4.21450125592137e-07,8.92936869363336e-07,8.95231638202279e-07,6.99017670467692e-07,0,2.2807357653579e-07,0,4.39110712984065e-07,4.3062279251991e-07,"v_4790",14,1.9992402886903e-05,145755.044929472
"2137",3.91654009714586e-07,7.33326179329051e-07,8.42900251184275e-07,0,8.95231638202279e-07,0,0,1.36844145921474e-06,3.83593108979953e-07,4.39110712984065e-07,0,"v_4796",14,1.9183916204654e-05,19676.7083945183
"810",3.05490127577377e-05,2.73775106949512e-05,2.4444107284344e-05,1.96446111259934e-05,1.79046327640456e-05,1.78249505969261e-05,2.422864795334e-05,1.91581804290064e-05,1.41929450322583e-05,2.0199092797267e-05,1.11961926055177e-05,"v_4904",14,2.50231464104296e-05,5254.30527233243
"59739",1.09663122720084e-05,1.27109871083702e-05,6.7432020094742e-06,1.29475846057684e-05,1.43237062112365e-05,9.78624738654768e-06,1.76208348751564e-05,1.20878995563969e-05,1.41929450322583e-05,1.18559892505697e-05,1.16268153980376e-05,"v_4929",14,2.41984271022384e-05,39794.1626141387
"178469",7.44142618457713e-06,8.31103003239591e-06,8.42900251184275e-06,5.35762121618002e-06,7.75867419775309e-06,1.11842827274831e-05,1.54182305157618e-05,7.75450160221688e-06,9.97342083347878e-06,9.22132497266536e-06,9.04307864291811e-06,"v_4957",14,2.25321646650594e-05,13659.5067941103
"459349",2.34992405828752e-05,1.75998283038972e-05,2.36012070331597e-05,1.607286364854e-05,1.16380112966296e-05,1.32813357388861e-05,4.4052087187891e-06,1.50528560513622e-05,1.6494503686138e-05,1.53688749544423e-05,8.6124558503982e-06,"v_5062",14,2.57838283828383e-05,835.744306067794
"161",0,0,0,0,0,0,0,2.2807357653579e-07,3.83593108979953e-07,4.39110712984065e-07,0,"v_5107",14,1.45800224532346e-05,993.217647710178
"2093823",1.21412743011522e-05,1.58887338854628e-05,1.89652556516462e-05,1.69658005179034e-05,1.76062222179782e-05,1.85239682673938e-05,1.54182305157618e-05,1.09475316737179e-05,3.91264971159552e-05,3.20550820478367e-05,1.63636661157566e-05,"v_5165",14,2.53228665484933e-05,11192.8709082411
"403833",3.13323207771669e-06,9.77768239105401e-07,4.21450125592137e-07,1.78587373872667e-06,1.49205273033713e-06,4.19410602280615e-06,4.4052087187891e-06,5.01761868378739e-06,1.53437243591981e-06,3.07377499088845e-06,2.58373675511946e-06,"v_5192",14,2.31171112857737e-05,35490.6376085325
"76856",1.17496202914376e-06,9.77768239105401e-07,8.42900251184275e-07,1.78587373872667e-06,2.08887382247199e-06,6.99017670467692e-07,0,6.84220729607371e-07,7.67186217959906e-07,1.31733213895219e-06,0,"v_5217",14,2.22088968840918e-05,75466.4352403512
"712357",3.91654009714586e-06,2.9333047173162e-06,2.10725062796069e-06,6.25055808554335e-06,2.98410546067426e-06,2.44656184663692e-06,2.20260435939455e-06,3.19303007150107e-06,4.21952419877948e-06,2.19555356492032e-06,3.87560513267919e-06,"v_5232",14,2.50538658114947e-05,26981.870312326
"1408281",7.04977217486255e-06,6.59993561396145e-06,2.52870075355282e-06,4.91115278149835e-06,1.04443691123599e-05,6.64066786944307e-06,8.81041743757819e-06,5.92991298993055e-06,5.7538966346993e-06,7.02577140774503e-06,5.59809630275883e-06,"v_5251",14,2.53485424588086e-05,12957.56894545
"2214",5.48315613600421e-06,8.55547209217226e-06,2.95015087914496e-06,7.14349495490669e-06,4.17774764494397e-06,9.43673855131384e-06,4.4052087187891e-06,9.12294306143162e-06,2.68515176285967e-06,3.07377499088845e-06,3.44498234015928e-06,"v_5345",14,2.57619084421774e-05,21272.7607663571
"529709",4.30819410686045e-06,1.9555364782108e-06,4.21450125592137e-06,5.80408965086168e-06,2.98410546067426e-06,4.89312369327384e-06,4.4052087187891e-06,3.64917722457265e-06,1.91796554489977e-06,6.58666069476097e-06,3.44498234015928e-06,"v_5396",14,2.49028787727861e-05,4128.29767315376
"2317",5.48315613600421e-06,2.19997853798715e-06,1.26435037677641e-06,2.23234217340834e-06,8.95231638202279e-07,5.24263252850769e-06,2.20260435939455e-06,3.64917722457265e-06,3.83593108979953e-07,8.78221425968129e-07,0,"v_5418",14,2.45350606015997e-05,19565.2586753015
"693661",2.34992405828752e-06,4.3999570759743e-06,3.3716010047371e-06,4.91115278149835e-06,2.98410546067426e-06,3.14557951710461e-06,4.4052087187891e-06,4.33339795418002e-06,1.15077932693986e-06,3.07377499088845e-06,1.29186837755973e-06,"v_5434",14,2.33847017281295e-05,10515.0144090397
