"","cSObM2TOMPOOM080315.extra.kraken2.report","IGpcM2TOMPOOB051290.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","nG3jM2TOMPOOA051345.extra.kraken2.report","iYASM2TOMPOOA050195.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","FvY2M2TOMPOOB051329.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1660083",2.68515176285967e-06,7.06189278230841e-06,6.15798656646634e-06,6.60781307818364e-06,4.79053772987595e-06,4.49288574007488e-06,7.95220407264179e-07,3.87560513267919e-06,2.54865055324832e-06,7.55032401993463e-06,7.76127924779031e-06,"v_5087",31,2.76113427395974e-05,5143.8202979708
"1539298",5.37030352571934e-06,3.69908669549488e-06,1.82458861228632e-06,4.4052087187891e-06,7.18580659481392e-06,7.18861718411981e-06,0,2.58373675511946e-06,2.86723187240436e-06,3.55309365643983e-06,6.7489384763394e-06,"v_5093",31,2.77816363383803e-05,18136.1924061307
"1674146",3.83593108979953e-07,3.36280608681353e-07,2.2807357653579e-07,0,0,0,0,0,0,0,3.3744692381697e-07,"v_5131",31,1.63741157977469e-05,51993.1684712955
"608538",3.06874487183962e-06,2.35396426076947e-06,1.59651503575053e-06,2.20260435939455e-06,2.39526886493797e-06,4.04359716606739e-06,0,2.58373675511946e-06,2.23006923409228e-06,4.88550377760476e-06,3.3744692381697e-06,"v_5200",31,2.6502000901068e-05,6865.49603439551
"2177",7.67186217959906e-07,1.00884182604406e-06,2.2807357653579e-06,0,0,2.69573144404493e-06,0,0,9.5574395746812e-07,8.88273414109957e-07,2.69957539053576e-06,"v_5351",31,2.43599425105357e-05,79119.0627734751
"2226",7.28826907061911e-06,6.38933156494571e-06,5.92991298993055e-06,2.20260435939455e-06,1.59684590995865e-06,6.29004003610483e-06,0,2.15311396259955e-06,5.09730110649664e-06,2.22068353527489e-06,2.69957539053576e-06,"v_5353",31,2.73650220288427e-05,20276.8469753358
"333146",3.83593108979953e-07,1.00884182604406e-06,4.56147153071581e-07,0,0,2.24644287003744e-06,0,0,3.1858131915604e-07,2.22068353527489e-06,1.68723461908485e-06,"v_5522",31,2.25037693813714e-05,43202.3456294216
"1982080",0,3.36280608681353e-07,0,0,0,0,0,0,0,4.44136707054978e-07,3.3744692381697e-07,"v_5703",31,1.59426066161817e-05,2041.19223646722
"2169611",0,6.72561217362706e-07,1.36844145921474e-06,0,7.98422954979325e-07,8.98577148014976e-07,0,4.3062279251991e-07,1.27432527662416e-06,2.22068353527489e-06,1.01234077145091e-06,"v_5740",31,2.28869612981484e-05,75060.7015979994
"2560506",7.67186217959906e-07,1.34512243472541e-06,6.84220729607371e-07,0,2.39526886493797e-06,2.24644287003744e-06,0,4.3062279251991e-07,1.5929065957802e-06,0,1.01234077145091e-06,"v_5748",31,2.34703217781116e-05,48901.4533229428
"2734236",1.15077932693986e-06,3.36280608681353e-07,2.73688291842949e-06,0,1.59684590995865e-06,2.24644287003744e-06,0,0,1.5929065957802e-06,1.33241012116494e-06,1.68723461908485e-06,"v_5800",31,2.47084404032417e-05,101075.151938939
"2734031",3.83593108979953e-07,0,0,0,0,4.49288574007488e-07,0,0,3.1858131915604e-07,0,0,"v_6099",31,1.6329463250543e-05,21477.9918781615
"10487",3.83593108979953e-07,0,2.2807357653579e-07,0,0,0,0,0,0,0,6.7489384763394e-07,"v_6161",31,1.64530512183484e-05,19984.9075891182
"1302410",3.83593108979953e-07,0,2.2807357653579e-07,0,0,0,0,0,0,4.44136707054978e-07,0,"v_6495",31,1.55293971488027e-05,7731.49586481735
"2656529",3.83593108979953e-07,0,2.2807357653579e-07,0,0,0,0,0,0,0,6.7489384763394e-07,"v_6558",31,1.64530512183484e-05,19984.9075891182
"261726",3.83593108979953e-07,0,0,0,0,4.49288574007488e-07,0,0,3.1858131915604e-07,0,0,"v_6982",31,1.6329463250543e-05,21477.9918781615
"2654249",0.000358659556896256,0.00014157413625485,0.000171055182401843,0.000154182305157618,0.000257092191503343,0.000123105069278052,0.000451685191326054,0.000165359152327645,0.00022045827285598,0.000143012019671703,0.000132279194136252,"v_86",30,1.91164382252299e-05,2531.51401098065
"1335061",0.000217497292791633,8.17161879095688e-05,8.62118119305288e-05,9.2509383094571e-05,0.000149305092581134,0.00010558281489176,0.000820667460296633,0.000211435791127276,0.00022364408604754,0.0001114783134708,0.000121480892574109,"v_146",30,1.97001635113571e-05,1969.29013274401
"2267833",0.000130421657053184,7.33091726925349e-05,6.68255579249866e-05,7.92937569382037e-05,0.000101399715282374,7.3683326137228e-05,0.000158248861045572,8.56939357114621e-05,9.33443265127197e-05,7.10618731287965e-05,7.45757701635504e-05,"v_148",30,2.21788502484031e-05,30848.4556155159
"160699",0.000123133387982565,7.53268563446231e-05,8.89486948489583e-05,0.000110130217969727,0.000126949249841713,9.47998891155799e-05,0.000246518326251896,0.000117560022357935,0.000119149413364359,9.77100755520952e-05,8.87485409638631e-05,"v_158",30,2.09060690318399e-05,12602.0267893289
"2676077",0.000344466611863998,0.000234723864859584,0.000210968058295606,0.000361227114940706,0.000466279005707926,0.000240818675668013,0.000260832293582651,0.000194641502218999,0.00029118332570862,0.000250937239486063,0.000241949444376768,"v_381",30,1.89706524007361e-05,2812.36070916494
"2500548",1.53437243591981e-06,1.68140304340676e-06,2.73688291842949e-06,2.20260435939455e-06,3.99211477489662e-06,3.5943085920599e-06,0,2.58373675511946e-06,2.54865055324832e-06,2.66482024232987e-06,3.71191616198667e-06,"v_549",30,2.68969041663305e-05,125694.772468392
"999552",8.63084495204894e-05,6.89375247796773e-05,8.1650340399813e-05,8.81041743757819e-05,7.90438725429532e-05,9.120558052352e-05,8.58838039845314e-05,7.49283658984643e-05,9.68487210234361e-05,0.00010348385274381,9.71847140592874e-05,"v_642",30,2.52314990033558e-05,681.078111698597
"1532555",6.63616078535319e-05,5.88491065192368e-05,4.37901266948718e-05,4.18494828284964e-05,9.26170627776017e-05,6.69439975271157e-05,0.000321269044534728,5.85646997827077e-05,7.45480286825133e-05,5.68494985030372e-05,6.34400216775904e-05,"v_719",30,2.30866905229135e-05,4161.92093461075
"80870",0.000634463002252842,0.000498031581457084,0.000534832536976429,0.000685009955771704,0.000697023239696951,0.000675730015307262,0.000350692199603503,0.000751436772947243,0.000525022013969154,0.000564053617959823,0.000658696395290726,"v_829",30,1.81264501160093e-05,4954.74166589538
"1416914",2.68515176285967e-06,3.69908669549488e-06,2.5088093418937e-06,4.4052087187891e-06,5.58896068485527e-06,4.04359716606739e-06,7.95220407264179e-07,2.15311396259955e-06,3.50439451071644e-06,1.77654682821991e-06,3.3744692381697e-06,"v_1005",30,2.61670504500733e-05,34154.3280535986
"420662",0.000269665955612907,0.000245484844337388,0.000316338050655141,0.000570474529083188,0.000299408608117247,0.000362126590650035,0.000118487840682363,0.000350526953111207,0.000311572530134607,0.000283359219101076,0.000348245225379113,"v_1038",30,2.01057562780224e-05,11030.1140436989
"2025949",0.000135408367469923,9.68488153002297e-05,9.48786078388888e-05,0.000140966679001251,0.000116569751426981,0.000112322143501872,7.87268203191538e-05,0.000123588741453214,0.000106087579278961,9.85983489662052e-05,0.0001113574848596,"v_1126",30,2.28320927896251e-05,45262.8541828552
"418699",0.000438446923564086,0.00042001448024301,0.000363321207421514,0.000374442741097073,0.000443923162968505,0.000476245888447937,0.000221071273219442,0.000483589395999859,0.000416067202817788,0.000449022210832583,0.000493684849544227,"v_1159",30,1.97145335541361e-05,1934.59328781046
"311182",0.000185659064746297,0.000134512243472541,0.000133879189426509,0.000116738031047911,0.000152498784401051,0.000174773255288913,9.78121100934941e-05,0.00019119651987884,0.000142724430981906,0.000159889214539792,0.000190320065032771,"v_1184",30,2.26464660189777e-05,5303.89412760691
"2749999",4.33460213147347e-05,3.76634281723115e-05,4.49304945775507e-05,5.94703177036528e-05,0.000114972905517023,5.66103603249435e-05,4.85084448431149e-05,4.47847704220706e-05,4.07784088519731e-05,5.37405415536524e-05,7.76127924779031e-05,"v_1321",30,2.56864709357581e-05,27547.2272199231
"271420",7.44170631421109e-05,6.2884473823413e-05,4.83515982255876e-05,5.50651089848637e-05,0.000174056204185493,7.32340375632205e-05,5.64606489157567e-05,8.52633129189422e-05,6.97693088951727e-05,7.50591034922913e-05,0.000147801752631833,"v_1454",30,2.47831474597274e-05,23662.6853759574
"2772254",3.83593108979953e-06,1.00884182604406e-06,2.05266218882211e-06,6.60781307818364e-06,2.39526886493797e-06,3.5943085920599e-06,1.59044081452836e-06,1.72249117007964e-06,2.54865055324832e-06,3.10895694938485e-06,3.03702231435273e-06,"v_1601",30,2.63706125893305e-05,23698.3696349154
"1896164",0.00287042723449699,0.000336953169898716,0.000253161669954727,0.000237881270814611,0.000682651626507323,0.000385938885072432,0.00104810049677419,0.00033545515537301,0.000663923469121187,0.000331770120170069,0.00032192436532139,"v_1706",30,1.76622275601399e-05,474.003094747036
"72407",2.30155865387972e-06,2.01768365208812e-06,2.73688291842949e-06,2.20260435939455e-06,3.1936918199173e-06,4.04359716606739e-06,7.95220407264179e-07,1.72249117007964e-06,1.5929065957802e-06,3.55309365643983e-06,2.69957539053576e-06,"v_1775",30,2.68362719051069e-05,72148.7205813042
"564",6.5210828526592e-06,3.69908669549488e-06,1.27721202860043e-05,1.10130217969727e-05,9.5810754597519e-06,1.03336372021722e-05,8.74742447990597e-06,4.3062279251991e-06,8.60169561721308e-06,1.02151442622645e-05,1.0798301562143e-05,"v_1868",30,2.81001489307893e-05,17421.0658990285
"2420306",1.41929450322583e-05,1.81591528687931e-05,1.4140561745219e-05,1.98234392345509e-05,1.51700361446072e-05,1.52758115162546e-05,5.56654285084926e-06,1.11961926055177e-05,1.21060901279295e-05,1.28799645045944e-05,1.82221338861164e-05,"v_1948",30,2.82509817216148e-05,3207.1658390721
"633",4.21952419877948e-06,2.69024486945082e-06,3.19303007150107e-06,2.20260435939455e-06,2.39526886493797e-06,4.49288574007488e-06,0,3.44498234015928e-06,2.54865055324832e-06,1.77654682821991e-06,5.06170385725455e-06,"v_1981",30,2.66894416568805e-05,17494.7189757819
"1315998",1.91796554489977e-06,6.72561217362706e-07,1.82458861228632e-06,0,1.59684590995865e-06,2.69573144404493e-06,0,1.29186837755973e-06,1.91148791493624e-06,3.55309365643983e-06,1.68723461908485e-06,"v_2044",30,2.54323499491353e-05,204875.400349881
"261318",0,3.36280608681353e-07,0,0,7.98422954979325e-07,0,0,0,3.1858131915604e-07,0,3.3744692381697e-07,"v_2077",30,1.69949524991078e-05,25323.4033345475
"2769486",5.52374076931132e-05,4.94332494761589e-05,4.92638925317307e-05,6.38755264224419e-05,3.91227247939869e-05,6.06539574910109e-05,3.65801387341523e-05,5.33972262724688e-05,4.20527341285973e-05,5.10757213113225e-05,6.44523624490413e-05,"v_2312",30,2.61383240106644e-05,35718.0940516329
"2594005",9.58982772449883e-06,8.74329582571518e-06,3.64917722457265e-06,8.81041743757819e-06,3.1936918199173e-06,6.29004003610483e-06,7.95220407264179e-07,4.3062279251991e-06,1.11503461704614e-05,6.66205060582468e-06,1.34978769526788e-05,"v_2473",30,2.82453960004519e-05,38237.5159963305
"35817",7.28826907061911e-06,1.00884182604406e-05,4.33339795418002e-06,0,3.1936918199173e-06,7.63790575812729e-06,6.36176325811343e-06,6.02871909527874e-06,5.41588242565268e-06,7.55032401993463e-06,1.01234077145091e-05,"v_2949",30,2.81483983561335e-05,15885.4518326838
"73044",0.000729977686388851,0.00107542538656297,0.000815363036115451,0.000667389120896548,0.000685046895372261,0.000704933772617748,0.000526435909608887,0.000694594564334615,0.000802187761634908,0.000709730457873855,0.000809535170236911,"v_3025",30,1.77282961334586e-05,197.739402769021
"348043",0.000602624774207506,0.000736118252403482,0.000577482295788621,0.000530827650614086,0.000375258788840283,0.000479840197039997,0.000351487420010767,0.000490909983472697,0.00055911021511885,0.000522304767496655,0.000705938964625102,"v_3039",30,1.86053434546402e-05,489.252995654164
"2220095",0.000118530270674805,0.000103238146865175,0.000163528754376162,9.47119874539656e-05,8.70281020927464e-05,0.000114119297797902,0.000113716518238778,0.000106363829752418,9.87602089383724e-05,0.000131464465288274,0.000146114518012748,"v_3205",30,2.35504686543262e-05,11612.3095101967
"319706",0.000135408367469923,0.000170830549210127,0.000203669703846461,0.000279730753643108,0.000105391830057271,0.000197237683989287,0.000116897399867834,0.000442249607917947,0.00015769775298224,0.000203858748538235,0.000180196657318262,"v_3383",30,2.16647168421509e-05,5331.60952549556
"110539",5.60045939110731e-05,4.06899536504437e-05,5.81587620166266e-05,3.96468784691019e-05,3.4332187064111e-05,4.17838373826964e-05,3.57849183268881e-05,3.91866741193118e-05,4.55571286393137e-05,4.35253972913879e-05,5.39915078107152e-05,"v_3391",30,2.64634275431354e-05,1050.18836999319
"299146",0.000448803937506545,0.000507783719108843,0.000647044736632038,0.000455939102394671,0.0017956532257485,0.00100056565431468,0.000232999579328405,0.000563685235408562,0.00037082865549763,0.000533408185173029,0.000664432992995614,"v_3578",30,1.82932406475807e-05,5226.17198675412
"47875",0.000479491386224941,0.000419341919025647,0.000781608146788154,0.000548448485489242,0.000854312561827878,0.00065820776092097,0.000234590020142933,0.000607178137453073,0.000318899900475196,0.000653325096077873,0.000675568741481574,"v_3579",30,1.83160246900013e-05,2736.39287739443
"419479",0.00104452403575241,0.000933178689090754,0.00150802248805465,0.000975753731211785,0.000640335209893419,0.00100101494288868,0.000453275632140582,0.000988709931625713,0.000801869180315752,0.00172102973983804,0.00124416680811317,"v_3752",30,1.69064565757663e-05,4986.75736797624
"2203724",3.83593108979953e-06,1.68140304340676e-06,3.64917722457265e-06,2.20260435939455e-06,7.98422954979325e-07,4.49288574007488e-06,0,2.58373675511946e-06,1.27432527662416e-06,5.32964048465974e-06,3.03702231435273e-06,"v_4185",30,2.67058352249967e-05,24048.1949656535
"1305",6.90467596163915e-06,6.72561217362706e-06,8.66679590836004e-06,1.32156261563673e-05,3.1936918199173e-06,1.03336372021722e-05,8.74742447990597e-06,6.88996468031856e-06,7.964532978901e-06,1.19916910904844e-05,1.1810642333594e-05,"v_4224",30,2.77515679635899e-05,17456.8315704111
"1340",7.67186217959906e-07,1.68140304340676e-06,2.96495649496528e-06,0,0,2.24644287003744e-06,0,1.72249117007964e-06,6.3716263831208e-07,3.55309365643983e-06,2.36212846671879e-06,"v_4235",30,2.49519674626344e-05,38429.0105154111
"53346",3.83593108979953e-06,4.37164791285759e-06,4.56147153071581e-06,6.60781307818364e-06,3.1936918199173e-06,5.84075146209734e-06,4.77132244358508e-06,2.15311396259955e-06,4.14155714902852e-06,3.55309365643983e-06,5.73659770488849e-06,"v_4282",30,2.58859465196345e-05,22436.083261165
"32054",8.05545528857901e-06,5.38048973890165e-06,6.15798656646634e-06,2.20260435939455e-06,7.18580659481392e-06,9.88434862816473e-06,2.38566122179254e-06,6.45934188779865e-06,7.64595165974496e-06,7.10618731287965e-06,6.07404462870546e-06,"v_4638",30,2.80717513965696e-05,7204.1089898311
"2277",1.53437243591981e-06,3.02652547813218e-06,3.19303007150107e-06,0,7.98422954979325e-07,2.24644287003744e-06,0,1.29186837755973e-06,2.86723187240436e-06,1.77654682821991e-06,2.69957539053576e-06,"v_5471",30,2.59780745051177e-05,187778.675356327
"2594900",3.83593108979953e-07,1.68140304340676e-06,2.05266218882211e-06,0,0,1.34786572202246e-06,7.95220407264179e-07,8.6124558503982e-07,2.86723187240436e-06,2.66482024232987e-06,1.68723461908485e-06,"v_5916",30,2.46530088997362e-05,71767.1040076563
"2560156",0,0,2.2807357653579e-07,0,0,4.49288574007488e-07,0,0,0,4.44136707054978e-07,3.3744692381697e-07,"v_6084",30,1.68850466027286e-05,13728.5279608368
"548688",7.67186217959906e-07,1.34512243472541e-06,1.14036788267895e-06,0,7.98422954979325e-07,8.98577148014976e-07,0,8.6124558503982e-07,9.5574395746812e-07,2.66482024232987e-06,3.3744692381697e-06,"v_6120",30,2.47163795447243e-05,273433.81892926
"1154689",3.83593108979953e-07,6.72561217362706e-07,6.84220729607371e-07,0,0,8.98577148014976e-07,0,4.3062279251991e-07,3.1858131915604e-07,4.44136707054978e-07,1.68723461908485e-06,"v_6201",30,2.1346084060879e-05,70787.018626754
"2560074",0,0,2.2807357653579e-07,0,0,4.49288574007488e-07,0,0,0,4.44136707054978e-07,3.3744692381697e-07,"v_6224",30,1.68850466027286e-05,13728.5279608368
"1654582",0,0,2.2807357653579e-07,0,0,4.49288574007488e-07,0,0,3.1858131915604e-07,0,0,"v_6308",30,1.55402570358514e-05,1776.95827716012
"2734160",0,0,2.2807357653579e-07,0,0,4.49288574007488e-07,0,0,3.1858131915604e-07,0,0,"v_6707",30,1.55402570358514e-05,1776.95827716012
"1785960",0,0,2.2807357653579e-07,0,0,4.49288574007488e-07,0,0,3.1858131915604e-07,0,0,"v_6742",30,1.55402570358514e-05,1776.95827716012
"11271",0,0,2.2807357653579e-07,0,0,4.49288574007488e-07,0,0,0,4.44136707054978e-07,3.3744692381697e-07,"v_6777",30,1.68850466027286e-05,13728.5279608368
"2557554",3.83593108979953e-07,0,0,0,0,0,0,0,0,4.44136707054978e-07,3.3744692381697e-07,"v_6988",30,1.5845349389954e-05,4914.00575836635
"42906",0,3.36280608681353e-07,0,0,0,0,0,0,3.1858131915604e-07,4.44136707054978e-07,3.3744692381697e-07,"v_7957",30,1.65188231990353e-05,18347.6152714302
"1325111",0.000362111894877076,0.000351749516680695,0.000334583936778005,0.000359024510581311,0.000660295783767902,0.000456477191191608,0.000147910995751137,0.000435790266030149,0.000392173603881085,0.000357974185886313,0.000323274153016657,"v_13",29,1.87606701311371e-05,803.02074729628
"1404649",8.05545528857901e-06,8.74329582571518e-06,1.04913845206464e-05,4.4052087187891e-06,7.18580659481392e-06,9.88434862816473e-06,7.15698366537761e-06,8.6124558503982e-06,8.92027693636912e-06,7.10618731287965e-06,9.11106694305819e-06,"v_19",29,2.82087447108604e-05,6183.31386754396
"1549949",0.000619886464111604,0.000445235525894111,0.000366286163916479,0.000546245881129848,0.000564485029170383,0.000594858071985914,0.000179719812041705,0.00120789693301835,0.000453341217159045,0.000421041598288119,0.00035533161077927,"v_33",29,1.78788528927984e-05,802.503119147862
"2493681",0.000263144872760248,0.000155025360602104,0.000176757021815238,0.000129953657204278,0.000253100076728446,0.000146917363700449,0.000272760599691614,0.000148995486211889,0.000210263670642986,0.000153227163933968,0.000146114518012748,"v_88",29,2.06032635569474e-05,7321.81781997002
"1752398",0.000382058736544033,0.000266670522684313,0.000260916171556944,0.000273122940564924,0.000389630402029911,0.00028979113023483,0.000449299530104261,0.000338469514920649,0.000281944467453095,0.000308230874696155,0.000326986069178644,"v_171",29,1.82628387756593e-05,382.659767990591
"135742",0,6.72561217362706e-07,6.84220729607371e-07,0,1.59684590995865e-06,2.69573144404493e-06,0,8.6124558503982e-07,9.5574395746812e-07,8.88273414109957e-07,1.01234077145091e-06,"v_592",29,2.33732236350037e-05,35040.8521141672
"2588711",0.000305723707857023,0.000245148563728706,0.000275512880455235,0.000244489083892795,0.000297811762207288,0.000285747533068762,0.000225842595663027,0.000289378516573379,0.000285130280644656,0.00030689846457499,0.000293241376796947,"v_656",29,2.07753355216687e-05,480.594278530149
"1827469",7.09647251612913e-05,4.70792852153894e-05,3.9228655164156e-05,5.94703177036528e-05,8.38344102728291e-05,5.6161071750936e-05,0.000310931179240294,4.47847704220706e-05,7.86895858315418e-05,5.90701820383121e-05,6.17527870585055e-05,"v_720",29,2.27598607096525e-05,23732.2029385434
"2161677",1.72616899040979e-05,1.27786631298914e-05,1.07194580971822e-05,8.81041743757819e-06,7.18580659481392e-06,1.34786572202246e-05,5.56654285084926e-06,1.37799293606371e-05,1.78405538727382e-05,1.59889214539792e-05,1.55225584955806e-05,"v_793",29,2.86082105564297e-05,13537.4634556397
"160825",0.000156505988463821,0.00012913175373364,0.000139352955263368,0.000154182305157618,0.000190823086240059,0.000177918275306965,9.38360080571732e-05,0.000169665380252844,0.000134441316683849,0.000127911371631834,0.000170748143451387,"v_850",29,2.20536344389555e-05,15148.2787962852
"1658672",0.000143080229649522,0.000109627478430121,0.000111299905349466,0.000101319800532149,0.000134135056436527,0.000147815940848463,6.60032938029269e-05,0.000168804134667805,0.000119149413364359,0.000149674070277528,0.000151176221870003,"v_880",29,2.36082912318806e-05,18089.1140633653
"463040",0.000311477604491722,0.000377979404157841,0.000410760511340959,0.000359024510581311,0.000332942372226378,0.000407504736624791,0.00023220435892114,0.000462919501958903,0.00041192564566876,0.000492991744831026,0.00045994015716253,"v_1057",29,1.97503555063991e-05,931.167430203838
"871742",0.000444584413307766,0.000525942871977636,0.000452497975847008,0.000640957868583814,0.000584445603044866,0.00057419079758157,0.000293436330280482,0.000529235412006969,0.000520561875500969,0.000444580843762033,0.000550713379669295,"v_1111",29,1.86129620667833e-05,3891.90674585371
"332411",5.56210008020932e-05,3.26192190420912e-05,3.74040665518696e-05,4.62546915472855e-05,3.11384952441937e-05,4.94217431408237e-05,2.94231550687746e-05,3.61723145716724e-05,3.79111769795687e-05,3.73074833926182e-05,4.96046978010946e-05,"v_1233",29,2.65830187676113e-05,8360.36455361521
"1395516",3.06874487183962e-05,1.04246988691219e-05,2.66846084546875e-05,7.70911525788092e-05,2.9541649334235e-05,1.61743886642696e-05,8.74742447990597e-06,9.90432422795793e-06,1.27432527662416e-05,1.24358277975394e-05,3.54319270007819e-05,"v_1493",29,2.73687667633696e-05,7717.50383167203
"163011",3.49069729171757e-05,2.15219589556066e-05,0.000153949664161659,3.96468784691019e-05,4.31148395688835e-05,3.36966430505616e-05,2.2266171403397e-05,2.45454991736349e-05,2.58050868516392e-05,3.59750732714532e-05,4.99421447249116e-05,"v_1516",29,2.6083781104909e-05,207.460181408874
"2502979",3.37561935902359e-05,1.64777498253863e-05,2.07546954647569e-05,2.422864795334e-05,9.74076005074776e-05,2.33630058483894e-05,2.62422734397179e-05,1.59330433232367e-05,2.64422494899513e-05,3.46426631502883e-05,7.8625133249354e-05,"v_1520",29,2.66624006825575e-05,8270.56544663735
"1324796",0.000483327317314741,0.000669534691884574,0.000323408331527751,0.000491180772144984,0.00131260733798601,0.000726499624170108,0.00121509678229967,0.000440096493955348,0.0013689439284135,0.000427703648893944,0.000400212051646927,"v_1635",29,1.74929153692754e-05,1245.93360189021
"152263",8.70756357384493e-05,8.67603970397891e-05,6.61413371953792e-05,2.422864795334e-05,0.000105391830057271,0.000103336372021722,0.000110535636609721,6.84690240106657e-05,9.5574395746812e-05,6.92853263005766e-05,6.64770439919431e-05,"v_1672",29,2.30473161400355e-05,8071.50923521035
"487909",1.72616899040979e-05,2.01768365208812e-05,1.50528560513622e-05,8.81041743757819e-06,1.51700361446072e-05,1.9319408682322e-05,1.3518746923491e-05,1.80861572858362e-05,1.97520417876745e-05,1.42123746257593e-05,1.99093685052012e-05,"v_1674",29,2.80324054607126e-05,8350.54807877216
"2596949",1.91796554489977e-05,3.96811118243996e-05,3.05618592557959e-05,2.422864795334e-05,3.83243018390076e-05,3.01023344585017e-05,1.90852897743403e-05,1.85167800783561e-05,3.02652253198238e-05,1.9986151817474e-05,3.07076700673443e-05,"v_1753",29,2.77808645405045e-05,1735.49005374006
"2742619",3.45233798081958e-06,3.36280608681353e-06,5.47376583685897e-06,0,3.1936918199173e-06,7.63790575812729e-06,5.56654285084926e-06,3.01435954763937e-06,4.46013846818456e-06,4.44136707054978e-06,8.43617309542425e-06,"v_1758",29,2.78256998163504e-05,50616.2020759516
"419257",7.67186217959906e-07,6.72561217362706e-07,4.56147153071581e-07,0,7.98422954979325e-07,3.14502001805241e-06,0,0,2.54865055324832e-06,2.66482024232987e-06,1.01234077145091e-06,"v_1994",29,2.45549416820135e-05,321370.712369999
"1089444",1.22749794873585e-05,1.00884182604406e-05,0,1.98234392345509e-05,2.23558427394211e-05,1.70729658122845e-05,1.19283061089627e-05,7.32058747283847e-06,1.11503461704614e-05,1.33241012116494e-05,2.02468154290182e-05,"v_2104",29,2.79548250027955e-05,4924.21062730884
"218491",7.67186217959906e-07,1.68140304340676e-06,3.64917722457265e-06,4.4052087187891e-06,1.59684590995865e-06,4.04359716606739e-06,7.95220407264179e-07,4.3062279251991e-07,1.5929065957802e-06,4.44136707054978e-07,2.69957539053576e-06,"v_2113",29,2.52620942276115e-05,24389.5993754573
"2547598",1.91796554489977e-05,2.35396426076947e-05,1.23159731329327e-05,1.32156261563673e-05,9.5810754597519e-06,2.83051801624717e-05,1.27235265162269e-05,2.11005168334756e-05,1.75219725535822e-05,2.17626986456939e-05,2.2608943895737e-05,"v_2317",29,2.79399849124081e-05,3831.32776214773
"558541",8.43904839755897e-06,4.70792852153894e-06,4.33339795418002e-06,0,6.3873836398346e-06,5.39146288808985e-06,6.36176325811343e-06,3.44498234015928e-06,6.3716263831208e-06,7.55032401993463e-06,9.11106694305819e-06,"v_2403",29,2.78450700303511e-05,22010.793402434
"2030797",4.60311730775944e-06,6.72561217362706e-07,4.56147153071581e-06,4.4052087187891e-06,7.98422954979325e-07,3.5943085920599e-06,0,2.15311396259955e-06,3.82297582987248e-06,3.99723036349481e-06,5.06170385725455e-06,"v_2791",29,2.6625485915118e-05,18486.0404088359
"728",1.91796554489977e-06,1.34512243472541e-06,3.64917722457265e-06,0,1.59684590995865e-06,3.5943085920599e-06,2.38566122179254e-06,3.01435954763937e-06,9.5574395746812e-07,2.66482024232987e-06,4.38681000962061e-06,"v_2793",29,2.65688931399118e-05,164994.788962927
"2321187",2.68515176285967e-06,2.35396426076947e-06,2.2807357653579e-06,0,2.39526886493797e-06,8.98577148014976e-07,7.95220407264179e-07,8.6124558503982e-07,2.23006923409228e-06,4.44136707054978e-06,3.03702231435273e-06,"v_2940",29,2.58024563938487e-05,84114.9560790692
"194424",1.15077932693986e-06,3.02652547813218e-06,4.7895451072516e-06,4.4052087187891e-06,2.39526886493797e-06,5.39146288808985e-06,1.59044081452836e-06,2.58373675511946e-06,3.1858131915604e-06,4.44136707054978e-07,3.3744692381697e-06,"v_2944",29,2.61896655579708e-05,10477.2771634096
"84292",0.000185275471637317,0.000157715605471555,0.000267758378853018,0.0002422864795334,0.000122957135066816,0.000153656692310561,0.000342739995530861,0.000161483547194966,0.000158653496939708,0.000182540186599596,0.000197069003509111,"v_3158",29,2.01284193152312e-05,533.342571660441
"2079792",9.93506152258078e-05,9.51674122568229e-05,0.000128633497166186,0.000114535426688516,7.90438725429532e-05,0.00010019135200367,9.46312284644373e-05,0.000102057601827219,8.53797935338187e-05,9.68218021379853e-05,0.000109332803316698,"v_3216",29,2.37998905205036e-05,258.50052956075
"172042",1.41929450322583e-05,1.68140304340676e-05,2.21231369239717e-05,1.98234392345509e-05,1.91621509195038e-05,2.15658515523594e-05,1.74948489598119e-05,1.4210552153157e-05,1.94334604685184e-05,2.48716555950788e-05,1.85595808099334e-05,"v_3264",29,2.83045570336824e-05,4080.50210298565
"1877",0.000538564725007854,0.000548137392150605,0.00108677059219304,0.000676199538334126,0.00089902424730672,0.000682469343917374,0.000260037073175387,0.000745838676644484,0.000499854089755827,0.000899376831786331,0.000776465371702848,"v_3573",29,1.81445394008673e-05,1959.17141169188
"2736640",0.0010180561112328,0.00164373961523445,0.00236010536999236,0.00167177670878046,0.000647521016488232,0.00112052570357467,0.000544725978975963,0.00156962007873507,0.00142278417135087,0.00162554034782122,0.00130625704209549,"v_3599",29,1.623798389192e-05,8583.41933093271
