"","SRR11092499","SRR11092502","SRR11092506","SRR11092509","SRR11092512","t.0n7bM2TOMPOOA100365","t.1qGgM2TOMPOOM080340","t.9JUZM2TOMPOOB100355","t.a50wM2TOMPOOB051350","t.abKIM2TOMPOOA051320","t.aFJgM2TOMPOOM090325","t.AYtCM2TOMPOOA100360","t.cSObM2TOMPOOM080315","t.cuu6M2TOMPOOB051315","t.dSz8M2TOMPOOA051340","t.DYZgM2TOMPOOB100370","t.FvY2M2TOMPOOB051329","t.IGpcM2TOMPOOB051290","t.iYASM2TOMPOOA050195","t.nG3jM2TOMPOOA051345","t.Nm8MM2TOMPOOA051300","t.OeS0M2TOMPOOA051355","t.s9OmM2TOMPOOB051285","t.TECcM2TOMPOOA051310","t.vcXtM2TOMPOOB050180","t.wQqUM2TOMPOOA080335","t.XR8LM2TOMPOOB051125","nodos","degrees","closeness","betweenness"
"1826864",4.33029154409536e-06,1.23059164692849e-05,2.14408233276158e-05,2.82070094418463e-05,2.44712118107564e-05,5.71092219023144e-05,1.99310935254164e-05,5.19899984240532e-05,7.11586005559187e-05,5.4485889414431e-05,2.71136147220421e-05,9.42405557500202e-05,4.19787620824468e-05,9.44646799381552e-05,4.3955420366151e-05,3.84839197734414e-05,5.3078476527546e-05,5.54580638005411e-05,5.75932381566457e-05,6.65210963341887e-06,6.43414667293887e-05,6.2567895393509e-05,5.73285810866297e-05,8.26846758941887e-05,3.07663907946959e-05,3.98488022588578e-05,8.3236572061391e-05,"v_8232",240,1.64652418744031e-05,2088.73380240928
"925818",0,0,0,0,0,0.000152978493326777,7.46727144523666e-05,0.000123476246257126,0.00011618373276608,0.00010550735811465,7.10376705717502e-05,0.000120181335904207,9.31316907127132e-05,0.000116459441237188,0.000119540137926993,0.000149280366217946,0.000122931754599175,0.000108935482465349,0.00012180638874509,0.000115857576115379,0.000122117477670064,0.000115996659999202,0.000112074793655844,0.000105085305220104,0.000121115580663627,9.01341955855117e-05,0.000120528943056638,"v_10233",209,1.62324486648811e-05,1873.40589808843
"2067957",0,0,0,0,0,9.54569304720995e-05,4.56486335582118e-05,0.000125100933707878,7.871526610168e-05,7.49574663620496e-05,5.91076800940517e-05,8.42254444246696e-05,8.17334837896647e-05,9.7284521130339e-05,9.1399366158187e-05,0.000112968925786554,9.83954777137999e-05,7.55120957998439e-05,9.30097696667668e-05,8.75861101733484e-05,9.78252912518256e-05,8.34824446963954e-05,9.06411349612929e-05,8.13669918161936e-05,9.27325018319002e-05,7.90650838469401e-05,7.57780978623416e-05,"v_10234",163,1.64041994750656e-05,545.076890245798
"758782",0,0,0,0,0,0.000249466276179785,0.000117290352220999,0.000160844057624415,0.000274873709227066,0.000203770927463219,7.80872103994811e-05,0.000176003267881571,0.000162632952438619,0.000189211343995529,0.000187450099550887,0.000244248748884665,0.000252373133678143,0.000206729836042196,0.000255528619867416,0.000214530535677758,0.000189413399504374,0.000249392818998284,0.000196518244175339,0.000197323190679757,0.000238764525744752,0.000159711469370819,0.000181986770456805,"v_10262",197,1.52146791224173e-05,1659.80117301073
"1855726",0,0,0,0,0,7.97879742822948e-05,4.19746992678125e-05,6.49874980300665e-05,9.98109574169302e-05,6.67688355830022e-05,3.74167883164181e-05,5.41801104486179e-05,6.44971708816402e-05,6.11905538703871e-05,6.88402350707973e-05,8.50370485316367e-05,7.61125323791225e-05,6.90749991087097e-05,7.91079535599903e-05,6.15320141091245e-05,7.74723783068149e-05,8.36581972115457e-05,6.73998183045511e-05,6.06134675877718e-05,8.40659128756479e-05,4.99691329912662e-05,6.92146405671782e-05,"v_10264",143,1.64758217316089e-05,445.536064364424
"43306",0,0,0,0,0,0.000108858011423906,5.89666453609094e-05,8.44837474390864e-05,0.00011807289915252,8.3146097141097e-05,5.15158679718799e-05,8.86583625522838e-05,7.22813121949416e-05,0.000103206187633925,0.000101632374074116,0.00011452069674516,0.00021581908852238,8.81387085401457e-05,0.000128095305555298,0.000199563289002566,0.000100779746356747,9.03367927872574e-05,0.000150293847713597,9.48732536156428e-05,0.000112665656431281,6.51496290898787e-05,9.15900631643263e-05,"v_10281",269,1.63100208768267e-05,3482.77836890485
"443143",0,0,0,0,0,0.000291525053320839,8.55108206090446e-05,0.000138098433313891,0.000195213859932166,0.000225187346423804,7.8629482693922e-05,0.000187824382888542,0.000209615805365331,0.000262809199111524,0.000199311085998896,0.000235248477324747,0.000302447168138092,0.000194598384585827,0.000258838576083316,0.000178498275163406,0.000253426593444327,0.000202466897453153,0.000276829905066969,0.000264525078657504,0.000199114881269898,0.000223279796783759,0.00021003063344523,"v_10331",257,1.50893288266538e-05,2743.590765716
"68202",0,0,0,0,0,9.99926809480955e-05,4.74856007034115e-05,9.74812470450997e-05,9.41434582576093e-05,0.000114010936231353,5.15158679718799e-05,0.000116897692846715,7.72854030392068e-05,0.0001074359494222,7.93058113484523e-05,9.34166117081119e-05,0.000103152510987495,9.11096762437461e-05,9.00308090724576e-05,6.04233291702214e-05,0.000116865113039094,0.000120917730423411,9.7871766810057e-05,0.000112332567649077,9.22991723840876e-05,6.92610134499195e-05,9.90485373633757e-05,"v_10344",326,1.64087754130909e-05,2562.58448463342
"48665",0,0,0,0,0,8.51484066630174e-05,3.44431339724938e-05,6.01134356778115e-05,8.50124873898144e-05,0.000106452200127617,4.50086004385898e-05,9.19420056097758e-05,5.83810598497605e-05,9.55926164150287e-05,7.30264655818593e-05,9.09337781743415e-05,0.000101650289953697,9.48233858732466e-05,9.6319725882666e-05,5.15538496589962e-05,8.04268334117358e-05,0.000118105690181006,8.57346347782029e-05,0.000101132252986119,8.18992656365848e-05,5.97732033882867e-05,9.03967072924784e-05,"v_10345",366,1.66079851192453e-05,1942.78365482521
"31963",0,0,0,0,0,7.50460533301171e-05,4.93225678486111e-05,4.54912486210465e-05,6.64356845898179e-05,8.09414657775073e-05,3.47054268442138e-05,8.55389016476664e-05,6.47751759285438e-05,9.55926164150287e-05,6.25608893042043e-05,6.95193389455716e-05,7.43599411730243e-05,7.32838700221436e-05,8.80448353429181e-05,5.93146442313182e-05,7.84571966751219e-05,7.52220764843311e-05,8.44434505194951e-05,7.28020453092259e-05,6.88993822022063e-05,5.69268603697969e-05,8.86066734847065e-05,"v_10350",389,1.6562872664635e-05,1734.91060511847
"1652545",0,0,0,0,0,6.16449723783104e-05,3.29735602563341e-05,6.82368729315698e-05,5.63601305288029e-05,8.72404125306208e-05,5.26004125607616e-05,8.55389016476664e-05,5.64350245214352e-05,8.71330928384775e-05,7.4654444113939e-05,6.61054428366373e-05,7.6613272723722e-05,5.86766121461082e-05,7.34810279929617e-05,4.76734523728352e-05,6.79524674131809e-05,5.64165573632483e-05,7.92787134846636e-05,6.78607300167445e-05,6.17494463132981e-05,6.32520670775521e-05,8.92033514206305e-05,"v_10354",288,1.64579253139349e-05,1747.63144440561
"2711329",0,0,0,0,0,6.06141199974023e-05,3.53616175450936e-05,4.54912486210465e-05,5.25817977559222e-05,6.99183089595589e-05,4.39240558497081e-05,7.9135797685557e-05,4.67048478798084e-05,7.24699186391221e-05,0.000160239601228984,7.01400473290142e-05,7.13554991054274e-05,4.77830638995734e-05,6.65301199395734e-05,4.54560824950289e-05,7.91137422539932e-05,5.58892998177974e-05,7.33392658946073e-05,5.83075204512804e-05,6.21827757611107e-05,5.88244223821234e-05,7.1303013342912e-05,"v_10358",316,1.64845128002242e-05,746.526135977904
"1547487",0,0,0,0,0,0.00013071208189916,6.60389688699281e-05,0.000100730621946603,0.000175062751810136,0.000137317039217872,6.8326309099546e-05,0.000130524811535307,8.67375746339299e-05,0.00012999467895967,0.000111400245266594,0.000141211157233192,0.000123682865116074,0.000117600804934183,0.000127764309933708,0.000101444671909638,0.000121460932091193,9.71911408781193e-05,0.000114140688469776,0.000117932724980556,0.00017961505611833,8.38089888777565e-05,0.000130672467967345,"v_10361",266,1.62011535221308e-05,1035.99494381585
"168694",0,0,0,0,0,5.33981533310448e-05,2.81974456788149e-05,3.73678113672882e-05,7.52517943932061e-05,7.62172557126723e-05,1.19299904776985e-05,7.2568511570573e-05,3.39166157222418e-05,0.00010236023527627,2.46522463429207e-05,5.98983590022113e-05,5.83362501458406e-05,3.29282253815713e-05,7.34810279929617e-05,6.81841237425434e-05,7.84571966751219e-05,6.29194004238096e-05,7.35975027463489e-05,6.8519572055742e-05,4.11662975421987e-05,5.12341743328172e-05,0.000129479112095497,"v_10371",230,1.64945732853891e-05,268.451863858915
"1182571",0,0,0,0,0,0.000101229703805185,3.83926133346731e-05,7.63603101853281e-05,9.63474857084563e-05,0.000116845462270254,3.19940653720096e-05,9.32554628327726e-05,7.22813121949416e-05,0.000109409838256729,8.60502938384966e-05,0.000110796446444505,0.000116171759947082,9.50709665152133e-05,0.000118165436907601,7.15101785592528e-05,0.000109314838882074,8.54157223630488e-05,0.000107426530324495,0.000108708936434591,0.000108332361953154,6.79959721083685e-05,0.000103523621882805,"v_10451",433,1.66691670417229e-05,3580.3592019964
"2724192",0,0,0,0,0,5.58721990452245e-05,2.42479663166356e-05,3.89924988180399e-05,4.81737428542281e-05,6.23595728558228e-05,2.92827038998054e-05,4.62993671106371e-05,4.61488377860012e-05,5.30130144130543e-05,5.00021977710183e-05,5.02773790588509e-05,6.15910623857373e-05,4.70403219736733e-05,5.69312469134658e-05,3.10431782892881e-05,4.53016449421206e-05,4.41138813027269e-05,5.78450547901128e-05,5.56721522952904e-05,5.35161868048583e-05,4.39601866188987e-05,4.68392179700301e-05,"v_10455",415,1.72161487475252e-05,3376.37421230501
"332160",0,0,0,0,0,0.000106383965709726,1.91044583100766e-05,5.52393733255565e-05,9.72920689016764e-05,0.000136687144542561,1.95218025998703e-05,6.56728611498399e-05,6.50531809754474e-05,0.00010236023527627,8.00035164336293e-05,0.00011669317608721,0.000121679903737676,9.13572568857128e-05,0.000155898937768851,7.98253156010264e-05,0.000125400205564421,9.35003380599629e-05,0.000129634899574271,0.000112991409688075,0.000100749096616434,5.56618190282458e-05,5.22093193933456e-05,"v_10467",350,1.66148836127403e-05,1522.69061227102
"80884",0,0,0,0,0,0.000167410426659492,7.41216243088067e-05,0.000149471245469153,9.63474857084563e-05,0.000152119564087689,6.18190415662559e-05,0.000150390852033133,0.000114260074277388,0.00014916959906652,0.000154425392185843,0.000152383908135159,0.000168749496130028,0.000137407256291519,0.000157884911498391,0.000105325069195799,0.000139515935510154,0.000176104020180607,0.000149002663454889,0.000118262146000055,0.000150581983114885,0.000144530973272207,0.000135445891454737,"v_10498",158,1.60038409218212e-05,547.637539768208
"1578925",0,0,0,0,0,7.95818038061132e-05,3.21469250409942e-05,4.54912486210465e-05,4.91183260474483e-05,6.61389409076908e-05,2.16908917776337e-05,7.0926690041827e-05,4.72608579736157e-05,6.45743633010076e-05,5.9304932240045e-05,6.51743802614734e-05,7.01036482439286e-05,6.41233862693757e-05,6.58681286963936e-05,4.37930550866742e-05,6.89372857814878e-05,6.50284306056133e-05,5.6553870531405e-05,5.83075204512804e-05,5.87161401786097e-05,5.37642570159193e-05,5.01209466176118e-05,"v_10505",410,1.72553621037737e-05,2623.17056336756
"318829",0,0,0,0,0,6.32943361877636e-05,2.96670193949747e-05,3.73678113672882e-05,4.81737428542281e-05,7.11780983101816e-05,1.89795303054294e-05,6.48519503854669e-05,3.14145703001092e-05,7.13419821622486e-05,5.81420904314166e-05,6.54847344531947e-05,7.68636428960218e-05,4.95161283933403e-05,7.54670017225012e-05,4.37930550866742e-05,5.48215558357546e-05,7.3464551332828e-05,6.99821868219669e-05,5.10602580223077e-05,6.19661110372044e-05,4.93366123204906e-05,5.57893870088893e-05,"v_10506",430,1.72842920353982e-05,3380.05897436592
"121627",0,0,0,0,0,6.18511428544921e-05,2.19517573851361e-05,4.71159360717982e-05,3.55793002779594e-05,4.03132592199258e-05,2.11486194831928e-05,3.89111702312801e-05,3.25265904877237e-05,4.70913479094684e-05,7.23287604966823e-05,6.76572137952438e-05,4.58177415308534e-05,7.08080636024766e-05,3.77335008612506e-05,2.21736987780629e-05,3.97210075217144e-05,4.25321086663741e-05,4.00267120199441e-05,4.31541535543375e-05,3.81329914075104e-05,2.59333475017964e-05,4.17674555146765e-05,"v_10513",132,1.63829682661905e-05,1193.31658633096
"5665",0,0,0,0,0,5.58721990452245e-05,2.56256916755354e-05,2.43703117612749e-05,3.62090224067728e-05,5.51157840897424e-05,1.13877181832577e-05,4.51500920405149e-05,3.53066409567599e-05,4.93472208632154e-05,3.79086429612836e-05,4.9346316483687e-05,6.43451342810345e-05,4.75354832576067e-05,5.32902950759767e-05,4.98908222506415e-05,5.4493283046319e-05,4.97379617875367e-05,4.85485281274161e-05,4.01893643788487e-05,4.50662625725123e-05,3.0360992197225e-05,4.05740996428286e-05,"v_10607",379,1.71850833476542e-05,2623.95489748247
